Year,Entidad federativa,Sexo (t-h-m-na),Intoxicaciones_grupo de edad,GeoCode,Value
2015,Baja California,Hombres,De 20 a 24 años,2,0.633556978946902
2014,Baja California,Hombres,De 20 a 24 años,2,2.54448070329447
2013,Baja California,Hombres,De 20 a 24 años,2,1.92395256815602
2012,Baja California,Hombres,De 20 a 24 años,2,0.648592554157478
2011,Baja California,Hombres,De 20 a 24 años,2,1.31585007204279
2010,Baja California,Hombres,De 20 a 24 años,2,0.669572611801887
2009,Baja California,Hombres,De 20 a 24 años,2,1.3670446545136403
2008,Baja California,Hombres,De 20 a 24 años,2,0.0
2007,Baja California,Hombres,De 20 a 24 años,2,1.42749061424921
2006,Baja California,Hombres,De 20 a 24 años,2,1.4528443059399505
2005,Baja California,Hombres,De 20 a 24 años,2,1.48221710033869
2004,Baja California,Hombres,De 20 a 24 años,2,3.03441788485901
2003,Baja California,Hombres,De 20 a 24 años,2,2.3295361893447
2002,Baja California,Hombres,De 20 a 24 años,2,1.58902934142679
2001,Baja California,Hombres,De 20 a 24 años,2,0.810839299759181
2000,Baja California,Hombres,De 20 a 24 años,2,5.75719443690526
1999,Baja California,Hombres,De 20 a 24 años,2,5.00554781549551
1998,Baja California,Hombres,De 20 a 24 años,2,8.51614661398011
2021,Baja California,Hombres,De 25 a 29 años,2,2.42852546005379
2020,Baja California,Hombres,De 25 a 29 años,2,1.8429782528566203
2019,Baja California,Hombres,De 25 a 29 años,2,3.74557553889468
2018,Baja California,Hombres,De 25 a 29 años,2,2.54671632763506
2017,Baja California,Hombres,De 25 a 29 años,2,1.9539518676523295
2016,Baja California,Hombres,De 25 a 29 años,2,0.6679758994295492
2015,Baja California,Hombres,De 25 a 29 años,2,0.6802304620805529
2014,Baja California,Hombres,De 25 a 29 años,2,2.06148729436664
2013,Baja California,Hombres,De 25 a 29 años,2,0.0
2012,Baja California,Hombres,De 25 a 29 años,2,1.40661813834089
2011,Baja California,Hombres,De 25 a 29 años,2,4.27332165292082
2010,Baja California,Hombres,De 25 a 29 años,2,0.0
2009,Baja California,Hombres,De 25 a 29 años,2,3.677389935719221
2008,Baja California,Hombres,De 25 a 29 años,2,0.746948714501262
2007,Baja California,Hombres,De 25 a 29 años,2,2.2668198029378
2006,Baja California,Hombres,De 25 a 29 años,2,1.52107448701763
2005,Baja California,Hombres,De 25 a 29 años,2,0.767029983202043
2004,Baja California,Hombres,De 25 a 29 años,2,5.436386511548439
2003,Baja California,Hombres,De 25 a 29 años,2,7.07385894725259
2002,Baja California,Hombres,De 25 a 29 años,2,0.7962607594735122
2001,Baja California,Hombres,De 25 a 29 años,2,5.65848611245837
2000,Baja California,Hombres,De 25 a 29 años,2,9.04672220805816
1999,Baja California,Hombres,De 25 a 29 años,2,9.28622683719556
1998,Baja California,Hombres,De 25 a 29 años,2,10.5134045908533
2021,Baja California,Hombres,De 30 a 34 años,2,1.96031025176918
2020,Baja California,Hombres,De 30 a 34 años,2,2.01093951093951
2019,Baja California,Hombres,De 30 a 34 años,2,0.0
2018,Baja California,Hombres,De 30 a 34 años,2,1.41247925421095
2017,Baja California,Hombres,De 30 a 34 años,2,0.725194714780919
2016,Baja California,Hombres,De 30 a 34 años,2,0.7443910137116821
2015,Baja California,Hombres,De 30 a 34 años,2,3.02510077366952
2014,Baja California,Hombres,De 30 a 34 años,2,1.52008026023774
2013,Baja California,Hombres,De 30 a 34 años,2,0.0
2012,Baja California,Hombres,De 30 a 34 años,2,1.52591383164593
2011,Baja California,Hombres,De 30 a 34 años,2,3.044649789158
2010,Baja California,Hombres,De 30 a 34 años,2,3.0387285959554498
2009,Baja California,Hombres,De 30 a 34 años,2,2.28298340271066
2008,Baja California,Hombres,De 30 a 34 años,2,1.52765047357165
2007,Baja California,Hombres,De 30 a 34 años,2,4.60052139242447
2006,Baja California,Hombres,De 30 a 34 años,2,1.5414258188824703
2005,Baja California,Hombres,De 30 a 34 años,2,3.12783460010635
2004,Baja California,Hombres,De 30 a 34 años,2,5.61054782992025
2003,Baja California,Hombres,De 30 a 34 años,2,4.12027919011792
2002,Baja California,Hombres,De 30 a 34 años,2,4.24754704158349
2001,Baja California,Hombres,De 30 a 34 años,2,6.1424522424338095
2000,Baja California,Hombres,De 30 a 34 años,2,9.97841034851866
1999,Baja California,Hombres,De 30 a 34 años,2,14.1617651224049
1998,Baja California,Hombres,De 30 a 34 años,2,8.91442155309033
2021,Baja California,Hombres,De 35 a 39 años,2,2.21010755856785
2020,Baja California,Hombres,De 35 a 39 años,2,3.01950600881696
2019,Baja California,Hombres,De 35 a 39 años,2,0.772308120047574
2018,Baja California,Hombres,De 35 a 39 años,2,0.788245680413671
2017,Baja California,Hombres,De 35 a 39 años,2,4.81154771451483
2016,Baja California,Hombres,De 35 a 39 años,2,0.812842918106076
2015,Baja California,Hombres,De 35 a 39 años,2,2.44128704653093
2014,Baja California,Hombres,De 35 a 39 años,2,5.639158315341729
2013,Baja California,Hombres,De 35 a 39 años,2,1.59413358839471
2012,Baja California,Hombres,De 35 a 39 años,2,6.31253353533441
2011,Baja California,Hombres,De 35 a 39 años,2,7.8315894994048
2010,Baja California,Hombres,De 35 a 39 años,2,3.13194901187009
2009,Baja California,Hombres,De 35 a 39 años,2,5.55339590159382
2008,Baja California,Hombres,De 35 a 39 años,2,3.24685866424235
2007,Baja California,Hombres,De 35 a 39 años,2,7.4960645661028
2006,Baja California,Hombres,De 35 a 39 años,2,5.99350988501023
2005,Baja California,Hombres,De 35 a 39 años,2,3.5404183004221905
2004,Baja California,Hombres,De 35 a 39 años,2,7.3592993946976195
2003,Baja California,Hombres,De 35 a 39 años,2,5.73679580831453
2002,Baja California,Hombres,De 35 a 39 años,2,6.95610696505053
2001,Baja California,Hombres,De 35 a 39 años,2,6.1990515451136
2000,Baja California,Hombres,De 35 a 39 años,2,10.749798441279202
1999,Baja California,Hombres,De 35 a 39 años,2,13.5168622857014
1998,Baja California,Hombres,De 35 a 39 años,2,16.664881143687
2021,Baja California,Hombres,De 40 a 44 años,2,4.06381820102896
2020,Baja California,Hombres,De 40 a 44 años,2,2.4604684731973
2019,Baja California,Hombres,De 40 a 44 años,2,4.12486800422387
2018,Baja California,Hombres,De 40 a 44 años,2,0.0
2017,Baja California,Hombres,De 40 a 44 años,2,0.0
2016,Baja California,Hombres,De 40 a 44 años,2,2.51424740194435
2015,Baja California,Hombres,De 40 a 44 años,2,4.2137553830725
2014,Baja California,Hombres,De 40 a 44 años,2,5.08022522331823
2013,Baja California,Hombres,De 40 a 44 años,2,1.70776692397022
2012,Baja California,Hombres,De 40 a 44 años,2,8.63662273504569
2011,Baja California,Hombres,De 40 a 44 años,2,4.37878217310202
2010,Baja California,Hombres,De 40 a 44 años,2,4.45549406973739
2009,Baja California,Hombres,De 40 a 44 años,2,2.74944323774436
2008,Baja California,Hombres,De 40 a 44 años,2,3.80416175295774
2007,Baja California,Hombres,De 40 a 44 años,2,5.92405363243222
2006,Baja California,Hombres,De 40 a 44 años,2,0.0
2005,Baja California,Hombres,De 40 a 44 años,2,5.33982656243325
2004,Baja California,Hombres,De 40 a 44 años,2,7.81215124324807
2003,Baja California,Hombres,De 40 a 44 años,2,9.34328393071955
2002,Baja California,Hombres,De 40 a 44 años,2,3.67354435804812
2001,Baja California,Hombres,De 40 a 44 años,2,6.43459236857345
2000,Baja California,Hombres,De 40 a 44 años,2,17.6266406334743
1999,Baja California,Hombres,De 40 a 44 años,2,20.1317189612033
1998,Baja California,Hombres,De 40 a 44 años,2,12.2870878066012
2021,Baja California,Hombres,De 45 a 49 años,2,1.70143260625447
2020,Baja California,Hombres,De 45 a 49 años,2,6.015812994156069
2019,Baja California,Hombres,De 45 a 49 años,2,2.61547313909086
2018,Baja California,Hombres,De 45 a 49 años,2,1.7758519649802
2017,Baja California,Hombres,De 45 a 49 años,2,1.8153927148290403
2016,Baja California,Hombres,De 45 a 49 años,2,2.79241208555951
2015,Baja California,Hombres,De 45 a 49 años,2,5.72655690765927
2014,Baja California,Hombres,De 45 a 49 años,2,0.9775648858693
2013,Baja California,Hombres,De 45 a 49 años,2,3.00607226597727
2012,Baja California,Hombres,De 45 a 49 años,2,0.0
2011,Baja California,Hombres,De 45 a 49 años,2,5.27014777494361
2010,Baja California,Hombres,De 45 a 49 años,2,0.0
2009,Baja California,Hombres,De 45 a 49 años,2,6.7241958982405
2008,Baja California,Hombres,De 45 a 49 años,2,5.86152727954796
2007,Baja California,Hombres,De 45 a 49 años,2,4.91750879004696
2006,Baja California,Hombres,De 45 a 49 años,2,5.17049714330033
2005,Baja California,Hombres,De 45 a 49 años,2,5.45011104601256
2004,Baja California,Hombres,De 45 a 49 años,2,1.43965678582226
2003,Baja California,Hombres,De 45 a 49 años,2,1.52373986712988
2002,Baja California,Hombres,De 45 a 49 años,2,3.2295569047926604
2001,Baja California,Hombres,De 45 a 49 años,2,3.4265350877193
2000,Baja California,Hombres,De 45 a 49 años,2,10.9217999126256
1999,Baja California,Hombres,De 45 a 49 años,2,7.75584596889906
1998,Baja California,Hombres,De 45 a 49 años,2,4.13770274743462
2021,Baja California,Hombres,De 50 a 54 años,2,3.82584742520468
2020,Baja California,Hombres,De 50 a 54 años,2,1.96591110149999
2019,Baja California,Hombres,De 50 a 54 años,2,1.01215599348172
2018,Baja California,Hombres,De 50 a 54 años,2,0.0
2017,Baja California,Hombres,De 50 a 54 años,2,1.07894651662117
2016,Baja California,Hombres,De 50 a 54 años,2,0.0
2015,Baja California,Hombres,De 50 a 54 años,2,2.31189818400398
2014,Baja California,Hombres,De 50 a 54 años,2,1.19547155375438
2013,Baja California,Hombres,De 50 a 54 años,2,2.47806908856619
2012,Baja California,Hombres,De 50 a 54 años,2,3.860954170474
2011,Baja California,Hombres,De 50 a 54 años,2,1.34024901826759
2010,Baja California,Hombres,De 50 a 54 años,2,2.79306203390777
2009,Baja California,Hombres,De 50 a 54 años,2,4.39283674754367
2008,Baja California,Hombres,De 50 a 54 años,2,10.8397726744816
2007,Baja California,Hombres,De 50 a 54 años,2,6.563079396853001
2006,Baja California,Hombres,De 50 a 54 años,2,3.4819547694075497
2005,Baja California,Hombres,De 50 a 54 años,2,3.69767785830498
2004,Baja California,Hombres,De 50 a 54 años,2,5.88673913896629
2003,Baja California,Hombres,De 50 a 54 años,2,0.0
2002,Baja California,Hombres,De 50 a 54 años,2,2.20017161338584
2001,Baja California,Hombres,De 50 a 54 años,2,9.30037899044386
2000,Baja California,Hombres,De 50 a 54 años,2,2.45236285160752
1999,Baja California,Hombres,De 50 a 54 años,2,7.75735008920953
1998,Baja California,Hombres,De 50 a 54 años,2,0.0
2021,Baja California,Hombres,De 55 a 59 años,2,2.32550027324628
2020,Baja California,Hombres,De 55 a 59 años,2,3.61803227284787
2019,Baja California,Hombres,De 55 a 59 años,2,3.761519653940189
2018,Baja California,Hombres,De 55 a 59 años,2,1.30708702585418
2017,Baja California,Hombres,De 55 a 59 años,2,0.0
2016,Baja California,Hombres,De 55 a 59 años,2,0.0
2015,Baja California,Hombres,De 55 a 59 años,2,1.50346548794972
2014,Baja California,Hombres,De 55 a 59 años,2,1.5752993068683
2013,Baja California,Hombres,De 55 a 59 años,2,1.65461555007694
2012,Baja California,Hombres,De 55 a 59 años,2,1.74064403829417
2011,Baja California,Hombres,De 55 a 59 años,2,7.33406674000733
2010,Baja California,Hombres,De 55 a 59 años,2,1.9287891061991305
2009,Baja California,Hombres,De 55 a 59 años,2,6.099172545591311
2008,Baja California,Hombres,De 55 a 59 años,2,4.30311114936099
2007,Baja California,Hombres,De 55 a 59 años,2,2.27546817757754
2006,Baja California,Hombres,De 55 a 59 años,2,2.40390393999856
2005,Baja California,Hombres,De 55 a 59 años,2,10.1283771807662
2004,Baja California,Hombres,De 55 a 59 años,2,7.98764577453538
2003,Baja California,Hombres,De 55 a 59 años,2,2.79939533060859
2002,Baja California,Hombres,De 55 a 59 años,2,2.94048459186074
2001,Baja California,Hombres,De 55 a 59 años,2,3.08546744831842
2000,Baja California,Hombres,De 55 a 59 años,2,0.0
1999,Baja California,Hombres,De 55 a 59 años,2,6.769105801123669
1998,Baja California,Hombres,De 55 a 59 años,2,3.5340684195646
2021,Baja California,Hombres,De 60 a 64 años,2,6.10612444281614
2020,Baja California,Hombres,De 60 a 64 años,2,1.6058065966535
2019,Baja California,Hombres,De 60 a 64 años,2,0.0
2018,Baja California,Hombres,De 60 a 64 años,2,3.58089235837571
2017,Baja California,Hombres,De 60 a 64 años,2,1.89638170370932
2016,Baja California,Hombres,De 60 a 64 años,2,0.0
2015,Baja California,Hombres,De 60 a 64 años,2,0.0
2014,Baja California,Hombres,De 60 a 64 años,2,0.0
2013,Baja California,Hombres,De 60 a 64 años,2,0.0
2012,Baja California,Hombres,De 60 a 64 años,2,4.94694402532835
2011,Baja California,Hombres,De 60 a 64 años,2,2.59504346697807
2010,Baja California,Hombres,De 60 a 64 años,2,0.0
2009,Baja California,Hombres,De 60 a 64 años,2,0.0
2008,Baja California,Hombres,De 60 a 64 años,2,0.0
2007,Baja California,Hombres,De 60 a 64 años,2,0.0
2006,Baja California,Hombres,De 60 a 64 años,2,13.1263741672956
2005,Baja California,Hombres,De 60 a 64 años,2,0.0
2004,Baja California,Hombres,De 60 a 64 años,2,0.0
2003,Baja California,Hombres,De 60 a 64 años,2,3.74939072400735
2002,Baja California,Hombres,De 60 a 64 años,2,0.0
2001,Baja California,Hombres,De 60 a 64 años,2,0.0
2000,Baja California,Hombres,De 60 a 64 años,2,8.5327872349503
1999,Baja California,Hombres,De 60 a 64 años,2,0.0
1998,Baja California,Hombres,De 60 a 64 años,2,0.0
2021,Baja California,Hombres,De 65 a 69 años,2,0.0
2020,Baja California,Hombres,De 65 a 69 años,2,16.4864928519277
2019,Baja California,Hombres,De 65 a 69 años,2,0.0
2018,Baja California,Hombres,De 65 a 69 años,2,0.0
2017,Baja California,Hombres,De 65 a 69 años,2,0.0
2016,Baja California,Hombres,De 65 a 69 años,2,0.0
2015,Baja California,Hombres,De 65 a 69 años,2,0.0
2014,Baja California,Hombres,De 65 a 69 años,2,0.0
2013,Baja California,Hombres,De 65 a 69 años,2,3.3889114816321
2012,Baja California,Hombres,De 65 a 69 años,2,0.0
2011,Baja California,Hombres,De 65 a 69 años,2,0.0
2010,Baja California,Hombres,De 65 a 69 años,2,3.83288616328095
2009,Baja California,Hombres,De 65 a 69 años,2,0.0
2008,Baja California,Hombres,De 65 a 69 años,2,8.32015974706714
2007,Baja California,Hombres,De 65 a 69 años,2,0.0
2006,Baja California,Hombres,De 65 a 69 años,2,0.0
2005,Baja California,Hombres,De 65 a 69 años,2,0.0
2004,Baja California,Hombres,De 65 a 69 años,2,4.92319810949193
2003,Baja California,Hombres,De 65 a 69 años,2,0.0
2002,Baja California,Hombres,De 65 a 69 años,2,0.0
2001,Baja California,Hombres,De 65 a 69 años,2,0.0
2000,Baja California,Hombres,De 65 a 69 años,2,0.0
1999,Baja California,Hombres,De 65 a 69 años,2,0.0
1998,Baja California,Hombres,De 65 a 69 años,2,6.06943432872056
2021,Baja California,Hombres,De 70 a 74 años,2,3.43276921492568
2020,Baja California,Hombres,De 70 a 74 años,2,10.8483402039488
2019,Baja California,Hombres,De 70 a 74 años,2,0.0
2018,Baja California,Hombres,De 70 a 74 años,2,0.0
2017,Baja California,Hombres,De 70 a 74 años,2,0.0
2016,Baja California,Hombres,De 70 a 74 años,2,0.0
2015,Baja California,Hombres,De 70 a 74 años,2,0.0
2014,Baja California,Hombres,De 70 a 74 años,2,9.5698358773147
2013,Baja California,Hombres,De 70 a 74 años,2,4.9862877088008
2012,Baja California,Hombres,De 70 a 74 años,2,0.0
2011,Baja California,Hombres,De 70 a 74 años,2,0.0
2010,Baja California,Hombres,De 70 a 74 años,2,5.62841222491135
2009,Baja California,Hombres,De 70 a 74 años,2,0.0
2008,Baja California,Hombres,De 70 a 74 años,2,0.0
2007,Baja California,Hombres,De 70 a 74 años,2,0.0
2006,Baja California,Hombres,De 70 a 74 años,2,0.0
2005,Baja California,Hombres,De 70 a 74 años,2,0.0
2004,Baja California,Hombres,De 70 a 74 años,2,6.962818548948609
2003,Baja California,Hombres,De 70 a 74 años,2,7.213966238638
2002,Baja California,Hombres,De 70 a 74 años,2,0.0
2001,Baja California,Hombres,De 70 a 74 años,2,0.0
2000,Baja California,Hombres,De 70 a 74 años,2,0.0
1999,Baja California,Hombres,De 70 a 74 años,2,0.0
1998,Baja California,Hombres,De 70 a 74 años,2,0.0
2021,Baja California,Hombres,De 75 a 79 años,2,10.9475067053479
2020,Baja California,Hombres,De 75 a 79 años,2,17.1939477303989
2019,Baja California,Hombres,De 75 a 79 años,2,0.0
2018,Baja California,Hombres,De 75 a 79 años,2,0.0
2017,Baja California,Hombres,De 75 a 79 años,2,0.0
2016,Baja California,Hombres,De 75 a 79 años,2,0.0
2015,Baja California,Hombres,De 75 a 79 años,2,7.13266761768902
2014,Baja California,Hombres,De 75 a 79 años,2,0.0
2013,Baja California,Hombres,De 75 a 79 años,2,7.74713356058258
2012,Baja California,Hombres,De 75 a 79 años,2,0.0
2011,Baja California,Hombres,De 75 a 79 años,2,0.0
2010,Baja California,Hombres,De 75 a 79 años,2,0.0
2009,Baja California,Hombres,De 75 a 79 años,2,0.0
2008,Baja California,Hombres,De 75 a 79 años,2,0.0
2007,Baja California,Hombres,De 75 a 79 años,2,9.62093515489706
2006,Baja California,Hombres,De 75 a 79 años,2,0.0
2005,Baja California,Hombres,De 75 a 79 años,2,0.0
2004,Baja California,Hombres,De 75 a 79 años,2,10.8813928182807
2003,Baja California,Hombres,De 75 a 79 años,2,11.3494495516967
2002,Baja California,Hombres,De 75 a 79 años,2,0.0
2001,Baja California,Hombres,De 75 a 79 años,2,0.0
2000,Baja California,Hombres,De 75 a 79 años,2,0.0
1999,Baja California,Hombres,De 75 a 79 años,2,0.0
1998,Baja California,Hombres,De 75 a 79 años,2,14.0587656403768
