Year,Entidad federativa,Sexo,Sexo_ Proporción plazas públicas,GeoCode,Value
2015,Sinaloa,Total,Menores de 25 años,8003025,0.1087208654752359
2020,Sinaloa,Total,De 25 a 34 años,8003025,1.0754508518259398
2019,Sinaloa,Total,De 25 a 34 años,8003025,1.04689817519257
2018,Sinaloa,Total,De 25 a 34 años,8003025,0.9600192409631598
2017,Sinaloa,Total,De 25 a 34 años,8003025,1.03885258355509
2016,Sinaloa,Total,De 25 a 34 años,8003025,1.0804404023920198
2015,Sinaloa,Total,De 25 a 34 años,8003025,1.04311190148466
2020,Sinaloa,Total,De 35 a 44 años,8003025,1.54448459052586
2019,Sinaloa,Total,De 35 a 44 años,8003025,1.5056147487533005
2018,Sinaloa,Total,De 35 a 44 años,8003025,1.50876326985424
2017,Sinaloa,Total,De 35 a 44 años,8003025,1.42674387952959
2016,Sinaloa,Total,De 35 a 44 años,8003025,1.51092552925364
2015,Sinaloa,Total,De 35 a 44 años,8003025,1.4759659796229898
2020,Sinaloa,Total,De 45 a 54 años,8003025,1.43461335553154
2019,Sinaloa,Total,De 45 a 54 años,8003025,1.46727488999195
2018,Sinaloa,Total,De 45 a 54 años,8003025,1.53282418890013
2017,Sinaloa,Total,De 45 a 54 años,8003025,1.45152710560709
2016,Sinaloa,Total,De 45 a 54 años,8003025,1.48773680578116
2015,Sinaloa,Total,De 45 a 54 años,8003025,1.53754944401488
2020,Sinaloa,Total,De 55 a 59 años,8003025,1.05033127410523
2019,Sinaloa,Total,De 55 a 59 años,8003025,1.12469954122069
2018,Sinaloa,Total,De 55 a 59 años,8003025,1.3400463270293803
2017,Sinaloa,Total,De 55 a 59 años,8003025,1.32656848221501
2016,Sinaloa,Total,De 55 a 59 años,8003025,1.09187423478411
2015,Sinaloa,Total,De 55 a 59 años,8003025,1.1347768267419305
2020,Sinaloa,Total,De 60 años y más,8003025,0.600155771371084
2019,Sinaloa,Total,De 60 años y más,8003025,0.670894641601075
2018,Sinaloa,Total,De 60 años y más,8003025,0.6420975820503151
2017,Sinaloa,Total,De 60 años y más,8003025,0.7351731844979621
2016,Sinaloa,Total,De 60 años y más,8003025,0.563343101812105
2015,Sinaloa,Total,De 60 años y más,8003025,0.592905623151094
2020,Sinaloa,Hombres,Total,8003025,0.8816381566861848
2019,Sinaloa,Hombres,Total,8003025,0.911656257551116
2018,Sinaloa,Hombres,Total,8003025,0.9550087374484848
2017,Sinaloa,Hombres,Total,8003025,1.00429493850526
2016,Sinaloa,Hombres,Total,8003025,0.96079616847328
2015,Sinaloa,Hombres,Total,8003025,0.939407574544445
2020,Sinaloa,Hombres,Menores de 25 años,8003025,0.104731639212013
2019,Sinaloa,Hombres,Menores de 25 años,8003025,0.082117794458683
2018,Sinaloa,Hombres,Menores de 25 años,8003025,0.06590173330876
2017,Sinaloa,Hombres,Menores de 25 años,8003025,0.070264367095282
2016,Sinaloa,Hombres,Menores de 25 años,8003025,0.084346252153897
2015,Sinaloa,Hombres,Menores de 25 años,8003025,0.1089970554101149
2020,Sinaloa,Hombres,De 25 a 34 años,8003025,1.00897183141484
2019,Sinaloa,Hombres,De 25 a 34 años,8003025,1.0155457535614705
2018,Sinaloa,Hombres,De 25 a 34 años,8003025,1.06592156107882
2017,Sinaloa,Hombres,De 25 a 34 años,8003025,0.960966783928184
2016,Sinaloa,Hombres,De 25 a 34 años,8003025,1.0025542449242195
2015,Sinaloa,Hombres,De 25 a 34 años,8003025,0.988456316759823
2020,Sinaloa,Hombres,De 35 a 44 años,8003025,1.54189298609315
2019,Sinaloa,Hombres,De 35 a 44 años,8003025,1.44337129487291
2018,Sinaloa,Hombres,De 35 a 44 años,8003025,1.44183070108339
2017,Sinaloa,Hombres,De 35 a 44 años,8003025,1.3954039745770097
2016,Sinaloa,Hombres,De 35 a 44 años,8003025,1.45757373611413
2015,Sinaloa,Hombres,De 35 a 44 años,8003025,1.3998166372550398
2020,Sinaloa,Hombres,De 45 a 54 años,8003025,1.3387339072850002
2019,Sinaloa,Hombres,De 45 a 54 años,8003025,1.38656819770776
2018,Sinaloa,Hombres,De 45 a 54 años,8003025,1.3251728659565798
2017,Sinaloa,Hombres,De 45 a 54 años,8003025,1.43098900249763
2016,Sinaloa,Hombres,De 45 a 54 años,8003025,1.5060478234509502
2015,Sinaloa,Hombres,De 45 a 54 años,8003025,1.50254371484356
2020,Sinaloa,Hombres,De 55 a 59 años,8003025,1.2391351833447397
2019,Sinaloa,Hombres,De 55 a 59 años,8003025,1.3320116809896698
2018,Sinaloa,Hombres,De 55 a 59 años,8003025,1.51067920806297
2017,Sinaloa,Hombres,De 55 a 59 años,8003025,1.56662817323498
2016,Sinaloa,Hombres,De 55 a 59 años,8003025,1.33870054781187
2015,Sinaloa,Hombres,De 55 a 59 años,8003025,1.42236254350821
2020,Sinaloa,Hombres,De 60 años y más,8003025,0.8396383701577579
2019,Sinaloa,Hombres,De 60 años y más,8003025,0.93965429376888
2018,Sinaloa,Hombres,De 60 años y más,8003025,0.8605272489460198
2017,Sinaloa,Hombres,De 60 años y más,8003025,0.9977148447555708
2016,Sinaloa,Hombres,De 60 años y más,8003025,0.7827976800919572
2015,Sinaloa,Hombres,De 60 años y más,8003025,0.8563445488681769
2020,Sinaloa,Mujeres,Total,8003025,1.11378660807605
2019,Sinaloa,Mujeres,Total,8003025,1.08330666139869
2018,Sinaloa,Mujeres,Total,8003025,1.04158601292153
2017,Sinaloa,Mujeres,Total,8003025,0.995834868107953
2016,Sinaloa,Mujeres,Total,8003025,1.03798599721756
2015,Sinaloa,Mujeres,Total,8003025,1.05561191312423
2020,Sinaloa,Mujeres,Menores de 25 años,8003025,0.074962377963747
2019,Sinaloa,Mujeres,Menores de 25 años,8003025,0.065101115344636
2018,Sinaloa,Mujeres,Menores de 25 años,8003025,0.057919036460921
2017,Sinaloa,Mujeres,Menores de 25 años,8003025,0.122930336882749
2016,Sinaloa,Mujeres,Menores de 25 años,8003025,0.119370047294574
2015,Sinaloa,Mujeres,Menores de 25 años,8003025,0.109248328852042
2020,Sinaloa,Mujeres,De 25 a 34 años,8003025,1.13489321245544
2019,Sinaloa,Mujeres,De 25 a 34 años,8003025,1.07887025797175
2018,Sinaloa,Mujeres,De 25 a 34 años,8003025,0.8661929444367062
2017,Sinaloa,Mujeres,De 25 a 34 años,8003025,1.1163760356153103
2016,Sinaloa,Mujeres,De 25 a 34 años,8003025,1.15132711520624
2015,Sinaloa,Mujeres,De 25 a 34 años,8003025,1.09347021460715
2020,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.54090716769901
2019,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.55227627579297
2018,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.56603121250987
2017,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.4564196491588903
2016,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.55523394630047
2015,Sinaloa,Mujeres,De 35 a 44 años,8003025,1.5415964423970203
2020,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.5048485327076198
2019,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.53312506650077
2018,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.7166713950269
2017,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.47142311321266
2016,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.4708699978676802
2015,Sinaloa,Mujeres,De 45 a 54 años,8003025,1.57104745485605
2020,Sinaloa,Mujeres,De 55 a 59 años,8003025,0.90768439108299
2019,Sinaloa,Mujeres,De 55 a 59 años,8003025,0.9608933686763592
2018,Sinaloa,Mujeres,De 55 a 59 años,8003025,1.1943906643185205
2017,Sinaloa,Mujeres,De 55 a 59 años,8003025,1.10020330213347
2016,Sinaloa,Mujeres,De 55 a 59 años,8003025,0.876483677520496
2015,Sinaloa,Mujeres,De 55 a 59 años,8003025,0.8956548429240802
2020,Sinaloa,Mujeres,De 60 años y más,8003025,0.4247683776182929
2019,Sinaloa,Mujeres,De 60 años y más,8003025,0.463422514184411
2018,Sinaloa,Mujeres,De 60 años y más,8003025,0.459152210299874
2017,Sinaloa,Mujeres,De 60 años y más,8003025,0.493124512564154
2016,Sinaloa,Mujeres,De 60 años y más,8003025,0.3756979437139809
2015,Sinaloa,Mujeres,De 60 años y más,8003025,0.3763801834651
2020,Sonora,Total,Total,8003026,1.0
2019,Sonora,Total,Total,8003026,1.0
2018,Sonora,Total,Total,8003026,1.0
2017,Sonora,Total,Total,8003026,1.0
2016,Sonora,Total,Total,8003026,1.0
2015,Sonora,Total,Total,8003026,1.0
2020,Sonora,Total,Menores de 25 años,8003026,0.016435729781482
2019,Sonora,Total,Menores de 25 años,8003026,0.212992419995049
2018,Sonora,Total,Menores de 25 años,8003026,0.2441853687113229
2017,Sonora,Total,Menores de 25 años,8003026,0.11294302327549
2016,Sonora,Total,Menores de 25 años,8003026,0.257154357455553
2015,Sonora,Total,Menores de 25 años,8003026,0.222242466175729
2020,Sonora,Total,De 25 a 34 años,8003026,0.1853804631851339
2019,Sonora,Total,De 25 a 34 años,8003026,1.04476800067518
2018,Sonora,Total,De 25 a 34 años,8003026,1.07644630550653
2017,Sonora,Total,De 25 a 34 años,8003026,0.997671935644456
2016,Sonora,Total,De 25 a 34 años,8003026,1.10107371510194
2015,Sonora,Total,De 25 a 34 años,8003026,1.07761052456639
2020,Sonora,Total,De 35 a 44 años,8003026,0.3710798301111669
2019,Sonora,Total,De 35 a 44 años,8003026,1.39644315573556
2018,Sonora,Total,De 35 a 44 años,8003026,1.38251972054551
2017,Sonora,Total,De 35 a 44 años,8003026,1.4534105842591498
2016,Sonora,Total,De 35 a 44 años,8003026,1.3974527810885995
2015,Sonora,Total,De 35 a 44 años,8003026,1.38312953786869
2020,Sonora,Total,De 45 a 54 años,8003026,0.4365679801147909
2019,Sonora,Total,De 45 a 54 años,8003026,1.4969539918820698
2018,Sonora,Total,De 45 a 54 años,8003026,1.45019762018404
2017,Sonora,Total,De 45 a 54 años,8003026,1.53650492625738
2016,Sonora,Total,De 45 a 54 años,8003026,1.50267068844442
2015,Sonora,Total,De 45 a 54 años,8003026,1.57957822052148
2020,Sonora,Total,De 55 a 59 años,8003026,0.3604492946814069
2019,Sonora,Total,De 55 a 59 años,8003026,1.116980801897
2018,Sonora,Total,De 55 a 59 años,8003026,1.08017384769457
2017,Sonora,Total,De 55 a 59 años,8003026,1.2066655637449897
2016,Sonora,Total,De 55 a 59 años,8003026,0.981679717147733
2015,Sonora,Total,De 55 a 59 años,8003026,1.0176363421664798
2020,Sonora,Total,De 60 años y más,8003026,0.247803845557307
2019,Sonora,Total,De 60 años y más,8003026,0.563126878724629
2018,Sonora,Total,De 60 años y más,8003026,0.572962477729646
2017,Sonora,Total,De 60 años y más,8003026,0.631752104119489
2016,Sonora,Total,De 60 años y más,8003026,0.4405009372360409
2015,Sonora,Total,De 60 años y más,8003026,0.43951006724533
2020,Sonora,Hombres,Total,8003026,0.770760031151913
2019,Sonora,Hombres,Total,8003026,0.8473885291984561
2018,Sonora,Hombres,Total,8003026,0.8578944472075679
2017,Sonora,Hombres,Total,8003026,0.899684480977239
2016,Sonora,Hombres,Total,8003026,0.865699270216206
2015,Sonora,Hombres,Total,8003026,0.8736055471636781
2020,Sonora,Hombres,Menores de 25 años,8003026,0.023168686119444
2019,Sonora,Hombres,Menores de 25 años,8003026,0.142252844931157
2018,Sonora,Hombres,Menores de 25 años,8003026,0.173023963410466
2017,Sonora,Hombres,Menores de 25 años,8003026,0.084887331858644
2016,Sonora,Hombres,Menores de 25 años,8003026,0.2043583244182829
2015,Sonora,Hombres,Menores de 25 años,8003026,0.1865672572183909
2020,Sonora,Hombres,De 25 a 34 años,8003026,0.2355471744526829
2019,Sonora,Hombres,De 25 a 34 años,8003026,0.891966899295478
2018,Sonora,Hombres,De 25 a 34 años,8003026,0.955467033586132
2017,Sonora,Hombres,De 25 a 34 años,8003026,0.8731540594029268
2016,Sonora,Hombres,De 25 a 34 años,8003026,1.00988011213887
2015,Sonora,Hombres,De 25 a 34 años,8003026,0.9831274270848044
2020,Sonora,Hombres,De 35 a 44 años,8003026,0.4933851014691029
2019,Sonora,Hombres,De 35 a 44 años,8003026,1.3655047238268898
2018,Sonora,Hombres,De 35 a 44 años,8003026,1.3533969693609
2017,Sonora,Hombres,De 35 a 44 años,8003026,1.4541916356766
2016,Sonora,Hombres,De 35 a 44 años,8003026,1.39511500779287
2015,Sonora,Hombres,De 35 a 44 años,8003026,1.3593796880528797
2020,Sonora,Hombres,De 45 a 54 años,8003026,0.5563478993558199
2019,Sonora,Hombres,De 45 a 54 años,8003026,1.5627053092407
2018,Sonora,Hombres,De 45 a 54 años,8003026,1.49594545042451
2017,Sonora,Hombres,De 45 a 54 años,8003026,1.5522057683808
2016,Sonora,Hombres,De 45 a 54 años,8003026,1.51245109184077
2015,Sonora,Hombres,De 45 a 54 años,8003026,1.58696654516341
2020,Sonora,Hombres,De 55 a 59 años,8003026,0.520545106849225
2019,Sonora,Hombres,De 55 a 59 años,8003026,1.40145696756721
2018,Sonora,Hombres,De 55 a 59 años,8003026,1.30089777415047
2017,Sonora,Hombres,De 55 a 59 años,8003026,1.43419344024924
2016,Sonora,Hombres,De 55 a 59 años,8003026,1.22427307389047
2015,Sonora,Hombres,De 55 a 59 años,8003026,1.28329457173414
2020,Sonora,Hombres,De 60 años y más,8003026,0.431736271871737
2019,Sonora,Hombres,De 60 años y más,8003026,0.8470681381791599
2018,Sonora,Hombres,De 60 años y más,8003026,0.8646397034844578
2017,Sonora,Hombres,De 60 años y más,8003026,0.85349823821658
2016,Sonora,Hombres,De 60 años y más,8003026,0.6275904803475391
2015,Sonora,Hombres,De 60 años y más,8003026,0.6476904302525711
2020,Sonora,Mujeres,Total,8003026,1.22525332456397
2019,Sonora,Mujeres,Total,8003026,1.14994416383363
2018,Sonora,Mujeres,Total,8003026,1.13959314830018
2017,Sonora,Mujeres,Total,8003026,1.09852189134476
2016,Sonora,Mujeres,Total,8003026,1.13186148351106
2015,Sonora,Mujeres,Total,8003026,1.12428650100492
2020,Sonora,Mujeres,Menores de 25 años,8003026,0.012222358930671
2019,Sonora,Mujeres,Menores de 25 años,8003026,0.267745531500047
2018,Sonora,Mujeres,Menores de 25 años,8003026,0.30049041792391
2017,Sonora,Mujeres,Menores de 25 años,8003026,0.136960130434153
2016,Sonora,Mujeres,Menores de 25 años,8003026,0.299843778987772
2015,Sonora,Mujeres,Menores de 25 años,8003026,0.251839549556783
2020,Sonora,Mujeres,De 25 a 34 años,8003026,0.154440535474525
2019,Sonora,Mujeres,De 25 a 34 años,8003026,1.15990767771586
2018,Sonora,Mujeres,De 25 a 34 años,8003026,1.16888953814365
2017,Sonora,Mujeres,De 25 a 34 años,8003026,1.0993507015873
2016,Sonora,Mujeres,De 25 a 34 años,8003026,1.16999270718616
2015,Sonora,Mujeres,De 25 a 34 años,8003026,1.14939687307537
2020,Sonora,Mujeres,De 35 a 44 años,8003026,0.295663642394203
2019,Sonora,Mujeres,De 35 a 44 años,8003026,1.4137310848712603
2018,Sonora,Mujeres,De 35 a 44 años,8003026,1.3995253316552498
2017,Sonora,Mujeres,De 35 a 44 años,8003026,1.45002655701397
2016,Sonora,Mujeres,De 35 a 44 años,8003026,1.3963073372428505
2015,Sonora,Mujeres,De 35 a 44 años,8003026,1.3989184486129402
2020,Sonora,Mujeres,De 45 a 54 años,8003026,0.362488930214103
2019,Sonora,Mujeres,De 45 a 54 años,8003026,1.4488287910697202
2018,Sonora,Mujeres,De 45 a 54 años,8003026,1.41619572491858
2017,Sonora,Mujeres,De 45 a 54 años,8003026,1.5239364444845998
2016,Sonora,Mujeres,De 45 a 54 años,8003026,1.49559536603949
2015,Sonora,Mujeres,De 45 a 54 años,8003026,1.5743794622582998
2020,Sonora,Mujeres,De 55 a 59 años,8003026,0.262108099695062
2019,Sonora,Mujeres,De 55 a 59 años,8003026,0.91214658996458
2018,Sonora,Mujeres,De 55 a 59 años,8003026,0.9175129596054672
2017,Sonora,Mujeres,De 55 a 59 años,8003026,1.02495557103648
2016,Sonora,Mujeres,De 55 a 59 años,8003026,0.8005908061190788
2015,Sonora,Mujeres,De 55 a 59 años,8003026,0.8159773541827702
2020,Sonora,Mujeres,De 60 años y más,8003026,0.137532521315526
2019,Sonora,Mujeres,De 60 años y más,8003026,0.363940496901757
2018,Sonora,Mujeres,De 60 años y más,8003026,0.364006386684105
2017,Sonora,Mujeres,De 60 años y más,8003026,0.4587539259062331
2016,Sonora,Mujeres,De 60 años y más,8003026,0.303727886960377
2015,Sonora,Mujeres,De 60 años y más,8003026,0.284915304591892
2020,Tabasco,Total,Total,8003027,1.0
2019,Tabasco,Total,Total,8003027,1.0
2018,Tabasco,Total,Total,8003027,1.0
2017,Tabasco,Total,Total,8003027,1.0
2016,Tabasco,Total,Total,8003027,1.0
2015,Tabasco,Total,Total,8003027,1.0
2020,Tabasco,Total,Menores de 25 años,8003027,0.120567872509832
2019,Tabasco,Total,Menores de 25 años,8003027,0.13844396423116
2018,Tabasco,Total,Menores de 25 años,8003027,0.220595886315831
2017,Tabasco,Total,Menores de 25 años,8003027,0.1718905560734369
2016,Tabasco,Total,Menores de 25 años,8003027,0.194387264925357
2015,Tabasco,Total,Menores de 25 años,8003027,0.205953672097745
2020,Tabasco,Total,De 25 a 34 años,8003027,0.7680402613688389
2019,Tabasco,Total,De 25 a 34 años,8003027,0.800875087806368
2018,Tabasco,Total,De 25 a 34 años,8003027,0.799768485384329
2017,Tabasco,Total,De 25 a 34 años,8003027,0.732056607789088
2016,Tabasco,Total,De 25 a 34 años,8003027,0.75758337104513
2015,Tabasco,Total,De 25 a 34 años,8003027,0.8045763761839508
2020,Tabasco,Total,De 35 a 44 años,8003027,1.30352151038076
2019,Tabasco,Total,De 35 a 44 años,8003027,1.33857669186723
2018,Tabasco,Total,De 35 a 44 años,8003027,1.28961390579051
2017,Tabasco,Total,De 35 a 44 años,8003027,1.3772113034557003
2016,Tabasco,Total,De 35 a 44 años,8003027,1.4126842929289702
2015,Tabasco,Total,De 35 a 44 años,8003027,1.4815161087933597
2020,Tabasco,Total,De 45 a 54 años,8003027,1.84868909390325
2019,Tabasco,Total,De 45 a 54 años,8003027,1.8349301982408692
2018,Tabasco,Total,De 45 a 54 años,8003027,1.83081636074661
2017,Tabasco,Total,De 45 a 54 años,8003027,1.9425834490257
2016,Tabasco,Total,De 45 a 54 años,8003027,1.85552723324715
2015,Tabasco,Total,De 45 a 54 años,8003027,1.7549111400021895
2020,Tabasco,Total,De 55 a 59 años,8003027,1.36203406829695
2019,Tabasco,Total,De 55 a 59 años,8003027,1.2268541768984702
2018,Tabasco,Total,De 55 a 59 años,8003027,1.26894066413049
2017,Tabasco,Total,De 55 a 59 años,8003027,1.2020945483134895
2016,Tabasco,Total,De 55 a 59 años,8003027,1.192370439284
2015,Tabasco,Total,De 55 a 59 años,8003027,1.10328515508902
2020,Tabasco,Total,De 60 años y más,8003027,0.798945250265807
2019,Tabasco,Total,De 60 años y más,8003027,0.7186047194433549
2018,Tabasco,Total,De 60 años y más,8003027,0.741044099754566
2017,Tabasco,Total,De 60 años y más,8003027,0.7151142535538338
2016,Tabasco,Total,De 60 años y más,8003027,0.731087436441788
2015,Tabasco,Total,De 60 años y más,8003027,0.6929930909531421
2020,Tabasco,Hombres,Total,8003027,1.02559462947727
2019,Tabasco,Hombres,Total,8003027,1.00549079896577
2018,Tabasco,Hombres,Total,8003027,0.9961095389881373
2017,Tabasco,Hombres,Total,8003027,1.01779758963931
2016,Tabasco,Hombres,Total,8003027,1.02864291059584
2015,Tabasco,Hombres,Total,8003027,0.998231501835528
2020,Tabasco,Hombres,Menores de 25 años,8003027,0.131110801199453
2019,Tabasco,Hombres,Menores de 25 años,8003027,0.135809750609928
2018,Tabasco,Hombres,Menores de 25 años,8003027,0.157219019402108
2017,Tabasco,Hombres,Menores de 25 años,8003027,0.147133710726563
2016,Tabasco,Hombres,Menores de 25 años,8003027,0.168488045879983
2015,Tabasco,Hombres,Menores de 25 años,8003027,0.168434909690335
2020,Tabasco,Hombres,De 25 a 34 años,8003027,0.6872073595345799
2019,Tabasco,Hombres,De 25 a 34 años,8003027,0.6991544650210971
2018,Tabasco,Hombres,De 25 a 34 años,8003027,0.66652012707184
2017,Tabasco,Hombres,De 25 a 34 años,8003027,0.6361536874808181
2016,Tabasco,Hombres,De 25 a 34 años,8003027,0.668135632352823
2015,Tabasco,Hombres,De 25 a 34 años,8003027,0.7064701327237131
2020,Tabasco,Hombres,De 35 a 44 años,8003027,1.22952879827284
2019,Tabasco,Hombres,De 35 a 44 años,8003027,1.26568925931035
2018,Tabasco,Hombres,De 35 a 44 años,8003027,1.24700207809044
2017,Tabasco,Hombres,De 35 a 44 años,8003027,1.3360566265908498
2016,Tabasco,Hombres,De 35 a 44 años,8003027,1.35793990345989
2015,Tabasco,Hombres,De 35 a 44 años,8003027,1.42415304385153
2020,Tabasco,Hombres,De 45 a 54 años,8003027,1.8511620313271495
2019,Tabasco,Hombres,De 45 a 54 años,8003027,1.87879753194677
2018,Tabasco,Hombres,De 45 a 54 años,8003027,1.9978433823388695
2017,Tabasco,Hombres,De 45 a 54 años,8003027,1.95112087904247
2016,Tabasco,Hombres,De 45 a 54 años,8003027,1.89715246135656
2015,Tabasco,Hombres,De 45 a 54 años,8003027,1.8295282075244503
2020,Tabasco,Hombres,De 55 a 59 años,8003027,1.59827992955055
2019,Tabasco,Hombres,De 55 a 59 años,8003027,1.46396518735027
2018,Tabasco,Hombres,De 55 a 59 años,8003027,1.4955557313555998
2017,Tabasco,Hombres,De 55 a 59 años,8003027,1.45277937267988
2016,Tabasco,Hombres,De 55 a 59 años,8003027,1.4023987454996498
2015,Tabasco,Hombres,De 55 a 59 años,8003027,1.30332659086371
2020,Tabasco,Hombres,De 60 años y más,8003027,1.0823543545514305
2019,Tabasco,Hombres,De 60 años y más,8003027,1.0011942287057
2018,Tabasco,Hombres,De 60 años y más,8003027,0.9446910872938152
2017,Tabasco,Hombres,De 60 años y más,8003027,1.01799773899449
2016,Tabasco,Hombres,De 60 años y más,8003027,1.01671908091428
2015,Tabasco,Hombres,De 60 años y más,8003027,0.990548337515075
2020,Tabasco,Mujeres,Total,8003027,0.975905481451916
2019,Tabasco,Mujeres,Total,8003027,0.9948290289493532
2018,Tabasco,Mujeres,Total,8003027,1.00366588891169
2017,Tabasco,Mujeres,Total,8003027,0.9832182866790627
2016,Tabasco,Mujeres,Total,8003027,0.972972254286508
2015,Tabasco,Mujeres,Total,8003027,1.0016690360411398
2020,Tabasco,Mujeres,Menores de 25 años,8003027,0.109195896893978
2019,Tabasco,Mujeres,Menores de 25 años,8003027,0.141071297603669
2018,Tabasco,Mujeres,Menores de 25 años,8003027,0.283733385111588
2017,Tabasco,Mujeres,Menores de 25 años,8003027,0.197367108510964
2016,Tabasco,Mujeres,Menores de 25 años,8003027,0.2214227399701869
2015,Tabasco,Mujeres,Menores de 25 años,8003027,0.24320980515468
2020,Tabasco,Mujeres,De 25 a 34 años,8003027,0.849245546301222
2019,Tabasco,Mujeres,De 25 a 34 años,8003027,0.8988665404841141
2018,Tabasco,Mujeres,De 25 a 34 años,8003027,0.9248890741642162
2017,Tabasco,Mujeres,De 25 a 34 años,8003027,0.8252228543421702
2016,Tabasco,Mujeres,De 25 a 34 años,8003027,0.8457769036513609
2015,Tabasco,Mujeres,De 25 a 34 años,8003027,0.8945371701696019
2020,Tabasco,Mujeres,De 35 a 44 años,8003027,1.37386798543173
2019,Tabasco,Mujeres,De 35 a 44 años,8003027,1.40357600757934
2018,Tabasco,Mujeres,De 35 a 44 años,8003027,1.32640923281921
2017,Tabasco,Mujeres,De 35 a 44 años,8003027,1.41630158961944
2016,Tabasco,Mujeres,De 35 a 44 años,8003027,1.4663887764734702
2015,Tabasco,Mujeres,De 35 a 44 años,8003027,1.5325164322316
2020,Tabasco,Mujeres,De 45 a 54 años,8003027,1.84712545411796
2019,Tabasco,Mujeres,De 45 a 54 años,8003027,1.79354811229865
2018,Tabasco,Mujeres,De 45 a 54 años,8003027,1.6741422587707897
2017,Tabasco,Mujeres,De 45 a 54 años,8003027,1.93371804554514
2016,Tabasco,Mujeres,De 45 a 54 años,8003027,1.8119874437660892
2015,Tabasco,Mujeres,De 45 a 54 años,8003027,1.68283308890363
2020,Tabasco,Mujeres,De 55 a 59 años,8003027,1.12077748188052
2019,Tabasco,Mujeres,De 55 a 59 años,8003027,0.993583187897474
2018,Tabasco,Mujeres,De 55 a 59 años,8003027,1.04957713461325
2017,Tabasco,Mujeres,De 55 a 59 años,8003027,0.947333860955684
2016,Tabasco,Mujeres,De 55 a 59 años,8003027,0.973333793626593
2015,Tabasco,Mujeres,De 55 a 59 años,8003027,0.90750571275213
2020,Tabasco,Mujeres,De 60 años y más,8003027,0.519940812295673
2019,Tabasco,Mujeres,De 60 años y más,8003027,0.4506464738816609
2018,Tabasco,Mujeres,De 60 años y más,8003027,0.551117369342307
2017,Tabasco,Mujeres,De 60 años y más,8003027,0.41992563862257
2016,Tabasco,Mujeres,De 60 años y más,8003027,0.44601037917458
2015,Tabasco,Mujeres,De 60 años y más,8003027,0.412012592820579
2020,Tamaulipas,Total,Total,8003028,1.0
2019,Tamaulipas,Total,Total,8003028,1.0
2018,Tamaulipas,Total,Total,8003028,1.0
2017,Tamaulipas,Total,Total,8003028,1.0
2016,Tamaulipas,Total,Total,8003028,1.0
2015,Tamaulipas,Total,Total,8003028,1.0
2020,Tamaulipas,Total,Menores de 25 años,8003028,0.109882815996289
2019,Tamaulipas,Total,Menores de 25 años,8003028,0.1238575305319039
2018,Tamaulipas,Total,Menores de 25 años,8003028,0.1470105727026429
2017,Tamaulipas,Total,Menores de 25 años,8003028,0.1345432941621529
2016,Tamaulipas,Total,Menores de 25 años,8003028,0.172652770147337
2015,Tamaulipas,Total,Menores de 25 años,8003028,0.172655483799791
2020,Tamaulipas,Total,De 25 a 34 años,8003028,1.0262899689603897
2019,Tamaulipas,Total,De 25 a 34 años,8003028,1.02913735087195
2018,Tamaulipas,Total,De 25 a 34 años,8003028,1.0617386146251702
2017,Tamaulipas,Total,De 25 a 34 años,8003028,1.05628049399884
2016,Tamaulipas,Total,De 25 a 34 años,8003028,1.10243216531438
2015,Tamaulipas,Total,De 25 a 34 años,8003028,1.1410713068438303
2020,Tamaulipas,Total,De 35 a 44 años,8003028,1.44874357465001
2019,Tamaulipas,Total,De 35 a 44 años,8003028,1.42282169330662
2018,Tamaulipas,Total,De 35 a 44 años,8003028,1.39940954642838
2017,Tamaulipas,Total,De 35 a 44 años,8003028,1.3840874326631
2016,Tamaulipas,Total,De 35 a 44 años,8003028,1.3382553505445
2015,Tamaulipas,Total,De 35 a 44 años,8003028,1.33774441147531
2020,Tamaulipas,Total,De 45 a 54 años,8003028,1.38926156576579
2019,Tamaulipas,Total,De 45 a 54 años,8003028,1.41043192689665
2018,Tamaulipas,Total,De 45 a 54 años,8003028,1.42072388656484
2017,Tamaulipas,Total,De 45 a 54 años,8003028,1.43829380978301
2016,Tamaulipas,Total,De 45 a 54 años,8003028,1.43947307603556
2015,Tamaulipas,Total,De 45 a 54 años,8003028,1.45463630413488
2020,Tamaulipas,Total,De 55 a 59 años,8003028,1.20105372715771
2019,Tamaulipas,Total,De 55 a 59 años,8003028,1.21125229497317
2018,Tamaulipas,Total,De 55 a 59 años,8003028,1.160382620169
2017,Tamaulipas,Total,De 55 a 59 años,8003028,1.18569265100078
2016,Tamaulipas,Total,De 55 a 59 años,8003028,1.1356377607846098
2015,Tamaulipas,Total,De 55 a 59 años,8003028,1.06046402245251
2020,Tamaulipas,Total,De 60 años y más,8003028,0.721240547573387
