Year,Entidad federativa,Sexo,GeoCode,Value
2015,Guanajuato,Hombres,11,69.06068926551394
2013,Guanajuato,Hombres,11,79.6871641951428
2021,Guanajuato,Mujeres,11,73.41068264204775
2019,Guanajuato,Mujeres,11,66.19591463950843
2017,Guanajuato,Mujeres,11,65.86552384365218
2015,Guanajuato,Mujeres,11,65.98916186490992
2013,Guanajuato,Mujeres,11,71.44840621776535
2021,Guerrero,Total,12,16.627667372157017
2019,Guerrero,Total,12,21.67239907432548
2017,Guerrero,Total,12,24.785364010536465
2015,Guerrero,Total,12,18.41235920912045
2013,Guerrero,Total,12,19.00066726504
2021,Guerrero,Hombres,12,16.49817082682165
2019,Guerrero,Hombres,12,23.26497563971908
2017,Guerrero,Hombres,12,26.68068844980294
2015,Guerrero,Hombres,12,19.458451574564137
2013,Guerrero,Hombres,12,16.744589988376845
2021,Guerrero,Mujeres,12,16.734473919291577
2019,Guerrero,Mujeres,12,20.286022613480608
2017,Guerrero,Mujeres,12,23.20999874424751
2015,Guerrero,Mujeres,12,17.90822382893243
2013,Guerrero,Mujeres,12,20.86265992649036
2021,Hidalgo,Total,13,56.103592964125774
2019,Hidalgo,Total,13,58.23537149176445
2017,Hidalgo,Total,13,51.93938391025942
2015,Hidalgo,Total,13,48.27022130192835
2013,Hidalgo,Total,13,61.84169475138605
2021,Hidalgo,Hombres,13,59.32882748821527
2019,Hidalgo,Hombres,13,60.20153805356675
2017,Hidalgo,Hombres,13,54.38165012614655
2015,Hidalgo,Hombres,13,45.55784548543406
2013,Hidalgo,Hombres,13,65.01686411874402
2021,Hidalgo,Mujeres,13,53.09768165997071
2019,Hidalgo,Mujeres,13,56.56533804238124
2017,Hidalgo,Mujeres,13,50.064486962996256
2015,Hidalgo,Mujeres,13,49.318814780786006
2013,Hidalgo,Mujeres,13,58.296081277213474
2021,Jalisco,Total,14,57.3490212797781
2019,Jalisco,Total,14,67.88759753376033
2017,Jalisco,Total,14,68.16974633117576
2015,Jalisco,Total,14,63.8619309557098
2013,Jalisco,Total,14,60.603883872486165
2021,Jalisco,Hombres,14,57.852942492282686
2019,Jalisco,Hombres,14,67.68739957462985
2017,Jalisco,Hombres,14,68.48173307443105
2015,Jalisco,Hombres,14,64.3773967956313
2013,Jalisco,Hombres,14,59.84702272485519
2021,Jalisco,Mujeres,14,56.89517101591056
2019,Jalisco,Mujeres,14,68.057424321348
2017,Jalisco,Mujeres,14,67.91583887601496
2015,Jalisco,Mujeres,14,63.610541005690045
2013,Jalisco,Mujeres,14,61.30969137086849
2021,México,Total,15,44.234178792643455
2019,México,Total,15,49.063737688254086
2017,México,Total,15,41.07504463681382
2015,México,Total,15,41.2707507551828
2013,México,Total,15,49.06731718040926
2021,México,Hombres,15,46.39422354225562
2019,México,Hombres,15,51.6234449221344
2017,México,Hombres,15,39.6495294551868
2015,México,Hombres,15,40.14373423272719
2013,México,Hombres,15,48.52089453902656
2021,México,Mujeres,15,42.41511361892936
2019,México,Mujeres,15,46.81162094375461
2017,México,Mujeres,15,42.34491958576293
2015,México,Mujeres,15,41.8288919423022
2013,México,Mujeres,15,49.49221302490513
2021,Michoacán de Ocampo,Total,16,54.90018623590843
2019,Michoacán de Ocampo,Total,16,54.00721741856911
2017,Michoacán de Ocampo,Total,16,58.11493996280205
2015,Michoacán de Ocampo,Total,16,51.72451125770773
2013,Michoacán de Ocampo,Total,16,52.1967109024435
2021,Michoacán de Ocampo,Hombres,16,52.8585285487282
2019,Michoacán de Ocampo,Hombres,16,53.38711392270486
2017,Michoacán de Ocampo,Hombres,16,59.147465854926594
2015,Michoacán de Ocampo,Hombres,16,51.69964567779909
2013,Michoacán de Ocampo,Hombres,16,52.402480247195165
2021,Michoacán de Ocampo,Mujeres,16,56.61681082443485
2019,Michoacán de Ocampo,Mujeres,16,54.49802348258366
2017,Michoacán de Ocampo,Mujeres,16,57.2025686731568
2015,Michoacán de Ocampo,Mujeres,16,51.73508413632408
2013,Michoacán de Ocampo,Mujeres,16,51.99270101132122
2021,Morelos,Total,17,54.21899296603469
2019,Morelos,Total,17,55.48836893897052
2017,Morelos,Total,17,53.087186430559065
2015,Morelos,Total,17,49.71164222163498
2013,Morelos,Total,17,60.2259116018806
2021,Morelos,Hombres,17,54.29799262314851
2019,Morelos,Hombres,17,56.26053161612436
2017,Morelos,Hombres,17,52.319908810101865
2015,Morelos,Hombres,17,50.66212437175066
2013,Morelos,Hombres,17,62.62415357138258
2021,Morelos,Mujeres,17,54.1572569601895
2019,Morelos,Mujeres,17,54.85397181286587
2017,Morelos,Mujeres,17,53.71820341074118
2015,Morelos,Mujeres,17,49.33006693543728
2013,Morelos,Mujeres,17,58.15163032606511
2021,Nayarit,Total,18,62.36296325264289
2019,Nayarit,Total,18,48.29421360072659
2017,Nayarit,Total,18,49.354377830493846
2015,Nayarit,Total,18,47.245902210454894
2013,Nayarit,Total,18,42.05476271277258
2021,Nayarit,Hombres,18,63.5620629675941
2019,Nayarit,Hombres,18,49.34637139048149
2017,Nayarit,Hombres,18,46.544399967322846
2015,Nayarit,Hombres,18,48.363278985963895
2013,Nayarit,Hombres,18,44.58156349226292
2021,Nayarit,Mujeres,18,61.31436355750501
2019,Nayarit,Mujeres,18,47.3634797144508
2017,Nayarit,Mujeres,18,52.10840961861801
2015,Nayarit,Mujeres,18,46.81888876583557
2013,Nayarit,Mujeres,18,40.17649183554012
2021,Nuevo León,Total,19,77.8556263327409
2019,Nuevo León,Total,19,86.54377044445505
2017,Nuevo León,Total,19,86.15355839227773
2015,Nuevo León,Total,19,83.97683644762343
2013,Nuevo León,Total,19,84.72439144505424
2021,Nuevo León,Hombres,19,80.77770298872547
2019,Nuevo León,Hombres,19,86.0579536284004
2017,Nuevo León,Hombres,19,86.40840150689124
2015,Nuevo León,Hombres,19,84.11600691765857
2013,Nuevo León,Hombres,19,85.11084796308914
2021,Nuevo León,Mujeres,19,75.02150675379079
2019,Nuevo León,Mujeres,19,86.98765319572587
2017,Nuevo León,Mujeres,19,85.8969529508365
2015,Nuevo León,Mujeres,19,83.904170896393
2013,Nuevo León,Mujeres,19,84.42626424010997
2021,Oaxaca,Total,20,33.86417491487604
2019,Oaxaca,Total,20,36.61477208922458
2017,Oaxaca,Total,20,34.6934849295261
2015,Oaxaca,Total,20,29.665413188227472
2013,Oaxaca,Total,20,33.73982333141842
2021,Oaxaca,Hombres,20,33.79810045132402
2019,Oaxaca,Hombres,20,37.77601206304192
2017,Oaxaca,Hombres,20,34.28175849409765
2015,Oaxaca,Hombres,20,31.833881522477924
2013,Oaxaca,Hombres,20,29.89411654468037
2021,Oaxaca,Mujeres,20,33.91668197056607
2019,Oaxaca,Mujeres,20,35.65597602433353
2017,Oaxaca,Mujeres,20,35.0146771037181
2015,Oaxaca,Mujeres,20,28.650744945072933
2013,Oaxaca,Mujeres,20,36.800500478520405
2021,Puebla,Total,21,45.87171593987632
2019,Puebla,Total,21,47.76048452509805
2017,Puebla,Total,21,45.28966522310103
2015,Puebla,Total,21,39.70792856816077
2013,Puebla,Total,21,36.00661632831454
2021,Puebla,Hombres,21,47.03456406503029
2019,Puebla,Hombres,21,47.637126364252495
2017,Puebla,Hombres,21,44.69528858662679
2015,Puebla,Hombres,21,45.81868925031274
2013,Puebla,Hombres,21,34.492080860637635
2021,Puebla,Mujeres,21,44.79220702604503
2019,Puebla,Mujeres,21,47.876064048173006
2017,Puebla,Mujeres,21,45.80531137470858
2015,Puebla,Mujeres,21,36.87267531423728
2013,Puebla,Mujeres,21,37.24547110962945
2021,Querétaro,Total,22,72.74514366901002
2019,Querétaro,Total,22,72.92519534000552
2017,Querétaro,Total,22,71.64410922115145
2015,Querétaro,Total,22,71.06766827299083
2013,Querétaro,Total,22,74.17621190804147
2021,Querétaro,Hombres,22,72.74298608064242
2019,Querétaro,Hombres,22,72.63360172947876
2017,Querétaro,Hombres,22,71.41358673851046
2015,Querétaro,Hombres,22,72.2296040393303
2013,Querétaro,Hombres,22,74.67588766815238
2021,Querétaro,Mujeres,22,72.74672793636086
2019,Querétaro,Mujeres,22,73.20002641297646
2017,Querétaro,Mujeres,22,71.85616052417686
2015,Querétaro,Mujeres,22,70.5275615495118
2013,Querétaro,Mujeres,22,73.79151380512481
2021,Quintana Roo,Total,23,50.32579474171846
2019,Quintana Roo,Total,23,44.35873134821792
2017,Quintana Roo,Total,23,47.395588979747366
2015,Quintana Roo,Total,23,54.005622597486976
2013,Quintana Roo,Total,23,68.06803891171973
2021,Quintana Roo,Hombres,23,45.48765969544581
2019,Quintana Roo,Hombres,23,43.64688522660918
2017,Quintana Roo,Hombres,23,48.19041072349204
2015,Quintana Roo,Hombres,23,50.68764116400969
2013,Quintana Roo,Hombres,23,68.3168876859856
2021,Quintana Roo,Mujeres,23,55.41974831314929
2019,Quintana Roo,Mujeres,23,45.03434588171606
2017,Quintana Roo,Mujeres,23,46.58288466855051
2015,Quintana Roo,Mujeres,23,55.24936545553988
2013,Quintana Roo,Mujeres,23,67.83075346529311
2021,San Luis Potosí,Total,24,40.40224953062173
2019,San Luis Potosí,Total,24,41.251511294766416
2017,San Luis Potosí,Total,24,46.93776077641295
2015,San Luis Potosí,Total,24,38.15320525987679
2013,San Luis Potosí,Total,24,49.11697680875926
2021,San Luis Potosí,Hombres,24,40.5402635047998
2019,San Luis Potosí,Hombres,24,43.159363041599775
2017,San Luis Potosí,Hombres,24,46.13800569829339
2015,San Luis Potosí,Hombres,24,40.75502171036224
2013,San Luis Potosí,Hombres,24,51.22637619223586
2021,San Luis Potosí,Mujeres,24,40.28616284735236
2019,San Luis Potosí,Mujeres,24,39.72305787461472
2017,San Luis Potosí,Mujeres,24,47.632003820514825
2015,San Luis Potosí,Mujeres,24,37.120617214347085
2013,San Luis Potosí,Mujeres,24,47.268041721039744
2021,Sinaloa,Total,25,61.84580638920106
2019,Sinaloa,Total,25,72.94623248769396
2017,Sinaloa,Total,25,71.51942214649712
2015,Sinaloa,Total,25,70.64519750102585
2013,Sinaloa,Total,25,76.26847734767324
2021,Sinaloa,Hombres,25,67.5313803975559
2019,Sinaloa,Hombres,25,76.7726290597422
2017,Sinaloa,Hombres,25,71.32093311861964
2015,Sinaloa,Hombres,25,70.32250566564011
2013,Sinaloa,Hombres,25,80.59556479792735
2021,Sinaloa,Mujeres,25,57.41808242387353
2019,Sinaloa,Mujeres,25,69.84394979790957
2017,Sinaloa,Mujeres,25,71.6901201381616
2015,Sinaloa,Mujeres,25,70.81284822173885
2013,Sinaloa,Mujeres,25,72.44882797585804
2021,Sonora,Total,26,60.55326376726746
2019,Sonora,Total,26,58.40433732235481
2017,Sonora,Total,26,58.02621723714945
2015,Sonora,Total,26,52.69304820954493
2013,Sonora,Total,26,62.070325084400736
2021,Sonora,Hombres,26,62.33965138741128
2019,Sonora,Hombres,26,61.06396588166724
2017,Sonora,Hombres,26,60.58269619347537
2015,Sonora,Hombres,26,55.62445994395336
2013,Sonora,Hombres,26,65.11377946471315
2021,Sonora,Mujeres,26,58.97215603997023
2019,Sonora,Mujeres,26,55.81931350780788
2017,Sonora,Mujeres,26,55.893303766383454
2015,Sonora,Mujeres,26,51.14399345100173
2013,Sonora,Mujeres,26,59.66014515043863
2021,Tabasco,Total,27,19.00875771168654
2019,Tabasco,Total,27,18.392547455009
2017,Tabasco,Total,27,23.86058892141834
2015,Tabasco,Total,27,16.552801028120243
2013,Tabasco,Total,27,25.818987130202142
2021,Tabasco,Hombres,27,20.274650961421507
2019,Tabasco,Hombres,27,20.180638442744414
2017,Tabasco,Hombres,27,25.419485838658748
2015,Tabasco,Hombres,27,21.445778192367182
2013,Tabasco,Hombres,27,26.46118932938133
2021,Tabasco,Mujeres,27,18.018330748514924
2019,Tabasco,Mujeres,27,16.786298954791615
2017,Tabasco,Mujeres,27,22.433743221568843
2015,Tabasco,Mujeres,27,14.199141029876566
2013,Tabasco,Mujeres,27,25.29118453105968
2021,Tamaulipas,Total,28,43.82788643722325
2019,Tamaulipas,Total,28,48.75762949469143
2017,Tamaulipas,Total,28,51.94324292068639
2015,Tamaulipas,Total,28,56.37032219133359
2013,Tamaulipas,Total,28,61.70335023996268
2021,Tamaulipas,Hombres,28,46.54749238284066
2019,Tamaulipas,Hombres,28,49.45034878594833
2017,Tamaulipas,Hombres,28,50.34521141023264
2015,Tamaulipas,Hombres,28,55.47749322575173
2013,Tamaulipas,Hombres,28,59.713298145167705
2021,Tamaulipas,Mujeres,28,41.66552908898295
2019,Tamaulipas,Mujeres,28,48.14102385310161
2017,Tamaulipas,Mujeres,28,53.27717747781956
2015,Tamaulipas,Mujeres,28,56.70284422415077
2013,Tamaulipas,Mujeres,28,63.2370781900217
2021,Tlaxcala,Total,29,56.47399722723982
2019,Tlaxcala,Total,29,61.03840619648073
2017,Tlaxcala,Total,29,56.23794257122727
2015,Tlaxcala,Total,29,54.52026332203856
2013,Tlaxcala,Total,29,53.01351068331315
2021,Tlaxcala,Hombres,29,56.15707880079641
2019,Tlaxcala,Hombres,29,65.0354416575792
2017,Tlaxcala,Hombres,29,59.00711486384191
2015,Tlaxcala,Hombres,29,59.31157278909539
2013,Tlaxcala,Hombres,29,52.739033271042274
2021,Tlaxcala,Mujeres,29,56.73335461555417
2019,Tlaxcala,Mujeres,29,57.42390837307265
2017,Tlaxcala,Mujeres,29,53.73811376620416
2015,Tlaxcala,Mujeres,29,52.64150666647122
2013,Tlaxcala,Mujeres,29,53.232448962343305
2021,Veracruz de Ignacio de la Llave,Total,30,46.89429028947748
2019,Veracruz de Ignacio de la Llave,Total,30,53.21835293386079
2017,Veracruz de Ignacio de la Llave,Total,30,43.25356065446493
2015,Veracruz de Ignacio de la Llave,Total,30,39.9551202114727
2013,Veracruz de Ignacio de la Llave,Total,30,50.82113550599866
2021,Veracruz de Ignacio de la Llave,Hombres,30,45.99533379852099
2019,Veracruz de Ignacio de la Llave,Hombres,30,54.73596270847856
2017,Veracruz de Ignacio de la Llave,Hombres,30,43.13803874704709
2015,Veracruz de Ignacio de la Llave,Hombres,30,38.4763728692542
2013,Veracruz de Ignacio de la Llave,Hombres,30,47.44955166059472
2021,Veracruz de Ignacio de la Llave,Mujeres,30,47.6228623175785
2019,Veracruz de Ignacio de la Llave,Mujeres,30,52.1453506986236
2017,Veracruz de Ignacio de la Llave,Mujeres,30,43.35826605481601
2015,Veracruz de Ignacio de la Llave,Mujeres,30,40.63264097223546
2013,Veracruz de Ignacio de la Llave,Mujeres,30,53.31160725002995
2021,Yucatán,Total,31,68.77038842739505
2019,Yucatán,Total,31,70.34784534619934
2017,Yucatán,Total,31,71.32142436456179
2015,Yucatán,Total,31,66.11560178152011
2013,Yucatán,Total,31,68.31393405172905
2021,Yucatán,Hombres,31,70.28162321847877
2019,Yucatán,Hombres,31,70.23861206245073
2017,Yucatán,Hombres,31,71.33595446922004
2015,Yucatán,Hombres,31,67.20329693414163
2013,Yucatán,Hombres,31,72.49566690301732
2021,Yucatán,Mujeres,31,67.34507431020852
2019,Yucatán,Mujeres,31,70.43604896489502
2017,Yucatán,Mujeres,31,71.30876101656753
2015,Yucatán,Mujeres,31,65.55683528333775
2013,Yucatán,Mujeres,31,65.23142591660526
2021,Zacatecas,Total,32,41.84163961870311
2019,Zacatecas,Total,32,37.47289893119615
2017,Zacatecas,Total,32,34.527405178266704
2015,Zacatecas,Total,32,40.29891538343455
2013,Zacatecas,Total,32,50.890191853819466
2021,Zacatecas,Hombres,32,43.07658778172753
2019,Zacatecas,Hombres,32,39.4256270912074
2017,Zacatecas,Hombres,32,35.50235255161362
2015,Zacatecas,Hombres,32,40.74376460794671
2013,Zacatecas,Hombres,32,46.725076485740765
2021,Zacatecas,Mujeres,32,40.74668834457218
2019,Zacatecas,Mujeres,32,35.67575836176559
2017,Zacatecas,Mujeres,32,33.63972908165406
2015,Zacatecas,Mujeres,32,40.16312129519692
2013,Zacatecas,Mujeres,32,54.94405634122793
