Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2019,Chihuahua,Total,De 25 a 64 años,8,2.42111478222554
2018,Chihuahua,Total,De 25 a 64 años,8,2.48705049986436
2017,Chihuahua,Total,De 25 a 64 años,8,1.90325938003137
2016,Chihuahua,Total,De 25 a 64 años,8,2.54025374025971
2015,Chihuahua,Total,De 25 a 64 años,8,2.97375506720382
2014,Chihuahua,Total,De 25 a 64 años,8,3.34185720219016
2013,Chihuahua,Total,De 25 a 64 años,8,4.02443776085256
2012,Chihuahua,Total,De 25 a 64 años,8,5.32527361801628
2011,Chihuahua,Total,De 25 a 64 años,8,5.39617894182877
2010,Chihuahua,Total,De 25 a 64 años,8,6.00775370805059
2009,Chihuahua,Total,De 25 a 64 años,8,6.56663104058975
2008,Chihuahua,Total,De 25 a 64 años,8,3.60387140330813
2007,Chihuahua,Total,De 25 a 64 años,8,2.5577056621842504
2006,Chihuahua,Total,De 25 a 64 años,8,2.02920314448615
2005,Chihuahua,Total,De 25 a 64 años,8,1.88113200820695
2004,Chihuahua,Total,De 25 a 64 años,8,2.0649851310953697
2003,Chihuahua,Total,De 25 a 64 años,8,2.795081698079521
2002,Chihuahua,Total,De 25 a 64 años,8,2.86534607358691
2001,Chihuahua,Total,De 25 a 64 años,8,1.8611354436306495
2000,Chihuahua,Total,De 25 a 64 años,8,1.465030494042
1999,Chihuahua,Total,De 25 a 64 años,8,
1998,Chihuahua,Total,De 25 a 64 años,8,2.62912962598047
1997,Chihuahua,Total,De 25 a 64 años,8,
1996,Chihuahua,Total,De 25 a 64 años,8,3.42643091540299
1995,Chihuahua,Total,De 25 a 64 años,8,
2020,Chihuahua,Total,De 65 años y más,8,
2019,Chihuahua,Total,De 65 años y más,8,0.56018906380904
2018,Chihuahua,Total,De 65 años y más,8,1.33028348828074
2017,Chihuahua,Total,De 65 años y más,8,2.66288433382138
2016,Chihuahua,Total,De 65 años y más,8,1.06726461959313
2015,Chihuahua,Total,De 65 años y más,8,1.98405251026193
2014,Chihuahua,Total,De 65 años y más,8,0.7783370868260401
2013,Chihuahua,Total,De 65 años y más,8,1.11070303718295
2012,Chihuahua,Total,De 65 años y más,8,2.2716251375752203
2011,Chihuahua,Total,De 65 años y más,8,2.96405909056708
2010,Chihuahua,Total,De 65 años y más,8,1.46997986706749
2009,Chihuahua,Total,De 65 años y más,8,3.52100557697873
2008,Chihuahua,Total,De 65 años y más,8,2.19143567180925
2007,Chihuahua,Total,De 65 años y más,8,0.51781241761139
2006,Chihuahua,Total,De 65 años y más,8,0.65031577595955
2005,Chihuahua,Total,De 65 años y más,8,1.40080308835425
2004,Chihuahua,Total,De 65 años y más,8,0.8003642252194901
2003,Chihuahua,Total,De 65 años y más,8,1.2656211033832998
2002,Chihuahua,Total,De 65 años y más,8,2.24777500889996
2001,Chihuahua,Total,De 65 años y más,8,2.81686233989584
2000,Chihuahua,Total,De 65 años y más,8,1.25977843092923
1999,Chihuahua,Total,De 65 años y más,8,
1998,Chihuahua,Total,De 65 años y más,8,0.5828267095412799
1997,Chihuahua,Total,De 65 años y más,8,
1996,Chihuahua,Total,De 65 años y más,8,2.77476273969553
1995,Chihuahua,Total,De 65 años y más,8,
2020,Chihuahua,Hombres,Total,8,
2019,Chihuahua,Hombres,Total,8,2.92581470918218
2018,Chihuahua,Hombres,Total,8,2.94776684618529
2017,Chihuahua,Hombres,Total,8,2.73576796864668
2016,Chihuahua,Hombres,Total,8,3.2267345842466
2015,Chihuahua,Hombres,Total,8,3.80383043636364
2014,Chihuahua,Hombres,Total,8,4.04426987693821
2013,Chihuahua,Hombres,Total,8,5.341493435132761
2012,Chihuahua,Hombres,Total,8,6.72528509113105
2011,Chihuahua,Hombres,Total,8,6.56405645353519
2010,Chihuahua,Hombres,Total,8,7.030971866422939
2009,Chihuahua,Hombres,Total,8,8.09718830771588
2008,Chihuahua,Hombres,Total,8,4.95960492971474
2007,Chihuahua,Hombres,Total,8,3.369050325806449
2006,Chihuahua,Hombres,Total,8,2.9466228765385094
2005,Chihuahua,Hombres,Total,8,2.23217908822982
2004,Chihuahua,Hombres,Total,8,2.43123622200676
2003,Chihuahua,Hombres,Total,8,3.1522740161052494
2002,Chihuahua,Hombres,Total,8,3.4313094371254294
2001,Chihuahua,Hombres,Total,8,2.59861193650762
2000,Chihuahua,Hombres,Total,8,1.7391638493900798
1999,Chihuahua,Hombres,Total,8,
1998,Chihuahua,Hombres,Total,8,2.24389091711981
1997,Chihuahua,Hombres,Total,8,
1996,Chihuahua,Hombres,Total,8,4.04868717536777
1995,Chihuahua,Hombres,Total,8,
2020,Chihuahua,Hombres,De 15 a 24 años,8,
2019,Chihuahua,Hombres,De 15 a 24 años,8,5.20742526024306
2018,Chihuahua,Hombres,De 15 a 24 años,8,5.974785064979421
2017,Chihuahua,Hombres,De 15 a 24 años,8,6.578809955331351
2016,Chihuahua,Hombres,De 15 a 24 años,8,6.2943593823378
2015,Chihuahua,Hombres,De 15 a 24 años,8,6.99363491855905
2014,Chihuahua,Hombres,De 15 a 24 años,8,8.14207710764684
2013,Chihuahua,Hombres,De 15 a 24 años,8,10.4840174235745
2012,Chihuahua,Hombres,De 15 a 24 años,8,13.3242397184569
2011,Chihuahua,Hombres,De 15 a 24 años,8,11.9933807415358
2010,Chihuahua,Hombres,De 15 a 24 años,8,13.5282862833179
2009,Chihuahua,Hombres,De 15 a 24 años,8,17.7904200772364
2008,Chihuahua,Hombres,De 15 a 24 años,8,11.1503587154831
2007,Chihuahua,Hombres,De 15 a 24 años,8,6.51736598245715
2006,Chihuahua,Hombres,De 15 a 24 años,8,6.293872939847369
2005,Chihuahua,Hombres,De 15 a 24 años,8,4.680192205018691
2004,Chihuahua,Hombres,De 15 a 24 años,8,4.37376350631563
2003,Chihuahua,Hombres,De 15 a 24 años,8,5.224919177774319
2002,Chihuahua,Hombres,De 15 a 24 años,8,5.70841135431034
2001,Chihuahua,Hombres,De 15 a 24 años,8,4.53712877469632
2000,Chihuahua,Hombres,De 15 a 24 años,8,3.13073856765352
1999,Chihuahua,Hombres,De 15 a 24 años,8,
1998,Chihuahua,Hombres,De 15 a 24 años,8,2.85156500032004
1997,Chihuahua,Hombres,De 15 a 24 años,8,
1996,Chihuahua,Hombres,De 15 a 24 años,8,6.43491089061794
1995,Chihuahua,Hombres,De 15 a 24 años,8,
2020,Chihuahua,Hombres,De 25 a 64 años,8,
2019,Chihuahua,Hombres,De 25 a 64 años,8,2.4791798599780104
2018,Chihuahua,Hombres,De 25 a 64 años,8,2.3203262133041203
2017,Chihuahua,Hombres,De 25 a 64 años,8,1.79097621473791
2016,Chihuahua,Hombres,De 25 a 64 años,8,2.6024249610636194
2015,Chihuahua,Hombres,De 25 a 64 años,8,3.14371703841641
2014,Chihuahua,Hombres,De 25 a 64 años,8,3.24756821107906
2013,Chihuahua,Hombres,De 25 a 64 años,8,4.22679909498997
2012,Chihuahua,Hombres,De 25 a 64 años,8,5.49688712514428
2011,Chihuahua,Hombres,De 25 a 64 años,8,5.462706576403
2010,Chihuahua,Hombres,De 25 a 64 años,8,5.99709100194796
2009,Chihuahua,Hombres,De 25 a 64 años,8,6.18772773029169
2008,Chihuahua,Hombres,De 25 a 64 años,8,3.64749238861244
2007,Chihuahua,Hombres,De 25 a 64 años,8,2.74314701617312
2006,Chihuahua,Hombres,De 25 a 64 años,8,2.2657497875613006
2005,Chihuahua,Hombres,De 25 a 64 años,8,1.73460250822681
2004,Chihuahua,Hombres,De 25 a 64 años,8,2.0533895739816503
2003,Chihuahua,Hombres,De 25 a 64 años,8,2.68288893557863
2002,Chihuahua,Hombres,De 25 a 64 años,8,2.87605453019312
2001,Chihuahua,Hombres,De 25 a 64 años,8,1.9822354674636
2000,Chihuahua,Hombres,De 25 a 64 años,8,1.31940305947879
1999,Chihuahua,Hombres,De 25 a 64 años,8,
1998,Chihuahua,Hombres,De 25 a 64 años,8,2.13138210333854
1997,Chihuahua,Hombres,De 25 a 64 años,8,
1996,Chihuahua,Hombres,De 25 a 64 años,8,3.07343692567445
1995,Chihuahua,Hombres,De 25 a 64 años,8,
2020,Chihuahua,Hombres,De 65 años y más,8,
2019,Chihuahua,Hombres,De 65 años y más,8,0.60779233358355
2018,Chihuahua,Hombres,De 65 años y más,8,1.75605418822629
2017,Chihuahua,Hombres,De 65 años y más,8,3.42044921899743
2016,Chihuahua,Hombres,De 65 años y más,8,1.40101455079429
2015,Chihuahua,Hombres,De 65 años y más,8,2.48665601157987
2014,Chihuahua,Hombres,De 65 años y más,8,0.9785459681216
2013,Chihuahua,Hombres,De 65 años y más,8,1.3829322875889398
2012,Chihuahua,Hombres,De 65 años y más,8,2.85483801108801
2011,Chihuahua,Hombres,De 65 años y más,8,3.47924093743492
2010,Chihuahua,Hombres,De 65 años y más,8,0.97689307528148
2009,Chihuahua,Hombres,De 65 años y más,8,4.7189554981886905
2008,Chihuahua,Hombres,De 65 años y más,8,1.96666599447458
2007,Chihuahua,Hombres,De 65 años y más,8,0.57404198054415
2006,Chihuahua,Hombres,De 65 años y más,8,0.72142721758908
2005,Chihuahua,Hombres,De 65 años y más,8,0.59171597633136
2004,Chihuahua,Hombres,De 65 años y más,8,1.01171284881858
2003,Chihuahua,Hombres,De 65 años y más,8,1.02505605160681
2002,Chihuahua,Hombres,De 65 años y más,8,1.60962624495178
2001,Chihuahua,Hombres,De 65 años y más,8,3.3408524876101704
2000,Chihuahua,Hombres,De 65 años y más,8,1.37050062060405
1999,Chihuahua,Hombres,De 65 años y más,8,
1998,Chihuahua,Hombres,De 65 años y más,8,0.70067349219293
1997,Chihuahua,Hombres,De 65 años y más,8,
1996,Chihuahua,Hombres,De 65 años y más,8,3.41391590193124
1995,Chihuahua,Hombres,De 65 años y más,8,
2020,Chihuahua,Mujeres,Total,8,
2019,Chihuahua,Mujeres,Total,8,3.2031105556254
2018,Chihuahua,Mujeres,Total,8,3.4019276662604905
2017,Chihuahua,Mujeres,Total,8,2.64982329080099
2016,Chihuahua,Mujeres,Total,8,3.02883621723063
2015,Chihuahua,Mujeres,Total,8,3.56730362927837
2014,Chihuahua,Mujeres,Total,8,4.533228325452449
2013,Chihuahua,Mujeres,Total,8,5.04362470167852
2012,Chihuahua,Mujeres,Total,8,5.947196084546461
2011,Chihuahua,Mujeres,Total,8,7.48666838056693
2010,Chihuahua,Mujeres,Total,8,7.624136444326589
2009,Chihuahua,Mujeres,Total,8,8.82170328215208
2008,Chihuahua,Mujeres,Total,8,4.54154543654506
2007,Chihuahua,Mujeres,Total,8,3.24334892871931
2006,Chihuahua,Mujeres,Total,8,2.69668526567351
2005,Chihuahua,Mujeres,Total,8,3.1421622968141496
2004,Chihuahua,Mujeres,Total,8,2.8623503714969405
2003,Chihuahua,Mujeres,Total,8,4.21931300810864
2002,Chihuahua,Mujeres,Total,8,4.381609998028231
2001,Chihuahua,Mujeres,Total,8,2.8963722788288995
2000,Chihuahua,Mujeres,Total,8,2.431753393066149
1999,Chihuahua,Mujeres,Total,8,
1998,Chihuahua,Mujeres,Total,8,4.77641597648945
1997,Chihuahua,Mujeres,Total,8,
1996,Chihuahua,Mujeres,Total,8,6.371269141283931
1995,Chihuahua,Mujeres,Total,8,
2020,Chihuahua,Mujeres,De 15 a 24 años,8,
2019,Chihuahua,Mujeres,De 15 a 24 años,8,7.67989784703193
2018,Chihuahua,Mujeres,De 15 a 24 años,8,6.94974597666518
2017,Chihuahua,Mujeres,De 15 a 24 años,8,5.82050429373447
2016,Chihuahua,Mujeres,De 15 a 24 años,8,6.28309661035938
2015,Chihuahua,Mujeres,De 15 a 24 años,8,8.574660633484159
2014,Chihuahua,Mujeres,De 15 a 24 años,8,9.97804500638666
2013,Chihuahua,Mujeres,De 15 a 24 años,8,11.8949442633227
2012,Chihuahua,Mujeres,De 15 a 24 años,8,11.6007775119617
2011,Chihuahua,Mujeres,De 15 a 24 años,8,17.054519013162004
2010,Chihuahua,Mujeres,De 15 a 24 años,8,16.080664968754004
2009,Chihuahua,Mujeres,De 15 a 24 años,8,18.9126609537482
2008,Chihuahua,Mujeres,De 15 a 24 años,8,8.985861597973082
2007,Chihuahua,Mujeres,De 15 a 24 años,8,7.907305470608221
2006,Chihuahua,Mujeres,De 15 a 24 años,8,7.56090822804719
2005,Chihuahua,Mujeres,De 15 a 24 años,8,6.696488019371201
2004,Chihuahua,Mujeres,De 15 a 24 años,8,6.08286959519354
2003,Chihuahua,Mujeres,De 15 a 24 años,8,8.01710657384375
2002,Chihuahua,Mujeres,De 15 a 24 años,8,8.99395626345021
2001,Chihuahua,Mujeres,De 15 a 24 años,8,6.78159306934166
2000,Chihuahua,Mujeres,De 15 a 24 años,8,4.32230009362067
1999,Chihuahua,Mujeres,De 15 a 24 años,8,
1998,Chihuahua,Mujeres,De 15 a 24 años,8,7.549764400423121
1997,Chihuahua,Mujeres,De 15 a 24 años,8,
1996,Chihuahua,Mujeres,De 15 a 24 años,8,11.302823791657104
1995,Chihuahua,Mujeres,De 15 a 24 años,8,
2020,Chihuahua,Mujeres,De 25 a 64 años,8,
2019,Chihuahua,Mujeres,De 25 a 64 años,8,2.3322076972055794
2018,Chihuahua,Mujeres,De 25 a 64 años,8,2.73588797235795
2017,Chihuahua,Mujeres,De 25 a 64 años,8,2.07741712858222
2016,Chihuahua,Mujeres,De 25 a 64 años,8,2.4375540426983
2015,Chihuahua,Mujeres,De 25 a 64 años,8,2.6726596394087703
2014,Chihuahua,Mujeres,De 25 a 64 años,8,3.50698796978831
2013,Chihuahua,Mujeres,De 25 a 64 años,8,3.69655197800853
2012,Chihuahua,Mujeres,De 25 a 64 años,8,5.0260568732679
2011,Chihuahua,Mujeres,De 25 a 64 años,8,5.26736034662252
2010,Chihuahua,Mujeres,De 25 a 64 años,8,6.0271746098788
2009,Chihuahua,Mujeres,De 25 a 64 años,8,7.25593540139333
2008,Chihuahua,Mujeres,De 25 a 64 años,8,3.52054041717084
2007,Chihuahua,Mujeres,De 25 a 64 años,8,2.21343187502509
2006,Chihuahua,Mujeres,De 25 a 64 años,8,1.60444684907508
2005,Chihuahua,Mujeres,De 25 a 64 años,8,2.15815885248803
2004,Chihuahua,Mujeres,De 25 a 64 años,8,2.09027873977734
2003,Chihuahua,Mujeres,De 25 a 64 años,8,3.039640349438
2002,Chihuahua,Mujeres,De 25 a 64 años,8,2.84319240261287
2001,Chihuahua,Mujeres,De 25 a 64 años,8,1.60890842338418
2000,Chihuahua,Mujeres,De 25 a 64 años,8,1.7479827370056995
1999,Chihuahua,Mujeres,De 25 a 64 años,8,
1998,Chihuahua,Mujeres,De 25 a 64 años,8,3.74779647919635
1997,Chihuahua,Mujeres,De 25 a 64 años,8,
1996,Chihuahua,Mujeres,De 25 a 64 años,8,4.15049317917255
1995,Chihuahua,Mujeres,De 25 a 64 años,8,
2020,Chihuahua,Mujeres,De 65 años y más,8,
2019,Chihuahua,Mujeres,De 65 años y más,8,0.45496514164135
2018,Chihuahua,Mujeres,De 65 años y más,8,0.49375227465729
2017,Chihuahua,Mujeres,De 65 años y más,8,0.25925479319908
2016,Chihuahua,Mujeres,De 65 años y más,8,0.0
2015,Chihuahua,Mujeres,De 65 años y más,8,0.0
2014,Chihuahua,Mujeres,De 65 años y más,8,0.0
2013,Chihuahua,Mujeres,De 65 años y más,8,0.0
2012,Chihuahua,Mujeres,De 65 años y más,8,0.2173954499513699
2011,Chihuahua,Mujeres,De 65 años y más,8,0.63433145896236
2010,Chihuahua,Mujeres,De 65 años y más,8,2.9457108247990296
2009,Chihuahua,Mujeres,De 65 años y más,8,0.17647407758928
2008,Chihuahua,Mujeres,De 65 años y más,8,2.9014124878577
2007,Chihuahua,Mujeres,De 65 años y más,8,0.244120561719
2006,Chihuahua,Mujeres,De 65 años y más,8,0.29389936173371
2005,Chihuahua,Mujeres,De 65 años y más,8,5.30698659139026
2004,Chihuahua,Mujeres,De 65 años y más,8,0.0
2003,Chihuahua,Mujeres,De 65 años y más,8,3.039266863871
2002,Chihuahua,Mujeres,De 65 años y más,8,6.121935256507071
2001,Chihuahua,Mujeres,De 65 años y más,8,0.31260019236935
2000,Chihuahua,Mujeres,De 65 años y más,8,0.48938467074486
1999,Chihuahua,Mujeres,De 65 años y más,8,
1998,Chihuahua,Mujeres,De 65 años y más,8,0.0
1997,Chihuahua,Mujeres,De 65 años y más,8,
1996,Chihuahua,Mujeres,De 65 años y más,8,0.0
1995,Chihuahua,Mujeres,De 65 años y más,8,
2020,Ciudad de México,Total,Total,9,
2019,Ciudad de México,Total,Total,9,4.99478429298237
2018,Ciudad de México,Total,Total,9,4.63384226420395
2017,Ciudad de México,Total,Total,9,4.61552432615709
2016,Ciudad de México,Total,Total,9,5.03986640508936
2015,Ciudad de México,Total,Total,9,5.337233065175419
2014,Ciudad de México,Total,Total,9,6.58322134056714
2013,Ciudad de México,Total,Total,9,6.164337528619499
2012,Ciudad de México,Total,Total,9,6.21371215683233
2011,Ciudad de México,Total,Total,9,6.308166493535979
2010,Ciudad de México,Total,Total,9,6.79996012496914
2009,Ciudad de México,Total,Total,9,6.81277504653112
2008,Ciudad de México,Total,Total,9,5.62107632203798
2007,Ciudad de México,Total,Total,9,5.872066382719269
2006,Ciudad de México,Total,Total,9,5.52208220793123
2005,Ciudad de México,Total,Total,9,5.53526620606512
2004,Ciudad de México,Total,Total,9,5.93885471205574
2003,Ciudad de México,Total,Total,9,4.57079368227124
2002,Ciudad de México,Total,Total,9,3.89320060711421
2001,Ciudad de México,Total,Total,9,3.8481718057058303
2000,Ciudad de México,Total,Total,9,3.5305618771215204
1999,Ciudad de México,Total,Total,9,
1998,Ciudad de México,Total,Total,9,5.44066109755122
1997,Ciudad de México,Total,Total,9,
1996,Ciudad de México,Total,Total,9,9.0009610570936
1995,Ciudad de México,Total,Total,9,
2020,Ciudad de México,Total,De 15 a 24 años,9,
2019,Ciudad de México,Total,De 15 a 24 años,9,12.521281383926
2018,Ciudad de México,Total,De 15 a 24 años,9,11.153555725505798
2017,Ciudad de México,Total,De 15 a 24 años,9,11.5250444617527
2016,Ciudad de México,Total,De 15 a 24 años,9,11.991201558256902
2015,Ciudad de México,Total,De 15 a 24 años,9,12.951795607483
2014,Ciudad de México,Total,De 15 a 24 años,9,14.408603090833996
2013,Ciudad de México,Total,De 15 a 24 años,9,13.1240475215076
2012,Ciudad de México,Total,De 15 a 24 años,9,14.7428337543363
2011,Ciudad de México,Total,De 15 a 24 años,9,13.547857539672
2010,Ciudad de México,Total,De 15 a 24 años,9,13.9012149786551
2009,Ciudad de México,Total,De 15 a 24 años,9,15.954153751105098
2008,Ciudad de México,Total,De 15 a 24 años,9,11.7518319195117
2007,Ciudad de México,Total,De 15 a 24 años,9,14.2669838138887
2006,Ciudad de México,Total,De 15 a 24 años,9,12.4070470614566
2005,Ciudad de México,Total,De 15 a 24 años,9,11.7217261161641
2004,Ciudad de México,Total,De 15 a 24 años,9,13.6150955730792
2003,Ciudad de México,Total,De 15 a 24 años,9,10.9008245345781
2002,Ciudad de México,Total,De 15 a 24 años,9,8.63224112907561
2001,Ciudad de México,Total,De 15 a 24 años,9,7.90135587052859
2000,Ciudad de México,Total,De 15 a 24 años,9,8.45242696596229
1999,Ciudad de México,Total,De 15 a 24 años,9,
1998,Ciudad de México,Total,De 15 a 24 años,9,10.2940608983317
1997,Ciudad de México,Total,De 15 a 24 años,9,
1996,Ciudad de México,Total,De 15 a 24 años,9,18.326953347502
1995,Ciudad de México,Total,De 15 a 24 años,9,
2020,Ciudad de México,Total,De 25 a 64 años,9,
2019,Ciudad de México,Total,De 25 a 64 años,9,4.11152112119219
2018,Ciudad de México,Total,De 25 a 64 años,9,3.9049519077906
2017,Ciudad de México,Total,De 25 a 64 años,9,3.8714792809764
2016,Ciudad de México,Total,De 25 a 64 años,9,4.16215055319471
2015,Ciudad de México,Total,De 25 a 64 años,9,4.384896484807171
2014,Ciudad de México,Total,De 25 a 64 años,9,5.572975896934069
2013,Ciudad de México,Total,De 25 a 64 años,9,5.21570030138822
2012,Ciudad de México,Total,De 25 a 64 años,9,4.9611109934249
2011,Ciudad de México,Total,De 25 a 64 años,9,5.1961404833826
2010,Ciudad de México,Total,De 25 a 64 años,9,5.75256384497924
2009,Ciudad de México,Total,De 25 a 64 años,9,5.44589235599459
2008,Ciudad de México,Total,De 25 a 64 años,9,4.6918865716891
2007,Ciudad de México,Total,De 25 a 64 años,9,4.41898669622432
2006,Ciudad de México,Total,De 25 a 64 años,9,4.29170826729419
2005,Ciudad de México,Total,De 25 a 64 años,9,4.40543563895897
2004,Ciudad de México,Total,De 25 a 64 años,9,4.41415850745213
2003,Ciudad de México,Total,De 25 a 64 años,9,3.32187506203469
2002,Ciudad de México,Total,De 25 a 64 años,9,2.95804646192177
2001,Ciudad de México,Total,De 25 a 64 años,9,3.0135913508204903
2000,Ciudad de México,Total,De 25 a 64 años,9,2.36559906938945
1999,Ciudad de México,Total,De 25 a 64 años,9,
1998,Ciudad de México,Total,De 25 a 64 años,9,4.10360696796801
1997,Ciudad de México,Total,De 25 a 64 años,9,
1996,Ciudad de México,Total,De 25 a 64 años,9,6.555871587446739
1995,Ciudad de México,Total,De 25 a 64 años,9,
2020,Ciudad de México,Total,De 65 años y más,9,
2019,Ciudad de México,Total,De 65 años y más,9,2.140337343957249
2018,Ciudad de México,Total,De 65 años y más,9,2.0901538920710503
2017,Ciudad de México,Total,De 65 años y más,9,1.36799477052754
2016,Ciudad de México,Total,De 65 años y más,9,1.65314321380535
2015,Ciudad de México,Total,De 65 años y más,9,1.50920809003014
2014,Ciudad de México,Total,De 65 años y más,9,2.35761013797995
2013,Ciudad de México,Total,De 65 años y más,9,2.09193500607828
2012,Ciudad de México,Total,De 65 años y más,9,1.82410229596283
2011,Ciudad de México,Total,De 65 años y más,9,2.8888280199996896
2010,Ciudad de México,Total,De 65 años y más,9,3.2515078359665703
2009,Ciudad de México,Total,De 65 años y más,9,3.49270781193217
2008,Ciudad de México,Total,De 65 años y más,9,2.62112890703626
2007,Ciudad de México,Total,De 65 años y más,9,1.9785212123553697
2006,Ciudad de México,Total,De 65 años y más,9,2.6199782392631
2005,Ciudad de México,Total,De 65 años y más,9,2.79628135889587
2004,Ciudad de México,Total,De 65 años y más,9,1.3626895525252698
2003,Ciudad de México,Total,De 65 años y más,9,1.29180013485301
2002,Ciudad de México,Total,De 65 años y más,9,1.02254407405481
2001,Ciudad de México,Total,De 65 años y más,9,0.99990704715365
2000,Ciudad de México,Total,De 65 años y más,9,1.86627591036035
1999,Ciudad de México,Total,De 65 años y más,9,
1998,Ciudad de México,Total,De 65 años y más,9,2.59612416681266
1997,Ciudad de México,Total,De 65 años y más,9,
1996,Ciudad de México,Total,De 65 años y más,9,2.62905909805052
1995,Ciudad de México,Total,De 65 años y más,9,
2020,Ciudad de México,Hombres,Total,9,
2019,Ciudad de México,Hombres,Total,9,5.15067458054934
2018,Ciudad de México,Hombres,Total,9,4.78703395889594
2017,Ciudad de México,Hombres,Total,9,4.45499856095972
2016,Ciudad de México,Hombres,Total,9,5.22278645658167
2015,Ciudad de México,Hombres,Total,9,5.174706505446509
2014,Ciudad de México,Hombres,Total,9,6.86436054465682
2013,Ciudad de México,Hombres,Total,9,6.26148615918137
2012,Ciudad de México,Hombres,Total,9,6.30851755411959
2011,Ciudad de México,Hombres,Total,9,6.49017686354109
2010,Ciudad de México,Hombres,Total,9,7.115154772706519
2009,Ciudad de México,Hombres,Total,9,6.54248381445884
2008,Ciudad de México,Hombres,Total,9,5.40804906289993
2007,Ciudad de México,Hombres,Total,9,5.60390279687465
2006,Ciudad de México,Hombres,Total,9,5.23555142170746
2005,Ciudad de México,Hombres,Total,9,5.23742060265742
2004,Ciudad de México,Hombres,Total,9,5.12464014979903
2003,Ciudad de México,Hombres,Total,9,3.94755453469512
2002,Ciudad de México,Hombres,Total,9,3.4641771281975697
2001,Ciudad de México,Hombres,Total,9,3.33278014460062
2000,Ciudad de México,Hombres,Total,9,2.93773636817443
1999,Ciudad de México,Hombres,Total,9,
1998,Ciudad de México,Hombres,Total,9,4.48062979357162
1997,Ciudad de México,Hombres,Total,9,
1996,Ciudad de México,Hombres,Total,9,8.126435225444299
1995,Ciudad de México,Hombres,Total,9,
2020,Ciudad de México,Hombres,De 15 a 24 años,9,
2019,Ciudad de México,Hombres,De 15 a 24 años,9,11.902094024073902
2018,Ciudad de México,Hombres,De 15 a 24 años,9,11.4919769615003
2017,Ciudad de México,Hombres,De 15 a 24 años,9,10.3318104588118
2016,Ciudad de México,Hombres,De 15 a 24 años,9,11.8004872457348
2015,Ciudad de México,Hombres,De 15 a 24 años,9,12.0461070231078
2014,Ciudad de México,Hombres,De 15 a 24 años,9,13.5284002463045
2013,Ciudad de México,Hombres,De 15 a 24 años,9,12.6511929927337
2012,Ciudad de México,Hombres,De 15 a 24 años,9,13.975172587243902
2011,Ciudad de México,Hombres,De 15 a 24 años,9,13.4798987326532
2010,Ciudad de México,Hombres,De 15 a 24 años,9,13.348157586582202
2009,Ciudad de México,Hombres,De 15 a 24 años,9,14.3198112936993
2008,Ciudad de México,Hombres,De 15 a 24 años,9,10.1446539693326
2007,Ciudad de México,Hombres,De 15 a 24 años,9,14.671318164221502
2006,Ciudad de México,Hombres,De 15 a 24 años,9,11.314223939005002
2005,Ciudad de México,Hombres,De 15 a 24 años,9,10.275511198412202
2004,Ciudad de México,Hombres,De 15 a 24 años,9,10.9237328943211
2003,Ciudad de México,Hombres,De 15 a 24 años,9,8.1708561121527
2002,Ciudad de México,Hombres,De 15 a 24 años,9,7.78636581579429
2001,Ciudad de México,Hombres,De 15 a 24 años,9,6.14924824421287
2000,Ciudad de México,Hombres,De 15 a 24 años,9,7.90078687271214
1999,Ciudad de México,Hombres,De 15 a 24 años,9,
1998,Ciudad de México,Hombres,De 15 a 24 años,9,9.22290431796727
1997,Ciudad de México,Hombres,De 15 a 24 años,9,
1996,Ciudad de México,Hombres,De 15 a 24 años,9,17.468139726781
1995,Ciudad de México,Hombres,De 15 a 24 años,9,
2020,Ciudad de México,Hombres,De 25 a 64 años,9,
2019,Ciudad de México,Hombres,De 25 a 64 años,9,4.29680322512737
2018,Ciudad de México,Hombres,De 25 a 64 años,9,3.92076406440374
2017,Ciudad de México,Hombres,De 25 a 64 años,9,3.71339399969756
2016,Ciudad de México,Hombres,De 25 a 64 años,9,4.30496179938154
2015,Ciudad de México,Hombres,De 25 a 64 años,9,4.23228947288099
2014,Ciudad de México,Hombres,De 25 a 64 años,9,5.93009635406536
2013,Ciudad de México,Hombres,De 25 a 64 años,9,5.323452252310701
2012,Ciudad de México,Hombres,De 25 a 64 años,9,5.17168252007336
2011,Ciudad de México,Hombres,De 25 a 64 años,9,5.33131858528584
2010,Ciudad de México,Hombres,De 25 a 64 años,9,6.09940147111309
2009,Ciudad de México,Hombres,De 25 a 64 años,9,5.24008413372539
2008,Ciudad de México,Hombres,De 25 a 64 años,9,4.66137191310608
2007,Ciudad de México,Hombres,De 25 a 64 años,9,3.9441316795421897
2006,Ciudad de México,Hombres,De 25 a 64 años,9,4.09904247740165
2005,Ciudad de México,Hombres,De 25 a 64 años,9,4.320306144632951
2004,Ciudad de México,Hombres,De 25 a 64 años,9,3.9725276505551705
2003,Ciudad de México,Hombres,De 25 a 64 años,9,3.128831296519909
2002,Ciudad de México,Hombres,De 25 a 64 años,9,2.6226824103807
2001,Ciudad de México,Hombres,De 25 a 64 años,9,2.81507078066279
2000,Ciudad de México,Hombres,De 25 a 64 años,9,1.7747658866059095
1999,Ciudad de México,Hombres,De 25 a 64 años,9,
1998,Ciudad de México,Hombres,De 25 a 64 años,9,3.19225095700271
1997,Ciudad de México,Hombres,De 25 a 64 años,9,
