Year,Entidad federativa,Sexo,GeoCode,Value
2019,Puebla,Mujeres,21,32.03207882852066
2017,Puebla,Mujeres,21,33.555854162253695
2015,Puebla,Mujeres,21,31.175012837400452
2013,Puebla,Mujeres,21,34.95522483480453
2021,Querétaro,Total,22,59.226314414259846
2019,Querétaro,Total,22,57.44586568765979
2017,Querétaro,Total,22,59.98826025863783
2015,Querétaro,Total,22,49.85834152817037
2013,Querétaro,Total,22,53.3434003403138
2021,Querétaro,Hombres,22,62.816946227019855
2019,Querétaro,Hombres,22,59.56868122244507
2017,Querétaro,Hombres,22,64.8321714713184
2015,Querétaro,Hombres,22,51.84007269422998
2013,Querétaro,Hombres,22,51.61006272267902
2021,Querétaro,Mujeres,22,56.58979633019069
2019,Querétaro,Mujeres,22,55.44508223397197
2017,Querétaro,Mujeres,22,55.53247931865001
2015,Querétaro,Mujeres,22,48.9371664013485
2013,Querétaro,Mujeres,22,54.67788911573664
2021,Quintana Roo,Total,23,29.9427391060009
2019,Quintana Roo,Total,23,32.14806814925839
2017,Quintana Roo,Total,23,26.13423504512605
2015,Quintana Roo,Total,23,29.57970765043001
2013,Quintana Roo,Total,23,40.0472661162411
2021,Quintana Roo,Hombres,23,33.033438563032185
2019,Quintana Roo,Hombres,23,37.36958597933295
2017,Quintana Roo,Hombres,23,29.692387008076945
2015,Quintana Roo,Hombres,23,38.15812239591863
2013,Quintana Roo,Hombres,23,41.3788324863047
2021,Quintana Roo,Mujeres,23,26.688617551561634
2019,Quintana Roo,Mujeres,23,27.19231545800949
2017,Quintana Roo,Mujeres,23,22.496028789518764
2015,Quintana Roo,Mujeres,23,26.364095300865262
2013,Quintana Roo,Mujeres,23,38.777574025133546
2021,San Luis Potosí,Total,24,36.20942764169559
2019,San Luis Potosí,Total,24,27.569310915474027
2017,San Luis Potosí,Total,24,27.316703059073003
2015,San Luis Potosí,Total,24,23.54824256358325
2013,San Luis Potosí,Total,24,31.44438079562135
2021,San Luis Potosí,Hombres,24,34.72165607069385
2019,San Luis Potosí,Hombres,24,32.2631773855079
2017,San Luis Potosí,Hombres,24,27.62637567853346
2015,San Luis Potosí,Hombres,24,28.162166047276543
2013,San Luis Potosí,Hombres,24,33.1769569804369
2021,San Luis Potosí,Mujeres,24,37.46082604659378
2019,San Luis Potosí,Mujeres,24,23.808873936150157
2017,San Luis Potosí,Mujeres,24,27.04788568248978
2015,San Luis Potosí,Mujeres,24,21.71710561640885
2013,San Luis Potosí,Mujeres,24,29.925739553310777
2021,Sinaloa,Total,25,44.806262696918544
2019,Sinaloa,Total,25,38.93392654297615
2017,Sinaloa,Total,25,45.107820578126784
2015,Sinaloa,Total,25,44.636135788598615
2013,Sinaloa,Total,25,49.3070588787669
2021,Sinaloa,Hombres,25,47.55118170461204
2019,Sinaloa,Hombres,25,39.87648996401677
2017,Sinaloa,Hombres,25,47.36782121065668
2015,Sinaloa,Hombres,25,41.437038758789015
2013,Sinaloa,Hombres,25,51.02314759575233
2021,Sinaloa,Mujeres,25,42.66861684877941
2019,Sinaloa,Mujeres,25,38.16973544828437
2017,Sinaloa,Mujeres,25,43.16424932253265
2015,Sinaloa,Mujeres,25,46.29818875637195
2013,Sinaloa,Mujeres,25,47.79221609706468
2021,Sonora,Total,26,41.31134725711043
2019,Sonora,Total,26,40.025945374428446
2017,Sonora,Total,26,30.92092702567549
2015,Sonora,Total,26,32.15680708011939
2013,Sonora,Total,26,41.52690041473299
2021,Sonora,Hombres,26,45.05269687804329
2019,Sonora,Hombres,26,46.02874053079962
2017,Sonora,Hombres,26,34.97043863659153
2015,Sonora,Hombres,26,32.55517522879288
2013,Sonora,Hombres,26,43.38323193983795
2021,Sonora,Mujeres,26,37.99992887877395
2019,Sonora,Mujeres,26,34.19153350562373
2017,Sonora,Mujeres,26,27.54235125309798
2015,Sonora,Mujeres,26,31.94629619585433
2013,Sonora,Mujeres,26,40.05682975373302
2021,Tabasco,Total,27,27.28209380929048
2019,Tabasco,Total,27,27.02368880759912
2017,Tabasco,Total,27,26.638375930055197
2015,Tabasco,Total,27,20.088961691870285
2013,Tabasco,Total,27,29.763496573625257
2021,Tabasco,Hombres,27,27.932389205744936
2019,Tabasco,Hombres,27,29.704543330529656
2017,Tabasco,Hombres,27,27.622438407031527
2015,Tabasco,Hombres,27,22.718932272713275
2013,Tabasco,Hombres,27,33.56026923551926
2021,Tabasco,Mujeres,27,26.77330675729396
2019,Tabasco,Mujeres,27,24.615467645312822
2017,Tabasco,Mujeres,27,25.73767152931589
2015,Tabasco,Mujeres,27,18.823871677161407
2013,Tabasco,Mujeres,27,26.64306739748277
2021,Tamaulipas,Total,28,40.26509905735657
2019,Tamaulipas,Total,28,34.626495050210345
2017,Tamaulipas,Total,28,38.12856895563658
2015,Tamaulipas,Total,28,37.089675465127485
2013,Tamaulipas,Total,28,43.27345629863603
2021,Tamaulipas,Hombres,28,43.46024568360981
2019,Tamaulipas,Hombres,28,34.73899400969864
2017,Tamaulipas,Hombres,28,41.3765681625631
2015,Tamaulipas,Hombres,28,43.56733258376799
2013,Tamaulipas,Hombres,28,48.08616973699833
2021,Tamaulipas,Mujeres,28,37.72463954809649
2019,Tamaulipas,Mujeres,28,34.52635709538652
2017,Tamaulipas,Mujeres,28,35.41734683309585
2015,Tamaulipas,Mujeres,28,34.677159971099286
2013,Tamaulipas,Mujeres,28,39.564310625843376
2021,Tlaxcala,Total,29,30.054586456911725
2019,Tlaxcala,Total,29,33.15479735303145
2017,Tlaxcala,Total,29,28.50869930393596
2015,Tlaxcala,Total,29,28.956363053996157
2013,Tlaxcala,Total,29,24.286318776900625
2021,Tlaxcala,Hombres,29,32.87113184404725
2019,Tlaxcala,Hombres,29,32.85753232590744
2017,Tlaxcala,Hombres,29,29.84416261584783
2015,Tlaxcala,Hombres,29,25.2807349607607
2013,Tlaxcala,Hombres,29,25.790837459302143
2021,Tlaxcala,Mujeres,29,27.749602603890704
2019,Tlaxcala,Mujeres,29,33.423612529672454
2017,Tlaxcala,Mujeres,29,27.30312980431609
2015,Tlaxcala,Mujeres,29,30.39764143332796
2013,Tlaxcala,Mujeres,29,23.086231934167746
2021,Veracruz de Ignacio de la Llave,Total,30,40.5260805093434
2019,Veracruz de Ignacio de la Llave,Total,30,37.43407357481826
2017,Veracruz de Ignacio de la Llave,Total,30,36.011642389783454
2015,Veracruz de Ignacio de la Llave,Total,30,28.64805534020739
2013,Veracruz de Ignacio de la Llave,Total,30,33.955755059434544
2021,Veracruz de Ignacio de la Llave,Hombres,30,43.709731959182704
2019,Veracruz de Ignacio de la Llave,Hombres,30,40.78711747434684
2017,Veracruz de Ignacio de la Llave,Hombres,30,37.235397560182136
2015,Veracruz de Ignacio de la Llave,Hombres,30,31.280966505293257
2013,Veracruz de Ignacio de la Llave,Hombres,30,32.88770227273471
2021,Veracruz de Ignacio de la Llave,Mujeres,30,37.94584507313355
2019,Veracruz de Ignacio de la Llave,Mujeres,30,35.06335637253315
2017,Veracruz de Ignacio de la Llave,Mujeres,30,34.902469437982724
2015,Veracruz de Ignacio de la Llave,Mujeres,30,27.441728928209645
2013,Veracruz de Ignacio de la Llave,Mujeres,30,34.74468851278368
2021,Yucatán,Total,31,43.69574227245176
2019,Yucatán,Total,31,42.31944785312799
2017,Yucatán,Total,31,42.54067674217312
2015,Yucatán,Total,31,34.57113377473833
2013,Yucatán,Total,31,45.54183335747802
2021,Yucatán,Hombres,31,48.613001632032805
2019,Yucatán,Hombres,31,48.25489470947953
2017,Yucatán,Hombres,31,46.89642847323408
2015,Yucatán,Hombres,31,38.010228440258295
2013,Yucatán,Hombres,31,51.79101341946991
2021,Yucatán,Mujeres,31,39.05805180606821
2019,Yucatán,Mujeres,31,37.52669720661198
2017,Yucatán,Mujeres,31,38.74453065469204
2015,Yucatán,Mujeres,31,32.8044155186725
2013,Yucatán,Mujeres,31,40.935334314142914
2021,Zacatecas,Total,32,39.87370160945678
2019,Zacatecas,Total,32,34.33402370347801
2017,Zacatecas,Total,32,37.91841752757037
2015,Zacatecas,Total,32,34.82566389241443
2013,Zacatecas,Total,32,37.519222387605616
2021,Zacatecas,Hombres,32,41.618631775925685
2019,Zacatecas,Hombres,32,37.00542720249754
2017,Zacatecas,Hombres,32,44.00080086863448
2015,Zacatecas,Hombres,32,32.57452053917323
2013,Zacatecas,Hombres,32,36.68064389739663
2021,Zacatecas,Mujeres,32,38.32658119885916
2019,Zacatecas,Mujeres,32,31.87546971541076
2017,Zacatecas,Mujeres,32,32.38049163546614
2015,Zacatecas,Mujeres,32,35.51284494680715
2013,Zacatecas,Mujeres,32,38.335402315637495
