Year,Entidad federativa,Sexo,GeoCode,Value
2012,Michoacán de Ocampo,Hombres,16,97.8263094141695
2011,Michoacán de Ocampo,Hombres,16,97.66302452355144
2010,Michoacán de Ocampo,Hombres,16,97.49994583938133
2009,Michoacán de Ocampo,Hombres,16,97.3373537700118
2008,Michoacán de Ocampo,Hombres,16,97.04569193529473
2007,Michoacán de Ocampo,Hombres,16,96.75554431492144
2006,Michoacán de Ocampo,Hombres,16,96.46618013760354
2005,Michoacán de Ocampo,Hombres,16,96.1781132397082
2004,Michoacán de Ocampo,Hombres,16,95.88831475897618
2003,Michoacán de Ocampo,Hombres,16,95.57059521036706
2002,Michoacán de Ocampo,Hombres,16,95.25165363323454
2001,Michoacán de Ocampo,Hombres,16,94.93099850771914
2000,Michoacán de Ocampo,Hombres,16,94.60794651707164
1999,Michoacán de Ocampo,Hombres,16,94.28387086662718
1998,Michoacán de Ocampo,Hombres,16,94.15939897980076
1997,Michoacán de Ocampo,Hombres,16,94.0367173465365
1996,Michoacán de Ocampo,Hombres,16,93.9147376246509
1995,Michoacán de Ocampo,Hombres,16,93.79472380417263
1994,Michoacán de Ocampo,Hombres,16,93.6763950262048
1993,Michoacán de Ocampo,Hombres,16,93.5593676978793
1992,Michoacán de Ocampo,Hombres,16,93.4428373394712
1991,Michoacán de Ocampo,Hombres,16,93.32545275762703
1990,Michoacán de Ocampo,Hombres,16,93.20662279496176
2021,Michoacán de Ocampo,Mujeres,16,99.04646498208008
2020,Michoacán de Ocampo,Mujeres,16,99.01268279194254
2019,Michoacán de Ocampo,Mujeres,16,98.98502873713794
2018,Michoacán de Ocampo,Mujeres,16,98.95241350648816
2017,Michoacán de Ocampo,Mujeres,16,98.9197744056581
2016,Michoacán de Ocampo,Mujeres,16,98.88734120660276
2015,Michoacán de Ocampo,Mujeres,16,98.85464443800568
2014,Michoacán de Ocampo,Mujeres,16,98.8219168534888
2013,Michoacán de Ocampo,Mujeres,16,98.717091982347
2012,Michoacán de Ocampo,Mujeres,16,98.6109181830811
2011,Michoacán de Ocampo,Mujeres,16,98.50551961115328
2010,Michoacán de Ocampo,Mujeres,16,98.40068879162922
2009,Michoacán de Ocampo,Mujeres,16,98.29575310042722
2008,Michoacán de Ocampo,Mujeres,16,98.08492570994288
2007,Michoacán de Ocampo,Mujeres,16,97.874376453757
2006,Michoacán de Ocampo,Mujeres,16,97.66450900169546
2005,Michoacán de Ocampo,Mujeres,16,97.4549829769585
2004,Michoacán de Ocampo,Mujeres,16,97.24459343444684
2003,Michoacán de Ocampo,Mujeres,16,96.91920666759202
2002,Michoacán de Ocampo,Mujeres,16,96.59304382281827
2001,Michoacán de Ocampo,Mujeres,16,96.26657088282086
2000,Michoacán de Ocampo,Mujeres,16,95.93956003609904
1999,Michoacán de Ocampo,Mujeres,16,95.61182466103791
1998,Michoacán de Ocampo,Mujeres,16,95.42922446368964
1997,Michoacán de Ocampo,Mujeres,16,95.24703278070828
1996,Michoacán de Ocampo,Mujeres,16,95.06581430458574
1995,Michoacán de Ocampo,Mujeres,16,94.88660817745404
1994,Michoacán de Ocampo,Mujeres,16,94.70948238603393
1993,Michoacán de Ocampo,Mujeres,16,94.53408525299952
1992,Michoacán de Ocampo,Mujeres,16,94.35997629995272
1991,Michoacán de Ocampo,Mujeres,16,94.18578620607327
1990,Michoacán de Ocampo,Mujeres,16,94.01163173599588
2021,Morelos,Total,17,99.17859413340923
2020,Morelos,Total,17,99.1596815762218
2019,Morelos,Total,17,99.14090501108208
2018,Morelos,Total,17,99.13762083740272
2017,Morelos,Total,17,99.13409929553866
2016,Morelos,Total,17,99.1312346081953
2015,Morelos,Total,17,99.12754380653128
2014,Morelos,Total,17,99.12450341927128
2013,Morelos,Total,17,99.0415856342655
2012,Morelos,Total,17,98.96197930407776
2011,Morelos,Total,17,98.8823480738088
2010,Morelos,Total,17,98.80334525506248
2009,Morelos,Total,17,98.7238698601154
2008,Morelos,Total,17,98.60535776340606
2007,Morelos,Total,17,98.4868464326099
2006,Morelos,Total,17,98.36840529296737
2005,Morelos,Total,17,98.2497622574865
2004,Morelos,Total,17,98.13036739547898
2003,Morelos,Total,17,97.9973084555551
2002,Morelos,Total,17,97.8643002161243
2001,Morelos,Total,17,97.73089866018395
2000,Morelos,Total,17,97.5970394628251
1999,Morelos,Total,17,97.46179345068232
1998,Morelos,Total,17,97.3931701520128
1997,Morelos,Total,17,97.32525070601577
1996,Morelos,Total,17,97.25766640865568
1995,Morelos,Total,17,97.19192620379374
1994,Morelos,Total,17,97.1276432860959
1993,Morelos,Total,17,97.06464253799592
1992,Morelos,Total,17,97.0034947365422
1991,Morelos,Total,17,96.94148255877718
1990,Morelos,Total,17,96.88000963354894
2021,Morelos,Hombres,17,99.02973265595044
2020,Morelos,Hombres,17,99.00699385023486
2019,Morelos,Hombres,17,98.98454503215724
2018,Morelos,Hombres,17,98.96346943236726
2017,Morelos,Hombres,17,98.9414766250296
2016,Morelos,Hombres,17,98.91977065347004
2015,Morelos,Hombres,17,98.89716822796991
2014,Morelos,Hombres,17,98.87544786973618
2013,Morelos,Hombres,17,98.80365243689644
2012,Morelos,Hombres,17,98.7299406366151
2011,Morelos,Hombres,17,98.65659857645736
2010,Morelos,Hombres,17,98.58300448835736
2009,Morelos,Hombres,17,98.50905153163316
2008,Morelos,Hombres,17,98.38980082073854
2007,Morelos,Hombres,17,98.27142308184936
2006,Morelos,Hombres,17,98.15265298648968
2005,Morelos,Hombres,17,98.03426378181015
2004,Morelos,Hombres,17,97.91550805722132
2003,Morelos,Hombres,17,97.77411432224228
2002,Morelos,Hombres,17,97.6319817928123
2001,Morelos,Hombres,17,97.4892087802685
2000,Morelos,Hombres,17,97.34627964863893
1999,Morelos,Hombres,17,97.20199310080515
1998,Morelos,Hombres,17,97.15878389931952
1997,Morelos,Hombres,17,97.11714794033108
1996,Morelos,Hombres,17,97.0754665278273
1995,Morelos,Hombres,17,97.0349811766646
1994,Morelos,Hombres,17,96.9951830645218
1993,Morelos,Hombres,17,96.95633876156415
1992,Morelos,Hombres,17,96.91932074921664
1991,Morelos,Hombres,17,96.8808162350038
1990,Morelos,Hombres,17,96.84310120691396
2021,Morelos,Mujeres,17,99.3270828388322
2020,Morelos,Mujeres,17,99.31198729822728
2019,Morelos,Mujeres,17,99.2968740471515
2018,Morelos,Mujeres,17,99.31036144288024
2017,Morelos,Mujeres,17,99.32411125985404
2016,Morelos,Mujeres,17,99.3387059798612
2015,Morelos,Mujeres,17,99.35237298669333
2014,Morelos,Mujeres,17,99.36629662369285
2013,Morelos,Mujeres,17,99.28006808748792
2012,Morelos,Mujeres,17,99.19331705917828
2011,Morelos,Mujeres,17,99.10612881395842
2010,Morelos,Mujeres,17,99.0201425031714
2009,Morelos,Mujeres,17,98.93363442478964
2008,Morelos,Mujeres,17,98.81379410465938
2007,Morelos,Mujeres,17,98.69304284391912
2006,Morelos,Mujeres,17,98.57332737074844
2005,Morelos,Mujeres,17,98.45304770345804
2004,Morelos,Mujeres,17,98.33266042544588
2003,Morelos,Mujeres,17,98.20688435099086
2002,Morelos,Mujeres,17,98.081726319526
2001,Morelos,Mujeres,17,97.95614871306002
2000,Morelos,Mujeres,17,97.82983734920576
1999,Morelos,Mujeres,17,97.7029826278134
1998,Morelos,Mujeres,17,97.61181649971316
1997,Morelos,Mujeres,17,97.52031659899824
1996,Morelos,Mujeres,17,97.42919980135292
1995,Morelos,Mujeres,17,97.34020457967728
1994,Morelos,Mujeres,17,97.25322798737956
1993,Morelos,Mujeres,17,97.16764809638828
1992,Morelos,Mujeres,17,97.0838201747065
1991,Morelos,Mujeres,17,96.99950670946605
