Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2014,Estados Unidos Mexicanos,Hombres,De 65 años y más,0,21.1033522077193
2013,Estados Unidos Mexicanos,Hombres,De 65 años y más,0,23.8473402458057
2012,Estados Unidos Mexicanos,Hombres,De 65 años y más,0,24.315492174954
2011,Estados Unidos Mexicanos,Hombres,De 65 años y más,0,22.690776536633205
2010,Estados Unidos Mexicanos,Hombres,De 65 años y más,0,22.2129123469619
2021,Estados Unidos Mexicanos,Mujeres,Total,0,6.0790015
2020,Estados Unidos Mexicanos,Mujeres,Total,0,6.112752241
2019,Estados Unidos Mexicanos,Mujeres,Total,0,6.02631028556801
2018,Estados Unidos Mexicanos,Mujeres,Total,0,5.86626421675921
2017,Estados Unidos Mexicanos,Mujeres,Total,0,5.418556559406791
2016,Estados Unidos Mexicanos,Mujeres,Total,0,4.49182203359586
2015,Estados Unidos Mexicanos,Mujeres,Total,0,3.8477998956750494
2014,Estados Unidos Mexicanos,Mujeres,Total,0,3.93368371216112
2013,Estados Unidos Mexicanos,Mujeres,Total,0,4.3796744403407
2012,Estados Unidos Mexicanos,Mujeres,Total,0,4.63068921593401
2011,Estados Unidos Mexicanos,Mujeres,Total,0,4.57257588022425
2010,Estados Unidos Mexicanos,Mujeres,Total,0,4.16343274582212
2021,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.061289335
2020,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.098254341
2019,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.06443433252338
2018,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.14626697624457
2017,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.10594994348351
2016,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,0.999376912869872
2015,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,0.9058868662819788
2014,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.00132739600805
2013,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.08486906448589
2012,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.07152891375482
2011,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.03426595695458
2010,Estados Unidos Mexicanos,Mujeres,De 0 a 14 años,0,1.07590081306671
2021,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,8.217536778
2020,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,8.389878203
2019,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,8.9607595328039
2018,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,8.26923523678775
2017,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,7.51417402513952
2016,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,6.06271478248102
2015,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,5.04974133182926
2014,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,5.26549122246295
2013,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,5.80146073218124
2012,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,6.726752200975741
2011,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,6.042892637878819
2010,Estados Unidos Mexicanos,Mujeres,De 15 a 24 años,0,6.04425215946346
2021,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,7.504956736
2020,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,7.450567866
2019,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,7.4533994055087005
2018,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,7.17524519664006
2017,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,6.74491061474312
2016,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,5.48218183410156
2015,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,4.74813453928867
2014,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,4.53518487195097
2013,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,5.2912751886746
2012,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,5.47010615256904
2011,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,5.74129908652644
2010,Estados Unidos Mexicanos,Mujeres,De 25 a 64 años,0,5.20939821283257
2021,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.162959445
2020,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.176745367
2019,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.46663815889365
2018,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.55425754873098
2017,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,4.20179166892877
2016,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,4.17606460587206
2015,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.78232497291188
2014,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,4.64488583123566
2013,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,4.68622957386711
2012,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.69146717362816
2011,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,4.53153592591499
2010,Estados Unidos Mexicanos,Mujeres,De 65 años y más,0,3.7917786865173295
2021,Aguascalientes,Total,Total,1,7.086577335
2020,Aguascalientes,Total,Total,1,6.493823885
2019,Aguascalientes,Total,Total,1,8.47804292857037
2018,Aguascalientes,Total,Total,1,5.87479241206081
2017,Aguascalientes,Total,Total,1,6.10561847734597
2016,Aguascalientes,Total,Total,1,3.39402990140343
2015,Aguascalientes,Total,Total,1,3.37882229271864
2014,Aguascalientes,Total,Total,1,3.52416697503128
2013,Aguascalientes,Total,Total,1,3.52057030109482
2012,Aguascalientes,Total,Total,1,3.5972315705832805
2011,Aguascalientes,Total,Total,1,6.70249504464924
2010,Aguascalientes,Total,Total,1,6.25777006449675
2021,Aguascalientes,Total,De 0 a 14 años,1,0.518544446
2020,Aguascalientes,Total,De 0 a 14 años,1,0.258152455
2019,Aguascalientes,Total,De 0 a 14 años,1,0.513908945613016
2018,Aguascalientes,Total,De 0 a 14 años,1,1.02385059972049
2017,Aguascalientes,Total,De 0 a 14 años,1,1.0205149007932
2016,Aguascalientes,Total,De 0 a 14 años,1,0.0
2015,Aguascalientes,Total,De 0 a 14 años,1,0.509661915768175
2014,Aguascalientes,Total,De 0 a 14 años,1,0.7690375239042501
2013,Aguascalientes,Total,De 0 a 14 años,1,0.77396385588793
2012,Aguascalientes,Total,De 0 a 14 años,1,0.25970046148772
2011,Aguascalientes,Total,De 0 a 14 años,1,0.784498313328626
2010,Aguascalientes,Total,De 0 a 14 años,1,1.05152747509852
2021,Aguascalientes,Total,De 15 a 24 años,1,6.408685654
2020,Aguascalientes,Total,De 15 a 24 años,1,6.527239707
2019,Aguascalientes,Total,De 15 a 24 años,1,7.2181593693608095
2018,Aguascalientes,Total,De 15 a 24 años,1,6.10773277142192
2017,Aguascalientes,Total,De 15 a 24 años,1,6.90992149561412
2016,Aguascalientes,Total,De 15 a 24 años,1,3.864988231110841
2015,Aguascalientes,Total,De 15 a 24 años,1,5.47625846375304
2014,Aguascalientes,Total,De 15 a 24 años,1,4.3773080351458
2013,Aguascalientes,Total,De 15 a 24 años,1,4.86687080485876
2012,Aguascalientes,Total,De 15 a 24 años,1,4.96972608526393
2011,Aguascalientes,Total,De 15 a 24 años,1,9.32523450845417
2010,Aguascalientes,Total,De 15 a 24 años,1,8.230381369882
2021,Aguascalientes,Total,De 25 a 64 años,1,10.76206768
2020,Aguascalientes,Total,De 25 a 64 años,1,9.902475182
2019,Aguascalientes,Total,De 25 a 64 años,1,13.6254511579412
2018,Aguascalientes,Total,De 25 a 64 años,1,8.64676595783412
2017,Aguascalientes,Total,De 25 a 64 años,1,9.02014758827692
2016,Aguascalientes,Total,De 25 a 64 años,1,5.42578877404303
2015,Aguascalientes,Total,De 25 a 64 años,1,4.26336441763262
2014,Aguascalientes,Total,De 25 a 64 años,1,4.89256599902824
2013,Aguascalientes,Total,De 25 a 64 años,1,4.34326377162077
2012,Aguascalientes,Total,De 25 a 64 años,1,5.01207372760453
2011,Aguascalientes,Total,De 25 a 64 años,1,10.1510101177886
2010,Aguascalientes,Total,De 25 a 64 años,1,9.69060372461204
2021,Aguascalientes,Total,De 65 años y más,1,5.191676704
2020,Aguascalientes,Total,De 65 años y más,1,3.073203712
2019,Aguascalientes,Total,De 65 años y más,1,2.27751523088311
2018,Aguascalientes,Total,De 65 años y más,1,2.38256912428672
2017,Aguascalientes,Total,De 65 años y más,1,3.73492025945246
2016,Aguascalientes,Total,De 65 años y más,1,1.29986611379028
2015,Aguascalientes,Total,De 65 años y más,1,4.05888083125879
2014,Aguascalientes,Total,De 65 años y más,1,4.21685900229116
2013,Aguascalientes,Total,De 65 años y más,1,5.84641468619369
2012,Aguascalientes,Total,De 65 años y más,1,6.07995136038912
2011,Aguascalientes,Total,De 65 años y más,1,1.5803280761086
2010,Aguascalientes,Total,De 65 años y más,1,1.63998950406717
2021,Aguascalientes,Hombres,Total,1,12.571307249999998
2020,Aguascalientes,Hombres,Total,1,12.28822459
2019,Aguascalientes,Hombres,Total,1,15.4921334389094
2018,Aguascalientes,Hombres,Total,1,10.619772853242
2017,Aguascalientes,Hombres,Total,1,11.2185897937403
2016,Aguascalientes,Hombres,Total,1,6.2945583543027
2015,Aguascalientes,Hombres,Total,1,5.80091562873529
2014,Aguascalientes,Hombres,Total,1,6.55248698083242
2013,Aguascalientes,Hombres,Total,1,5.74452196003089
2012,Aguascalientes,Hombres,Total,1,5.38910127754361
2011,Aguascalientes,Hombres,Total,1,11.5412600045161
2010,Aguascalientes,Hombres,Total,1,11.1132007727949
2021,Aguascalientes,Hombres,De 0 a 14 años,1,1.016022678
2020,Aguascalientes,Hombres,De 0 a 14 años,1,0.0
2019,Aguascalientes,Hombres,De 0 a 14 años,1,1.00690738465876
2018,Aguascalientes,Hombres,De 0 a 14 años,1,1.00307945392355
2017,Aguascalientes,Hombres,De 0 a 14 años,1,0.9999050090241428
2016,Aguascalientes,Hombres,De 0 a 14 años,1,0.0
2015,Aguascalientes,Hombres,De 0 a 14 años,1,0.0
2014,Aguascalientes,Hombres,De 0 a 14 años,1,1.0056669331684
2013,Aguascalientes,Hombres,De 0 a 14 años,1,0.506257340731441
2012,Aguascalientes,Hombres,De 0 a 14 años,1,0.509824314541209
2011,Aguascalientes,Hombres,De 0 a 14 años,1,1.02715278384083
2010,Aguascalientes,Hombres,De 0 a 14 años,1,2.06584893479664
2021,Aguascalientes,Hombres,De 15 a 24 años,1,11.11333378
2020,Aguascalientes,Hombres,De 15 a 24 años,1,11.46876673
2019,Aguascalientes,Hombres,De 15 a 24 años,1,11.9345093797785
2018,Aguascalientes,Hombres,De 15 a 24 años,1,8.98916805249674
2017,Aguascalientes,Hombres,De 15 a 24 años,1,12.0481020474243
2016,Aguascalientes,Hombres,De 15 a 24 años,1,7.580639047871739
2015,Aguascalientes,Hombres,De 15 a 24 años,1,9.99192959532685
2014,Aguascalientes,Hombres,De 15 a 24 años,1,8.6333419666753
2013,Aguascalientes,Hombres,De 15 a 24 años,1,8.8369029065377
2012,Aguascalientes,Hombres,De 15 a 24 años,1,7.418703375510039
2011,Aguascalientes,Hombres,De 15 a 24 años,1,16.9655429822031
2010,Aguascalientes,Hombres,De 15 a 24 años,1,10.4598863359018
2021,Aguascalientes,Hombres,De 25 a 64 años,1,19.09664075
2020,Aguascalientes,Hombres,De 25 a 64 años,1,19.81338836
2019,Aguascalientes,Hombres,De 25 a 64 años,1,25.8740978718554
2018,Aguascalientes,Hombres,De 25 a 64 años,1,17.0597248329569
