Year,Entidad federativa,"Violencia sexual","Lugar de la(s) agresión(es)",GeoCode,Value
2021,"Sonora",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",26,17.3339686600041
2016,"Sonora",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",26,9.20589263814257
2011,"Sonora",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",26,1.40710363713928
2021,"Tabasco",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",27,13.0775573196901
2016,"Tabasco",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",27,8.74668893436732
2011,"Tabasco",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",27,0.445964883356689
2021,"Tamaulipas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",28,10.0735067020817
2016,"Tamaulipas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",28,10.714801444043298
2011,"Tamaulipas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",28,0.299810536397138
2021,"Tlaxcala",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",29,13.7940545246119
2016,"Tlaxcala",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",29,11.7647058823529
2011,"Tlaxcala",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",29,0.22904808300429
2021,"Veracruz de Ignacio de la Llave",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",30,10.3279241231845
2016,"Veracruz de Ignacio de la Llave",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",30,10.3926654725068
2011,"Veracruz de Ignacio de la Llave",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",30,1.9070625371418
2021,"Yucatán",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",31,12.9080740362894
2016,"Yucatán",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",31,15.6117630144107
2011,"Yucatán",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",31,1.2144277652712
2021,"Zacatecas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",32,12.717859473569698
2016,"Zacatecas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",32,13.0316445689246
2011,"Zacatecas",,"Mercado, plaza, tianguis, centro comercial, iglesia <sup>3</sup>",32,1.01621800987183
2021,"Estados Unidos Mexicanos",,"Otro <sup>4</sup>",00,2.27588507529974
2016,"Estados Unidos Mexicanos",,"Otro <sup>4</sup>",00,2.10863803744443
2011,"Estados Unidos Mexicanos",,"Otro <sup>4</sup>",00,5.562735905393869
2021,"Aguascalientes",,"Otro <sup>4</sup>",01,2.50678936299099
2016,"Aguascalientes",,"Otro <sup>4</sup>",01,3.1317578004325006
2011,"Aguascalientes",,"Otro <sup>4</sup>",01,7.20922295119269
2021,"Baja California",,"Otro <sup>4</sup>",02,3.94536678124771
2016,"Baja California",,"Otro <sup>4</sup>",02,2.46341942635136
2011,"Baja California",,"Otro <sup>4</sup>",02,5.23715415019763
2021,"Baja California Sur",,"Otro <sup>4</sup>",03,2.72786350103523
2016,"Baja California Sur",,"Otro <sup>4</sup>",03,3.89982110912343
2011,"Baja California Sur",,"Otro <sup>4</sup>",03,7.25743998229893
2021,"Campeche",,"Otro <sup>4</sup>",04,1.78623313732273
2016,"Campeche",,"Otro <sup>4</sup>",04,1.95982278737867
2011,"Campeche",,"Otro <sup>4</sup>",04,6.76822755635505
2021,"Coahuila de Zaragoza",,"Otro <sup>4</sup>",05,2.40282149243489
2016,"Coahuila de Zaragoza",,"Otro <sup>4</sup>",05,2.64503425224212
2011,"Coahuila de Zaragoza",,"Otro <sup>4</sup>",05,6.04812563684169
2021,"Colima",,"Otro <sup>4</sup>",06,2.9902364721452295
2016,"Colima",,"Otro <sup>4</sup>",06,4.84828000600871
2011,"Colima",,"Otro <sup>4</sup>",06,7.11021073696173
2021,"Chiapas",,"Otro <sup>4</sup>",07,1.64477954410697
2016,"Chiapas",,"Otro <sup>4</sup>",07,1.17135447835627
2011,"Chiapas",,"Otro <sup>4</sup>",07,4.91591928251121
2021,"Chihuahua",,"Otro <sup>4</sup>",08,1.99206669761217
2016,"Chihuahua",,"Otro <sup>4</sup>",08,2.4207711343498
2011,"Chihuahua",,"Otro <sup>4</sup>",08,6.6093240535981606
2021,"Ciudad de México",,"Otro <sup>4</sup>",09,2.6746760734294797
2016,"Ciudad de México",,"Otro <sup>4</sup>",09,1.19726830612127
2011,"Ciudad de México",,"Otro <sup>4</sup>",09,4.80887091853996
2021,"Durango",,"Otro <sup>4</sup>",10,2.38053686503397
2016,"Durango",,"Otro <sup>4</sup>",10,1.49049832803197
2011,"Durango",,"Otro <sup>4</sup>",10,3.33846884520486
2021,"Guanajuato",,"Otro <sup>4</sup>",11,2.90236060725891
2016,"Guanajuato",,"Otro <sup>4</sup>",11,1.92659492064538
2011,"Guanajuato",,"Otro <sup>4</sup>",11,5.49551188743328
2021,"Guerrero",,"Otro <sup>4</sup>",12,2.47724674769897
2016,"Guerrero",,"Otro <sup>4</sup>",12,4.00393776149197
2011,"Guerrero",,"Otro <sup>4</sup>",12,6.339100229610499
2021,"Hidalgo",,"Otro <sup>4</sup>",13,1.13799756670067
2016,"Hidalgo",,"Otro <sup>4</sup>",13,1.72597516863819
2011,"Hidalgo",,"Otro <sup>4</sup>",13,3.32022458600839
2021,"Jalisco",,"Otro <sup>4</sup>",14,2.01411440285916
2016,"Jalisco",,"Otro <sup>4</sup>",14,2.24356177400275
2011,"Jalisco",,"Otro <sup>4</sup>",14,4.53625555043795
2021,"México",,"Otro <sup>4</sup>",15,1.83555775251277
2016,"México",,"Otro <sup>4</sup>",15,1.41396450923327
2011,"México",,"Otro <sup>4</sup>",15,4.31108838450674
2021,"Michoacán de Ocampo",,"Otro <sup>4</sup>",16,1.25998869965292
2016,"Michoacán de Ocampo",,"Otro <sup>4</sup>",16,3.446183426002
2011,"Michoacán de Ocampo",,"Otro <sup>4</sup>",16,5.701108254619331
2021,"Morelos",,"Otro <sup>4</sup>",17,3.71460611157836
2016,"Morelos",,"Otro <sup>4</sup>",17,1.30378749014652
2011,"Morelos",,"Otro <sup>4</sup>",17,4.29012021503118
2021,"Nayarit",,"Otro <sup>4</sup>",18,2.40080096959477
2016,"Nayarit",,"Otro <sup>4</sup>",18,4.82282796180853
2011,"Nayarit",,"Otro <sup>4</sup>",18,9.59046317282904
2021,"Nuevo León",,"Otro <sup>4</sup>",19,2.0913089980377
2016,"Nuevo León",,"Otro <sup>4</sup>",19,3.44986092122012
2011,"Nuevo León",,"Otro <sup>4</sup>",19,6.053191386339651
2021,"Oaxaca",,"Otro <sup>4</sup>",20,2.0294918958856
2016,"Oaxaca",,"Otro <sup>4</sup>",20,2.9320319967802
2011,"Oaxaca",,"Otro <sup>4</sup>",20,5.04147172055087
2021,"Puebla",,"Otro <sup>4</sup>",21,2.41319631175993
2016,"Puebla",,"Otro <sup>4</sup>",21,1.7027253105862699
2011,"Puebla",,"Otro <sup>4</sup>",21,4.41831166229171
2021,"Querétaro",,"Otro <sup>4</sup>",22,3.30284416889952
2016,"Querétaro",,"Otro <sup>4</sup>",22,1.474378994178
2011,"Querétaro",,"Otro <sup>4</sup>",22,6.5612756086626005
2021,"Quintana Roo",,"Otro <sup>4</sup>",23,3.20229107003385
2016,"Quintana Roo",,"Otro <sup>4</sup>",23,1.55602672655498
2011,"Quintana Roo",,"Otro <sup>4</sup>",23,6.33482932136543
2021,"San Luis Potosí",,"Otro <sup>4</sup>",24,2.8245314425301
2016,"San Luis Potosí",,"Otro <sup>4</sup>",24,2.6544361922797
2011,"San Luis Potosí",,"Otro <sup>4</sup>",24,8.43758223157835
2021,"Sinaloa",,"Otro <sup>4</sup>",25,3.24633585051938
2016,"Sinaloa",,"Otro <sup>4</sup>",25,2.52336347275526
2011,"Sinaloa",,"Otro <sup>4</sup>",25,9.9793043827554
2021,"Sonora",,"Otro <sup>4</sup>",26,3.2067277750609207
2016,"Sonora",,"Otro <sup>4</sup>",26,2.41241571567184
2011,"Sonora",,"Otro <sup>4</sup>",26,11.3387094554612
2021,"Tabasco",,"Otro <sup>4</sup>",27,1.9249267978139801
2016,"Tabasco",,"Otro <sup>4</sup>",27,1.8528278382762597
2011,"Tabasco",,"Otro <sup>4</sup>",27,5.15950869672739
2021,"Tamaulipas",,"Otro <sup>4</sup>",28,2.51281734511088
2016,"Tamaulipas",,"Otro <sup>4</sup>",28,1.8587429417754298
2011,"Tamaulipas",,"Otro <sup>4</sup>",28,4.65469737873982
2021,"Tlaxcala",,"Otro <sup>4</sup>",29,2.10220563518673
2016,"Tlaxcala",,"Otro <sup>4</sup>",29,2.14726295695543
2011,"Tlaxcala",,"Otro <sup>4</sup>",29,6.39283455549288
2021,"Veracruz de Ignacio de la Llave",,"Otro <sup>4</sup>",30,1.52812404806478
2016,"Veracruz de Ignacio de la Llave",,"Otro <sup>4</sup>",30,3.47927912588889
2011,"Veracruz de Ignacio de la Llave",,"Otro <sup>4</sup>",30,7.08929209982686
2021,"Yucatán",,"Otro <sup>4</sup>",31,2.003479559863
2016,"Yucatán",,"Otro <sup>4</sup>",31,2.29044780411197
2011,"Yucatán",,"Otro <sup>4</sup>",31,7.50764695787359
2021,"Zacatecas",,"Otro <sup>4</sup>",32,1.4452904067870402
2016,"Zacatecas",,"Otro <sup>4</sup>",32,3.70315993946649
2011,"Zacatecas",,"Otro <sup>4</sup>",32,5.19169881233841
2021,"Estados Unidos Mexicanos",,"Lugar no especificado",00,
2016,"Estados Unidos Mexicanos",,"Lugar no especificado",00,
2011,"Estados Unidos Mexicanos",,"Lugar no especificado",00,0.185997241406589
2021,"Aguascalientes",,"Lugar no especificado",01,
2016,"Aguascalientes",,"Lugar no especificado",01,
2011,"Aguascalientes",,"Lugar no especificado",01,0.214898807943671
2021,"Baja California",,"Lugar no especificado",02,
2016,"Baja California",,"Lugar no especificado",02,
2011,"Baja California",,"Lugar no especificado",02,0.097254004576659
2021,"Baja California Sur",,"Lugar no especificado",03,
2016,"Baja California Sur",,"Lugar no especificado",03,
2011,"Baja California Sur",,"Lugar no especificado",03,0.9366817863332969
2021,"Campeche",,"Lugar no especificado",04,
2016,"Campeche",,"Lugar no especificado",04,
2011,"Campeche",,"Lugar no especificado",04,0.882567879026365
2021,"Coahuila de Zaragoza",,"Lugar no especificado",05,
2016,"Coahuila de Zaragoza",,"Lugar no especificado",05,
2011,"Coahuila de Zaragoza",,"Lugar no especificado",05,0.126833925937538
2021,"Colima",,"Lugar no especificado",06,
2016,"Colima",,"Lugar no especificado",06,
2011,"Colima",,"Lugar no especificado",06,0.09140993650715219
2021,"Chiapas",,"Lugar no especificado",07,
2016,"Chiapas",,"Lugar no especificado",07,
2011,"Chiapas",,"Lugar no especificado",07,0.295483664317745
2021,"Chihuahua",,"Lugar no especificado",08,
2016,"Chihuahua",,"Lugar no especificado",08,
2011,"Chihuahua",,"Lugar no especificado",08,0.067382092643594
2021,"Ciudad de México",,"Lugar no especificado",09,
2016,"Ciudad de México",,"Lugar no especificado",09,
2011,"Ciudad de México",,"Lugar no especificado",09,0.101221872798771
2021,"Durango",,"Lugar no especificado",10,
2016,"Durango",,"Lugar no especificado",10,
2011,"Durango",,"Lugar no especificado",10,0.761059691637611
2021,"Guanajuato",,"Lugar no especificado",11,
2016,"Guanajuato",,"Lugar no especificado",11,
2011,"Guanajuato",,"Lugar no especificado",11,0.569808345463367
2021,"Guerrero",,"Lugar no especificado",12,
2016,"Guerrero",,"Lugar no especificado",12,
2011,"Guerrero",,"Lugar no especificado",12,0.858726460718101
2021,"Hidalgo",,"Lugar no especificado",13,
2016,"Hidalgo",,"Lugar no especificado",13,
2011,"Hidalgo",,"Lugar no especificado",13,0
2021,"Jalisco",,"Lugar no especificado",14,
2016,"Jalisco",,"Lugar no especificado",14,
2011,"Jalisco",,"Lugar no especificado",14,0.0785585111367656
2021,"México",,"Lugar no especificado",15,
2016,"México",,"Lugar no especificado",15,
2011,"México",,"Lugar no especificado",15,0.0177301775330385
2021,"Michoacán de Ocampo",,"Lugar no especificado",16,
2016,"Michoacán de Ocampo",,"Lugar no especificado",16,
2011,"Michoacán de Ocampo",,"Lugar no especificado",16,0.144910790798887
2021,"Morelos",,"Lugar no especificado",17,
2016,"Morelos",,"Lugar no especificado",17,
2011,"Morelos",,"Lugar no especificado",17,0.148001031232992
2021,"Nayarit",,"Lugar no especificado",18,
2016,"Nayarit",,"Lugar no especificado",18,
2011,"Nayarit",,"Lugar no especificado",18,0.797619253594477
2021,"Nuevo León",,"Lugar no especificado",19,
2016,"Nuevo León",,"Lugar no especificado",19,
2011,"Nuevo León",,"Lugar no especificado",19,0
2021,"Oaxaca",,"Lugar no especificado",20,
2016,"Oaxaca",,"Lugar no especificado",20,
2011,"Oaxaca",,"Lugar no especificado",20,0.184986096012589
2021,"Puebla",,"Lugar no especificado",21,
2016,"Puebla",,"Lugar no especificado",21,
2011,"Puebla",,"Lugar no especificado",21,0.171489308235901
2021,"Querétaro",,"Lugar no especificado",22,
2016,"Querétaro",,"Lugar no especificado",22,
2011,"Querétaro",,"Lugar no especificado",22,0.382058829262587
2021,"Quintana Roo",,"Lugar no especificado",23,
2016,"Quintana Roo",,"Lugar no especificado",23,
2011,"Quintana Roo",,"Lugar no especificado",23,0
2021,"San Luis Potosí",,"Lugar no especificado",24,
2016,"San Luis Potosí",,"Lugar no especificado",24,
2011,"San Luis Potosí",,"Lugar no especificado",24,0
2021,"Sinaloa",,"Lugar no especificado",25,
2016,"Sinaloa",,"Lugar no especificado",25,
2011,"Sinaloa",,"Lugar no especificado",25,0.0759712531763843
2021,"Sonora",,"Lugar no especificado",26,
2016,"Sonora",,"Lugar no especificado",26,
2011,"Sonora",,"Lugar no especificado",26,0
2021,"Tabasco",,"Lugar no especificado",27,
2016,"Tabasco",,"Lugar no especificado",27,
2011,"Tabasco",,"Lugar no especificado",27,0.23163795235347498
2021,"Tamaulipas",,"Lugar no especificado",28,
2016,"Tamaulipas",,"Lugar no especificado",28,
2011,"Tamaulipas",,"Lugar no especificado",28,0.135331144901486
2021,"Tlaxcala",,"Lugar no especificado",29,
2016,"Tlaxcala",,"Lugar no especificado",29,
2011,"Tlaxcala",,"Lugar no especificado",29,0.6871442490128711
2021,"Veracruz de Ignacio de la Llave",,"Lugar no especificado",30,
2016,"Veracruz de Ignacio de la Llave",,"Lugar no especificado",30,
2011,"Veracruz de Ignacio de la Llave",,"Lugar no especificado",30,0.391291261161834
2021,"Yucatán",,"Lugar no especificado",31,
2016,"Yucatán",,"Lugar no especificado",31,
2011,"Yucatán",,"Lugar no especificado",31,0.589547643323676
2021,"Zacatecas",,"Lugar no especificado",32,
2016,"Zacatecas",,"Lugar no especificado",32,
2011,"Zacatecas",,"Lugar no especificado",32,0.414782861172176
2021,"Estados Unidos Mexicanos",,"A través de medios electrónicos",00,28.1173252115502
2016,"Estados Unidos Mexicanos",,"A través de medios electrónicos",00,20.806504555779
2011,"Estados Unidos Mexicanos",,"A través de medios electrónicos",00,
2021,"Aguascalientes",,"A través de medios electrónicos",01,29.9453447771251
2016,"Aguascalientes",,"A través de medios electrónicos",01,25.3344145814025
2011,"Aguascalientes",,"A través de medios electrónicos",01,
2021,"Baja California",,"A través de medios electrónicos",02,27.5539384187815
2016,"Baja California",,"A través de medios electrónicos",02,23.0415908239943
2011,"Baja California",,"A través de medios electrónicos",02,
2021,"Baja California Sur",,"A través de medios electrónicos",03,34.015928909308
2016,"Baja California Sur",,"A través de medios electrónicos",03,25.051878354203904
2011,"Baja California Sur",,"A través de medios electrónicos",03,
2021,"Campeche",,"A través de medios electrónicos",04,26.2898650985818
2016,"Campeche",,"A través de medios electrónicos",04,22.0687206195678
2011,"Campeche",,"A través de medios electrónicos",04,
2021,"Coahuila de Zaragoza",,"A través de medios electrónicos",05,29.887628587076296
2016,"Coahuila de Zaragoza",,"A través de medios electrónicos",05,23.6960982228547
2011,"Coahuila de Zaragoza",,"A través de medios electrónicos",05,
2021,"Colima",,"A través de medios electrónicos",06,27.6038155167678
2016,"Colima",,"A través de medios electrónicos",06,20.1873967252516
2011,"Colima",,"A través de medios electrónicos",06,
2021,"Chiapas",,"A través de medios electrónicos",07,23.8724594155559
2016,"Chiapas",,"A través de medios electrónicos",07,18.7831637741871
2011,"Chiapas",,"A través de medios electrónicos",07,
2021,"Chihuahua",,"A través de medios electrónicos",08,24.8337683789177
2016,"Chihuahua",,"A través de medios electrónicos",08,26.0537239562545
2011,"Chihuahua",,"A través de medios electrónicos",08,
2021,"Ciudad de México",,"A través de medios electrónicos",09,24.6059867426282
2016,"Ciudad de México",,"A través de medios electrónicos",09,13.6342078447762
2011,"Ciudad de México",,"A través de medios electrónicos",09,
2021,"Durango",,"A través de medios electrónicos",10,34.7507966363525
2016,"Durango",,"A través de medios electrónicos",10,24.598319876029695
2011,"Durango",,"A través de medios electrónicos",10,
2021,"Guanajuato",,"A través de medios electrónicos",11,26.7924625621099
2016,"Guanajuato",,"A través de medios electrónicos",11,17.5810026863556
2011,"Guanajuato",,"A través de medios electrónicos",11,
2021,"Guerrero",,"A través de medios electrónicos",12,32.0440153310049
2016,"Guerrero",,"A través de medios electrónicos",12,26.664661325166104
2011,"Guerrero",,"A través de medios electrónicos",12,
2021,"Hidalgo",,"A través de medios electrónicos",13,32.6594650837932
2016,"Hidalgo",,"A través de medios electrónicos",13,18.9744843093167
2011,"Hidalgo",,"A través de medios electrónicos",13,
2021,"Jalisco",,"A través de medios electrónicos",14,29.4970458929748
2016,"Jalisco",,"A través de medios electrónicos",14,23.4515290786743
2011,"Jalisco",,"A través de medios electrónicos",14,
2021,"México",,"A través de medios electrónicos",15,25.0309221727907
2016,"México",,"A través de medios electrónicos",15,16.7425760424447
2011,"México",,"A través de medios electrónicos",15,
2021,"Michoacán de Ocampo",,"A través de medios electrónicos",16,34.030726181828
2016,"Michoacán de Ocampo",,"A través de medios electrónicos",16,23.7278370758747
2011,"Michoacán de Ocampo",,"A través de medios electrónicos",16,
2021,"Morelos",,"A través de medios electrónicos",17,32.1995428177093
2016,"Morelos",,"A través de medios electrónicos",17,21.8021546276948
2011,"Morelos",,"A través de medios electrónicos",17,
2021,"Nayarit",,"A través de medios electrónicos",18,28.263687621858
2016,"Nayarit",,"A través de medios electrónicos",18,22.776351709244995
2011,"Nayarit",,"A través de medios electrónicos",18,
2021,"Nuevo León",,"A través de medios electrónicos",19,26.1046897346084
2016,"Nuevo León",,"A través de medios electrónicos",19,18.1189005704587
2011,"Nuevo León",,"A través de medios electrónicos",19,
2021,"Oaxaca",,"A través de medios electrónicos",20,27.9064755953022
2016,"Oaxaca",,"A través de medios electrónicos",20,24.2923982492328
2011,"Oaxaca",,"A través de medios electrónicos",20,
2021,"Puebla",,"A través de medios electrónicos",21,23.571686988491404
2016,"Puebla",,"A través de medios electrónicos",21,22.0329846230108
2011,"Puebla",,"A través de medios electrónicos",21,
2021,"Querétaro",,"A través de medios electrónicos",22,30.0317632624043
2016,"Querétaro",,"A través de medios electrónicos",22,20.8715756697167
2011,"Querétaro",,"A través de medios electrónicos",22,
2021,"Quintana Roo",,"A través de medios electrónicos",23,27.859454117497
2016,"Quintana Roo",,"A través de medios electrónicos",23,26.8360557407692
2011,"Quintana Roo",,"A través de medios electrónicos",23,
2021,"San Luis Potosí",,"A través de medios electrónicos",24,30.4139734970492
2016,"San Luis Potosí",,"A través de medios electrónicos",24,23.3141593646867
2011,"San Luis Potosí",,"A través de medios electrónicos",24,
2021,"Sinaloa",,"A través de medios electrónicos",25,36.1272626460385
2016,"Sinaloa",,"A través de medios electrónicos",25,29.7182289295084
2011,"Sinaloa",,"A través de medios electrónicos",25,
2021,"Sonora",,"A través de medios electrónicos",26,34.4451550071683
2016,"Sonora",,"A través de medios electrónicos",26,24.7151940817503
2011,"Sonora",,"A través de medios electrónicos",26,
2021,"Tabasco",,"A través de medios electrónicos",27,23.2344266973922
2016,"Tabasco",,"A través de medios electrónicos",27,23.1052491084934
2011,"Tabasco",,"A través de medios electrónicos",27,
2021,"Tamaulipas",,"A través de medios electrónicos",28,28.4444169909609
2016,"Tamaulipas",,"A través de medios electrónicos",28,19.531241321855
2011,"Tamaulipas",,"A través de medios electrónicos",28,
2021,"Tlaxcala",,"A través de medios electrónicos",29,24.396445471078504
2016,"Tlaxcala",,"A través de medios electrónicos",29,21.0290531519304
2011,"Tlaxcala",,"A través de medios electrónicos",29,
2021,"Veracruz de Ignacio de la Llave",,"A través de medios electrónicos",30,33.9128493140151
2016,"Veracruz de Ignacio de la Llave",,"A través de medios electrónicos",30,29.5285269267989
2011,"Veracruz de Ignacio de la Llave",,"A través de medios electrónicos",30,
2021,"Yucatán",,"A través de medios electrónicos",31,31.5337389783575
2016,"Yucatán",,"A través de medios electrónicos",31,26.5287163096252
2011,"Yucatán",,"A través de medios electrónicos",31,
2021,"Zacatecas",,"A través de medios electrónicos",32,33.3373939525778
2016,"Zacatecas",,"A través de medios electrónicos",32,30.481331737176202
2011,"Zacatecas",,"A través de medios electrónicos",32,
