Year,Entidad federativa,Principales ciudades,"Habilidades para uso de PC",GeoCode,Value
2018,"Sonora",,"Crear hojas de cálculo",26,27.9422449394649
2017,"Sonora",,"Crear hojas de cálculo",26,30.2748293263179
2016 P/,"Sonora",,"Crear hojas de cálculo",26,27.6400419695251
2018,"Sonora",,"Crear presentaciones",26,32.6499969256774
2017,"Sonora",,"Crear presentaciones",26,34.4995822098
2016 P/,"Sonora",,"Crear presentaciones",26,33.821933774953
2018,"Sonora",,"Crear / usar base de datos",26,17.0799902349328
2017,"Sonora",,"Crear / usar base de datos",26,22.407493222311803
2016 P/,"Sonora",,"Crear / usar base de datos",26,22.515106568141203
2018,"Sonora",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",26,45.4990280410962
2017,"Sonora",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",26,46.9000696925137
2016 P/,"Sonora",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",26,49.4110246813321
2018,"Sonora",,"Enviar y recibir correo electrónico",26,39.6859388489955
2017,"Sonora",,"Enviar y recibir correo electrónico",26,41.0490000401371
2016 P/,"Sonora",,"Enviar y recibir correo electrónico",26,40.786652676825
2018,"Sonora",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",26,26.3317365047245
2017,"Sonora",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",26,29.947347488332905
2016 P/,"Sonora",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",26,28.621418924915
2018,"Sonora","Ciudad Obregón","Copiar archivos entre carpetas",260180001,47.230213472885
2017,"Sonora","Ciudad Obregón","Copiar archivos entre carpetas",260180001,42.3162443551307
2016 P/,"Sonora","Ciudad Obregón","Copiar archivos entre carpetas",260180001,43.8802407604459
2018,"Sonora","Ciudad Obregón","Crear archivos de texto",260180001,49.194139079969
2017,"Sonora","Ciudad Obregón","Crear archivos de texto",260180001,45.8394807169171
2016 P/,"Sonora","Ciudad Obregón","Crear archivos de texto",260180001,45.8641534087785
2018,"Sonora","Ciudad Obregón","Crear hojas de cálculo",260180001,37.6505826946393
2017,"Sonora","Ciudad Obregón","Crear hojas de cálculo",260180001,34.047876272246505
2016 P/,"Sonora","Ciudad Obregón","Crear hojas de cálculo",260180001,31.288508249053205
2018,"Sonora","Ciudad Obregón","Crear presentaciones",260180001,43.3902573580977
2017,"Sonora","Ciudad Obregón","Crear presentaciones",260180001,39.0719221434493
2016 P/,"Sonora","Ciudad Obregón","Crear presentaciones",260180001,39.6989524139113
2018,"Sonora","Ciudad Obregón","Crear / usar base de datos",260180001,23.1672157513005
2017,"Sonora","Ciudad Obregón","Crear / usar base de datos",260180001,25.248314394902895
2016 P/,"Sonora","Ciudad Obregón","Crear / usar base de datos",260180001,33.3464861071132
2018,"Sonora","Ciudad Obregón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260180001,54.1549135542347
2017,"Sonora","Ciudad Obregón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260180001,49.6072158562096
2016 P/,"Sonora","Ciudad Obregón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260180001,51.5315973828136
2018,"Sonora","Ciudad Obregón","Enviar y recibir correo electrónico",260180001,50.5549546966216
2017,"Sonora","Ciudad Obregón","Enviar y recibir correo electrónico",260180001,44.67923376417391
2016 P/,"Sonora","Ciudad Obregón","Enviar y recibir correo electrónico",260180001,47.091889374391506
2018,"Sonora","Ciudad Obregón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260180001,32.1565156138475
2017,"Sonora","Ciudad Obregón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260180001,29.876134585055308
2016 P/,"Sonora","Ciudad Obregón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260180001,29.7066176779748
2018,"Sonora","Hermosillo","Copiar archivos entre carpetas",260300001,51.1680389952266
2017,"Sonora","Hermosillo","Copiar archivos entre carpetas",260300001,51.293241560569605
2016 P/,"Sonora","Hermosillo","Copiar archivos entre carpetas",260300001,54.015084663925
2018,"Sonora","Hermosillo","Crear archivos de texto",260300001,51.6919700264591
2017,"Sonora","Hermosillo","Crear archivos de texto",260300001,52.8069243280295
2016 P/,"Sonora","Hermosillo","Crear archivos de texto",260300001,56.003618543369804
2018,"Sonora","Hermosillo","Crear hojas de cálculo",260300001,41.1435996525978
2017,"Sonora","Hermosillo","Crear hojas de cálculo",260300001,40.229540068112996
2016 P/,"Sonora","Hermosillo","Crear hojas de cálculo",260300001,39.8820920952587
2018,"Sonora","Hermosillo","Crear presentaciones",260300001,46.3571914280521
2017,"Sonora","Hermosillo","Crear presentaciones",260300001,45.808372304310296
2016 P/,"Sonora","Hermosillo","Crear presentaciones",260300001,46.4469456053013
2018,"Sonora","Hermosillo","Crear / usar base de datos",260300001,24.904565376924705
2017,"Sonora","Hermosillo","Crear / usar base de datos",260300001,30.133319272686
2016 P/,"Sonora","Hermosillo","Crear / usar base de datos",260300001,31.7786639139097
2018,"Sonora","Hermosillo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260300001,58.738579825086994
2017,"Sonora","Hermosillo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260300001,58.81298392624651
2016 P/,"Sonora","Hermosillo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",260300001,62.733304473785005
2018,"Sonora","Hermosillo","Enviar y recibir correo electrónico",260300001,53.2210784280723
2017,"Sonora","Hermosillo","Enviar y recibir correo electrónico",260300001,53.0758342087438
2016 P/,"Sonora","Hermosillo","Enviar y recibir correo electrónico",260300001,56.183713224888
2018,"Sonora","Hermosillo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260300001,39.4511583440494
2017,"Sonora","Hermosillo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260300001,42.1586879252839
2016 P/,"Sonora","Hermosillo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",260300001,44.5301443532409
2018,"Tabasco",,"Copiar archivos entre carpetas",27,31.5853253825868
2017,"Tabasco",,"Copiar archivos entre carpetas",27,31.763067864650207
2016 P/,"Tabasco",,"Copiar archivos entre carpetas",27,33.9044698165351
2018,"Tabasco",,"Crear archivos de texto",27,33.3780672839284
2017,"Tabasco",,"Crear archivos de texto",27,33.2643086508684
2016 P/,"Tabasco",,"Crear archivos de texto",27,34.5428683694984
2018,"Tabasco",,"Crear hojas de cálculo",27,23.7996604893451
2017,"Tabasco",,"Crear hojas de cálculo",27,23.494291646478203
2016 P/,"Tabasco",,"Crear hojas de cálculo",27,22.1783763956802
2018,"Tabasco",,"Crear presentaciones",27,28.7183313447362
2017,"Tabasco",,"Crear presentaciones",27,28.5064415872484
2016 P/,"Tabasco",,"Crear presentaciones",27,29.717779306366896
2018,"Tabasco",,"Crear / usar base de datos",27,18.1162029616364
2017,"Tabasco",,"Crear / usar base de datos",27,19.1840103463332
2016 P/,"Tabasco",,"Crear / usar base de datos",27,22.781635028293902
2018,"Tabasco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",27,34.2020338773182
2017,"Tabasco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",27,33.8775628637383
2016 P/,"Tabasco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",27,35.1776269307123
2018,"Tabasco",,"Enviar y recibir correo electrónico",27,29.2465804248299
2017,"Tabasco",,"Enviar y recibir correo electrónico",27,28.9136810728057
2016 P/,"Tabasco",,"Enviar y recibir correo electrónico",27,29.3100535638786
2018,"Tabasco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",27,21.4153469923626
2017,"Tabasco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",27,19.6864044097192
2016 P/,"Tabasco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",27,18.16425882768
2018,"Tabasco","Villahermosa","Copiar archivos entre carpetas",270040001,47.53908262095249
2017,"Tabasco","Villahermosa","Copiar archivos entre carpetas",270040001,48.1870987465607
2016 P/,"Tabasco","Villahermosa","Copiar archivos entre carpetas",270040001,49.7137725895162
2018,"Tabasco","Villahermosa","Crear archivos de texto",270040001,50.2581825471136
2017,"Tabasco","Villahermosa","Crear archivos de texto",270040001,50.787475797411595
2016 P/,"Tabasco","Villahermosa","Crear archivos de texto",270040001,52.4410904050516
2018,"Tabasco","Villahermosa","Crear hojas de cálculo",270040001,38.9745268344917
2017,"Tabasco","Villahermosa","Crear hojas de cálculo",270040001,38.3733312952206
2016 P/,"Tabasco","Villahermosa","Crear hojas de cálculo",270040001,38.9713041685048
2018,"Tabasco","Villahermosa","Crear presentaciones",270040001,44.2642875811023
2017,"Tabasco","Villahermosa","Crear presentaciones",270040001,44.8812799347804
2016 P/,"Tabasco","Villahermosa","Crear presentaciones",270040001,45.87704620621431
2018,"Tabasco","Villahermosa","Crear / usar base de datos",270040001,29.329029867978004
2017,"Tabasco","Villahermosa","Crear / usar base de datos",270040001,30.703403648221705
2016 P/,"Tabasco","Villahermosa","Crear / usar base de datos",270040001,37.3009264214134
2018,"Tabasco","Villahermosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",270040001,50.7623680224105
2017,"Tabasco","Villahermosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",270040001,51.1168857637827
2016 P/,"Tabasco","Villahermosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",270040001,52.8269035493243
2018,"Tabasco","Villahermosa","Enviar y recibir correo electrónico",270040001,48.1909459757778
2017,"Tabasco","Villahermosa","Enviar y recibir correo electrónico",270040001,48.7702537450321
2016 P/,"Tabasco","Villahermosa","Enviar y recibir correo electrónico",270040001,49.1762967680971
2018,"Tabasco","Villahermosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",270040001,35.439392440009
2017,"Tabasco","Villahermosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",270040001,34.2512483440334
2016 P/,"Tabasco","Villahermosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",270040001,34.9970111227998
2018,"Tamaulipas",,"Copiar archivos entre carpetas",28,33.0671850235692
2017,"Tamaulipas",,"Copiar archivos entre carpetas",28,30.963660240751704
2016 P/,"Tamaulipas",,"Copiar archivos entre carpetas",28,33.2546378328001
2018,"Tamaulipas",,"Crear archivos de texto",28,34.7713304747888
2017,"Tamaulipas",,"Crear archivos de texto",28,32.2533423848107
2016 P/,"Tamaulipas",,"Crear archivos de texto",28,34.8362628866457
2018,"Tamaulipas",,"Crear hojas de cálculo",28,26.2509341616133
2017,"Tamaulipas",,"Crear hojas de cálculo",28,22.2431671417874
2016 P/,"Tamaulipas",,"Crear hojas de cálculo",28,24.4118077860339
2018,"Tamaulipas",,"Crear presentaciones",28,30.138550758822003
2017,"Tamaulipas",,"Crear presentaciones",28,28.7926860954399
2016 P/,"Tamaulipas",,"Crear presentaciones",28,30.633366933427897
2018,"Tamaulipas",,"Crear / usar base de datos",28,15.672975441628301
2017,"Tamaulipas",,"Crear / usar base de datos",28,17.848824171984603
2016 P/,"Tamaulipas",,"Crear / usar base de datos",28,22.9850295200831
2018,"Tamaulipas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",28,39.6345968934689
2017,"Tamaulipas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",28,37.1186852984764
2016 P/,"Tamaulipas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",28,41.3240682772051
2018,"Tamaulipas",,"Enviar y recibir correo electrónico",28,34.8178730839909
2017,"Tamaulipas",,"Enviar y recibir correo electrónico",28,33.2881986506836
2016 P/,"Tamaulipas",,"Enviar y recibir correo electrónico",28,34.0504718330881
2018,"Tamaulipas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",28,22.4443384089949
2017,"Tamaulipas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",28,22.556032090820697
2016 P/,"Tamaulipas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",28,21.6588352283086
2018,"Tamaulipas","Heroica Matamoros","Copiar archivos entre carpetas",280220001,36.4549549648194
2017,"Tamaulipas","Heroica Matamoros","Copiar archivos entre carpetas",280220001,29.4431327486063
2016 P/,"Tamaulipas","Heroica Matamoros","Copiar archivos entre carpetas",280220001,36.6248394872604
2018,"Tamaulipas","Heroica Matamoros","Crear archivos de texto",280220001,37.7047277632636
2017,"Tamaulipas","Heroica Matamoros","Crear archivos de texto",280220001,29.839708773599302
2016 P/,"Tamaulipas","Heroica Matamoros","Crear archivos de texto",280220001,36.605014755908
2018,"Tamaulipas","Heroica Matamoros","Crear hojas de cálculo",280220001,27.4360934033808
2017,"Tamaulipas","Heroica Matamoros","Crear hojas de cálculo",280220001,20.2965230584159
2016 P/,"Tamaulipas","Heroica Matamoros","Crear hojas de cálculo",280220001,25.8525760886706
2018,"Tamaulipas","Heroica Matamoros","Crear presentaciones",280220001,33.6475101994337
2017,"Tamaulipas","Heroica Matamoros","Crear presentaciones",280220001,27.5473332674992
2016 P/,"Tamaulipas","Heroica Matamoros","Crear presentaciones",280220001,32.799792741445
2018,"Tamaulipas","Heroica Matamoros","Crear / usar base de datos",280220001,17.7112098510215
2017,"Tamaulipas","Heroica Matamoros","Crear / usar base de datos",280220001,17.9267175983697
2016 P/,"Tamaulipas","Heroica Matamoros","Crear / usar base de datos",280220001,25.9674694180991
2018,"Tamaulipas","Heroica Matamoros","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280220001,43.71423628523811
2017,"Tamaulipas","Heroica Matamoros","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280220001,36.8492517348798
2016 P/,"Tamaulipas","Heroica Matamoros","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280220001,47.335150600374
2018,"Tamaulipas","Heroica Matamoros","Enviar y recibir correo electrónico",280220001,38.4468830136452
2017,"Tamaulipas","Heroica Matamoros","Enviar y recibir correo electrónico",280220001,32.744790871793995
2016 P/,"Tamaulipas","Heroica Matamoros","Enviar y recibir correo electrónico",280220001,38.54423393183
2018,"Tamaulipas","Heroica Matamoros","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280220001,22.0927507921943
2017,"Tamaulipas","Heroica Matamoros","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280220001,21.1318688224363
2016 P/,"Tamaulipas","Heroica Matamoros","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280220001,23.7353848926536
2018,"Tamaulipas","Nuevo Laredo","Copiar archivos entre carpetas",280270001,33.480378861607
2017,"Tamaulipas","Nuevo Laredo","Copiar archivos entre carpetas",280270001,31.0882763546638
2016 P/,"Tamaulipas","Nuevo Laredo","Copiar archivos entre carpetas",280270001,35.2809663550126
2018,"Tamaulipas","Nuevo Laredo","Crear archivos de texto",280270001,33.4766561900052
2017,"Tamaulipas","Nuevo Laredo","Crear archivos de texto",280270001,30.8550588184366
2016 P/,"Tamaulipas","Nuevo Laredo","Crear archivos de texto",280270001,35.3694124070156
2018,"Tamaulipas","Nuevo Laredo","Crear hojas de cálculo",280270001,26.1647973537123
2017,"Tamaulipas","Nuevo Laredo","Crear hojas de cálculo",280270001,22.329632154800198
2016 P/,"Tamaulipas","Nuevo Laredo","Crear hojas de cálculo",280270001,25.9155121818058
2018,"Tamaulipas","Nuevo Laredo","Crear presentaciones",280270001,29.096135335067
2017,"Tamaulipas","Nuevo Laredo","Crear presentaciones",280270001,26.9777496401632
2016 P/,"Tamaulipas","Nuevo Laredo","Crear presentaciones",280270001,31.830751381969595
2018,"Tamaulipas","Nuevo Laredo","Crear / usar base de datos",280270001,20.2252748129358
2017,"Tamaulipas","Nuevo Laredo","Crear / usar base de datos",280270001,22.1497137538824
2016 P/,"Tamaulipas","Nuevo Laredo","Crear / usar base de datos",280270001,25.6897563638845
2018,"Tamaulipas","Nuevo Laredo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280270001,41.6051096326787
2017,"Tamaulipas","Nuevo Laredo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280270001,38.9243314610997
2016 P/,"Tamaulipas","Nuevo Laredo","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280270001,46.70934279669691
2018,"Tamaulipas","Nuevo Laredo","Enviar y recibir correo electrónico",280270001,37.377218313417
2017,"Tamaulipas","Nuevo Laredo","Enviar y recibir correo electrónico",280270001,34.2900122290402
2016 P/,"Tamaulipas","Nuevo Laredo","Enviar y recibir correo electrónico",280270001,36.9123046475125
2018,"Tamaulipas","Nuevo Laredo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280270001,28.0396943154805
2017,"Tamaulipas","Nuevo Laredo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280270001,28.398969730420003
2016 P/,"Tamaulipas","Nuevo Laredo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280270001,22.3733023954139
2018,"Tamaulipas","Reynosa","Copiar archivos entre carpetas",280320001,33.8959056117511
2017,"Tamaulipas","Reynosa","Copiar archivos entre carpetas",280320001,32.4556344162946
2016 P/,"Tamaulipas","Reynosa","Copiar archivos entre carpetas",280320001,36.7305519521279
2018,"Tamaulipas","Reynosa","Crear archivos de texto",280320001,34.8894129687892
2017,"Tamaulipas","Reynosa","Crear archivos de texto",280320001,31.785080430537402
2016 P/,"Tamaulipas","Reynosa","Crear archivos de texto",280320001,38.3834790977947
2018,"Tamaulipas","Reynosa","Crear hojas de cálculo",280320001,25.5280217218213
2017,"Tamaulipas","Reynosa","Crear hojas de cálculo",280320001,23.884078707087003
2016 P/,"Tamaulipas","Reynosa","Crear hojas de cálculo",280320001,26.2843313665593
2018,"Tamaulipas","Reynosa","Crear presentaciones",280320001,29.5677014158574
2017,"Tamaulipas","Reynosa","Crear presentaciones",280320001,28.5445829404083
2016 P/,"Tamaulipas","Reynosa","Crear presentaciones",280320001,31.3941080470352
2018,"Tamaulipas","Reynosa","Crear / usar base de datos",280320001,17.116034319939
2017,"Tamaulipas","Reynosa","Crear / usar base de datos",280320001,16.5269821818848
2016 P/,"Tamaulipas","Reynosa","Crear / usar base de datos",280320001,22.557573475052703
2018,"Tamaulipas","Reynosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280320001,40.9352974546214
2017,"Tamaulipas","Reynosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280320001,38.744089010136996
2016 P/,"Tamaulipas","Reynosa","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280320001,46.3021857694829
2018,"Tamaulipas","Reynosa","Enviar y recibir correo electrónico",280320001,35.8007733264653
2017,"Tamaulipas","Reynosa","Enviar y recibir correo electrónico",280320001,36.3081536147104
2016 P/,"Tamaulipas","Reynosa","Enviar y recibir correo electrónico",280320001,37.6089746272196
2018,"Tamaulipas","Reynosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280320001,22.4204074693169
2017,"Tamaulipas","Reynosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280320001,19.440246588612197
2016 P/,"Tamaulipas","Reynosa","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280320001,21.0636621054247
2018,"Tamaulipas","Tampico","Copiar archivos entre carpetas",280380001,41.7436395828495
2017,"Tamaulipas","Tampico","Copiar archivos entre carpetas",280380001,39.0322550154139
2016 P/,"Tamaulipas","Tampico","Copiar archivos entre carpetas",280380001,41.6213489652044
2018,"Tamaulipas","Tampico","Crear archivos de texto",280380001,43.8609373133286
2017,"Tamaulipas","Tampico","Crear archivos de texto",280380001,40.7262273366218
2016 P/,"Tamaulipas","Tampico","Crear archivos de texto",280380001,43.116236173375306
2018,"Tamaulipas","Tampico","Crear hojas de cálculo",280380001,34.4012220806783
2017,"Tamaulipas","Tampico","Crear hojas de cálculo",280380001,30.470166777617703
2016 P/,"Tamaulipas","Tampico","Crear hojas de cálculo",280380001,32.6230741220504
2018,"Tamaulipas","Tampico","Crear presentaciones",280380001,39.2096746263888
2017,"Tamaulipas","Tampico","Crear presentaciones",280380001,36.5077028817109
2016 P/,"Tamaulipas","Tampico","Crear presentaciones",280380001,39.1618065794736
2018,"Tamaulipas","Tampico","Crear / usar base de datos",280380001,21.1438481849337
2017,"Tamaulipas","Tampico","Crear / usar base de datos",280380001,24.6868953112953
2016 P/,"Tamaulipas","Tampico","Crear / usar base de datos",280380001,32.4642880594075
2018,"Tamaulipas","Tampico","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280380001,47.2973680430735
2017,"Tamaulipas","Tampico","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280380001,44.4599880902066
2016 P/,"Tamaulipas","Tampico","Descargar contenidos de Internet (música, videos, documentos, etcétera)",280380001,50.6817055772112
2018,"Tamaulipas","Tampico","Enviar y recibir correo electrónico",280380001,41.6872606411897
2017,"Tamaulipas","Tampico","Enviar y recibir correo electrónico",280380001,39.9059099311744
2016 P/,"Tamaulipas","Tampico","Enviar y recibir correo electrónico",280380001,43.54051133887689
2018,"Tamaulipas","Tampico","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280380001,29.6074012126842
2017,"Tamaulipas","Tampico","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280380001,28.3435529803515
2016 P/,"Tamaulipas","Tampico","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",280380001,31.806161615558597
2018,"Tlaxcala",,"Copiar archivos entre carpetas",29,33.669871228157
2017,"Tlaxcala",,"Copiar archivos entre carpetas",29,28.9631194772011
2016 P/,"Tlaxcala",,"Copiar archivos entre carpetas",29,36.7991519841923
2018,"Tlaxcala",,"Crear archivos de texto",29,39.6409139820255
2017,"Tlaxcala",,"Crear archivos de texto",29,35.001957367438
2016 P/,"Tlaxcala",,"Crear archivos de texto",29,41.0753368735935
2018,"Tlaxcala",,"Crear hojas de cálculo",29,26.6574722863527
2017,"Tlaxcala",,"Crear hojas de cálculo",29,24.272624504211098
2016 P/,"Tlaxcala",,"Crear hojas de cálculo",29,25.9853209561447
2018,"Tlaxcala",,"Crear presentaciones",29,33.1415311505942
2017,"Tlaxcala",,"Crear presentaciones",29,30.029144905222
2016 P/,"Tlaxcala",,"Crear presentaciones",29,34.513505818102
2018,"Tlaxcala",,"Crear / usar base de datos",29,23.0309123149126
2017,"Tlaxcala",,"Crear / usar base de datos",29,17.592125210638898
2016 P/,"Tlaxcala",,"Crear / usar base de datos",29,24.7738452988638
2018,"Tlaxcala",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",29,38.0335813795275
2017,"Tlaxcala",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",29,33.551729881602505
2016 P/,"Tlaxcala",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",29,38.2022202096712
2018,"Tlaxcala",,"Enviar y recibir correo electrónico",29,33.8796917019876
2017,"Tlaxcala",,"Enviar y recibir correo electrónico",29,29.717572593811997
2016 P/,"Tlaxcala",,"Enviar y recibir correo electrónico",29,34.0277491904056
2018,"Tlaxcala",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",29,22.749776455313803
2017,"Tlaxcala",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",29,19.2342000708542
2016 P/,"Tlaxcala",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",29,22.193692024809298
2018,"Tlaxcala","Tlaxcala","Copiar archivos entre carpetas",290330001,38.6016662016184
2017,"Tlaxcala","Tlaxcala","Copiar archivos entre carpetas",290330001,33.4139472415252
2016 P/,"Tlaxcala","Tlaxcala","Copiar archivos entre carpetas",290330001,41.717489010275
2018,"Tlaxcala","Tlaxcala","Crear archivos de texto",290330001,44.79035179796531
2017,"Tlaxcala","Tlaxcala","Crear archivos de texto",290330001,39.4383947034444
2016 P/,"Tlaxcala","Tlaxcala","Crear archivos de texto",290330001,45.2064186267437
2018,"Tlaxcala","Tlaxcala","Crear hojas de cálculo",290330001,30.5904341779496
2017,"Tlaxcala","Tlaxcala","Crear hojas de cálculo",290330001,28.6463371702595
2016 P/,"Tlaxcala","Tlaxcala","Crear hojas de cálculo",290330001,28.432132566778495
2018,"Tlaxcala","Tlaxcala","Crear presentaciones",290330001,37.1585401321918
2017,"Tlaxcala","Tlaxcala","Crear presentaciones",290330001,34.7231466936464
2016 P/,"Tlaxcala","Tlaxcala","Crear presentaciones",290330001,38.6898067033215
2018,"Tlaxcala","Tlaxcala","Crear / usar base de datos",290330001,26.8012501679341
2017,"Tlaxcala","Tlaxcala","Crear / usar base de datos",290330001,20.7785676461626
2016 P/,"Tlaxcala","Tlaxcala","Crear / usar base de datos",290330001,28.2473647811988
2018,"Tlaxcala","Tlaxcala","Descargar contenidos de Internet (música, videos, documentos, etcétera)",290330001,43.171983718880504
2017,"Tlaxcala","Tlaxcala","Descargar contenidos de Internet (música, videos, documentos, etcétera)",290330001,37.8959326215643
2016 P/,"Tlaxcala","Tlaxcala","Descargar contenidos de Internet (música, videos, documentos, etcétera)",290330001,42.4257904162727
2018,"Tlaxcala","Tlaxcala","Enviar y recibir correo electrónico",290330001,39.2973194025532
2017,"Tlaxcala","Tlaxcala","Enviar y recibir correo electrónico",290330001,35.8548476323177
2016 P/,"Tlaxcala","Tlaxcala","Enviar y recibir correo electrónico",290330001,38.8143793251271
2018,"Tlaxcala","Tlaxcala","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",290330001,26.2263618902516
2017,"Tlaxcala","Tlaxcala","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",290330001,23.225088823214396
2016 P/,"Tlaxcala","Tlaxcala","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",290330001,25.933659851020696
2018,"Veracruz de Ignacio de la Llave",,"Copiar archivos entre carpetas",30,27.7891552338512
2017,"Veracruz de Ignacio de la Llave",,"Copiar archivos entre carpetas",30,25.6149772442501
2016 P/,"Veracruz de Ignacio de la Llave",,"Copiar archivos entre carpetas",30,27.848766137676204
2018,"Veracruz de Ignacio de la Llave",,"Crear archivos de texto",30,30.285787170268595
2017,"Veracruz de Ignacio de la Llave",,"Crear archivos de texto",30,27.6392110116892
2016 P/,"Veracruz de Ignacio de la Llave",,"Crear archivos de texto",30,30.219339612955896
2018,"Veracruz de Ignacio de la Llave",,"Crear hojas de cálculo",30,22.134488705361502
2017,"Veracruz de Ignacio de la Llave",,"Crear hojas de cálculo",30,19.3275613844044
2016 P/,"Veracruz de Ignacio de la Llave",,"Crear hojas de cálculo",30,19.2791484317142
2018,"Veracruz de Ignacio de la Llave",,"Crear presentaciones",30,24.886256440508202
2017,"Veracruz de Ignacio de la Llave",,"Crear presentaciones",30,22.994814797227196
2016 P/,"Veracruz de Ignacio de la Llave",,"Crear presentaciones",30,23.5115419206555
2018,"Veracruz de Ignacio de la Llave",,"Crear / usar base de datos",30,15.499974756130902
2017,"Veracruz de Ignacio de la Llave",,"Crear / usar base de datos",30,14.287003590627501
2016 P/,"Veracruz de Ignacio de la Llave",,"Crear / usar base de datos",30,17.196086027452
2018,"Veracruz de Ignacio de la Llave",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",30,30.656486744311497
2017,"Veracruz de Ignacio de la Llave",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",30,27.7055302354144
2016 P/,"Veracruz de Ignacio de la Llave",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",30,30.759796909286802
2018,"Veracruz de Ignacio de la Llave",,"Enviar y recibir correo electrónico",30,26.5767719203144
2017,"Veracruz de Ignacio de la Llave",,"Enviar y recibir correo electrónico",30,25.7895306282573
2016 P/,"Veracruz de Ignacio de la Llave",,"Enviar y recibir correo electrónico",30,27.0957863741956
2018,"Veracruz de Ignacio de la Llave",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",30,17.741683473769
2017,"Veracruz de Ignacio de la Llave",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",30,15.3400573507494
