Year,Entidad federativa,"Sexo","Grupos de edad en plazas del Poder judicial",GeoCode,Value
2020,"Sonora","Mujeres","Total",8103026,1.16613115678079
2019,"Sonora","Mujeres","Total",8103026,1.13179908482139
2020,"Sonora","Mujeres","De 18 a 24 años",8103026,0.076094596342854
2019,"Sonora","Mujeres","De 18 a 24 años",8103026,0
2020,"Sonora","Mujeres","De 25 a 34 años",8103026,0.896666687120928
2019,"Sonora","Mujeres","De 25 a 34 años",8103026,0.7593318480690561
2020,"Sonora","Mujeres","De 35 a 44 años",8103026,1.78906749073744
2019,"Sonora","Mujeres","De 35 a 44 años",8103026,1.7302616783098403
2020,"Sonora","Mujeres","De 45 a 54 años",8103026,1.8561394247126697
2019,"Sonora","Mujeres","De 45 a 54 años",8103026,2.10317036692839
2020,"Sonora","Mujeres","De 55 a 59 años",8103026,0.526075128635628
2019,"Sonora","Mujeres","De 55 a 59 años",8103026,0.552633303977287
2020,"Sonora","Mujeres","De 60 años y más",8103026,0.122126414239323
2019,"Sonora","Mujeres","De 60 años y más",8103026,0.244070197657318
2020,"Tabasco","Total","Total",8103027,1
2019,"Tabasco","Total","Total",8103027,1
2020,"Tabasco","Total","De 18 a 24 años",8103027,0.21219607096885998
2019,"Tabasco","Total","De 18 a 24 años",8103027,0.094416726180229
2020,"Tabasco","Total","De 25 a 34 años",8103027,0.6951491727330221
2019,"Tabasco","Total","De 25 a 34 años",8103027,0.614331436772105
2020,"Tabasco","Total","De 35 a 44 años",8103027,1.4079812972683698
2019,"Tabasco","Total","De 35 a 44 años",8103027,1.57310757430716
2020,"Tabasco","Total","De 45 a 54 años",8103027,1.9442456434408497
2019,"Tabasco","Total","De 45 a 54 años",8103027,2.06361908317905
2020,"Tabasco","Total","De 55 a 59 años",8103027,1.2291428430949602
2019,"Tabasco","Total","De 55 a 59 años",8103027,1.11691836503398
2020,"Tabasco","Total","De 60 años y más",8103027,0.501800553755578
2019,"Tabasco","Total","De 60 años y más",8103027,0.47049444365131
2020,"Tabasco","Hombres","Total",8103027,0.504056712733001
2019,"Tabasco","Hombres","Total",8103027,0.5578368040830589
2020,"Tabasco","Hombres","De 18 a 24 años",8103027,0.21569565598501003
2019,"Tabasco","Hombres","De 18 a 24 años",8103027,0.11917994657053102
2020,"Tabasco","Hombres","De 25 a 34 años",8103027,0.9029244685325482
2019,"Tabasco","Hombres","De 25 a 34 años",8103027,0.712450056323481
2020,"Tabasco","Hombres","De 35 a 44 años",8103027,1.4522905942863
2019,"Tabasco","Hombres","De 35 a 44 años",8103027,1.7518767567326703
2020,"Tabasco","Hombres","De 45 a 54 años",8103027,1.85134124252143
2019,"Tabasco","Hombres","De 45 a 54 años",8103027,1.91956946152107
2020,"Tabasco","Hombres","De 55 a 59 años",8103027,0.669977198331202
2019,"Tabasco","Hombres","De 55 a 59 años",8103027,0.514783801594702
2020,"Tabasco","Hombres","De 60 años y más",8103027,0.5144769334252689
2019,"Tabasco","Hombres","De 60 años y más",8103027,0.567290584549427
2020,"Tabasco","Mujeres","Total",8103027,1.46687586333167
2019,"Tabasco","Mujeres","Total",8103027,1.41640808559967
2020,"Tabasco","Mujeres","De 18 a 24 años",8103027,0.215727914710117
2019,"Tabasco","Mujeres","De 18 a 24 años",8103027,0.08647844240021399
2020,"Tabasco","Mujeres","De 25 a 34 años",8103027,0.631056503026319
2019,"Tabasco","Mujeres","De 25 a 34 años",8103027,0.579759086577917
2020,"Tabasco","Mujeres","De 35 a 44 años",8103027,1.3634434480474698
2019,"Tabasco","Mujeres","De 35 a 44 años",8103027,1.47901430514751
2020,"Tabasco","Mujeres","De 45 a 54 años",8103027,1.9623861950554695
2019,"Tabasco","Mujeres","De 45 a 54 años",8103027,2.11224897566748
2020,"Tabasco","Mujeres","De 55 a 59 años",8103027,1.42614571565859
2019,"Tabasco","Mujeres","De 55 a 59 años",8103027,1.35826440205388
2020,"Tabasco","Mujeres","De 60 años y más",8103027,0.4969852767545201
2019,"Tabasco","Mujeres","De 60 años y más",8103027,0.4342086343158281
2020,"Tamaulipas","Total","Total",8103028,1
2019,"Tamaulipas","Total","Total",8103028,1
2020,"Tamaulipas","Total","De 18 a 24 años",8103028,0
2019,"Tamaulipas","Total","De 18 a 24 años",8103028,0
2020,"Tamaulipas","Total","De 25 a 34 años",8103028,0.6317687069948991
2019,"Tamaulipas","Total","De 25 a 34 años",8103028,0.687623970880975
2020,"Tamaulipas","Total","De 35 a 44 años",8103028,1.15046404084844
2019,"Tamaulipas","Total","De 35 a 44 años",8103028,1.1891661020220499
2020,"Tamaulipas","Total","De 45 a 54 años",8103028,2.20287081339713
2019,"Tamaulipas","Total","De 45 a 54 años",8103028,2.1629921002092902
2020,"Tamaulipas","Total","De 55 a 59 años",8103028,1.4560238869926398
2019,"Tamaulipas","Total","De 55 a 59 años",8103028,1.27291172726326
2020,"Tamaulipas","Total","De 60 años y más",8103028,0.7520593657386881
2019,"Tamaulipas","Total","De 60 años y más",8103028,0.773960572222232
2020,"Tamaulipas","Hombres","Total",8103028,0.9490781516185829
2019,"Tamaulipas","Hombres","Total",8103028,0.9545982421590519
2020,"Tamaulipas","Hombres","De 18 a 24 años",8103028,0
2019,"Tamaulipas","Hombres","De 18 a 24 años",8103028,0
2020,"Tamaulipas","Hombres","De 25 a 34 años",8103028,0.650536285670923
2019,"Tamaulipas","Hombres","De 25 a 34 años",8103028,0.646062007359547
2020,"Tamaulipas","Hombres","De 35 a 44 años",8103028,0.8831854649673712
2019,"Tamaulipas","Hombres","De 35 a 44 años",8103028,0.9529808966106581
2020,"Tamaulipas","Hombres","De 45 a 54 años",8103028,2.1916866620992796
2019,"Tamaulipas","Hombres","De 45 a 54 años",8103028,2.23291699285001
2020,"Tamaulipas","Hombres","De 55 a 59 años",8103028,1.8778594337261798
2019,"Tamaulipas","Hombres","De 55 a 59 años",8103028,1.66259008285215
2020,"Tamaulipas","Hombres","De 60 años y más",8103028,1.07505866753268
2019,"Tamaulipas","Hombres","De 60 años y más",8103028,1.06247396238187
2020,"Tamaulipas","Mujeres","Total",8103028,1.04917874049335
2019,"Tamaulipas","Mujeres","Total",8103028,1.0438363823540102
2020,"Tamaulipas","Mujeres","De 18 a 24 años",8103028,0
2019,"Tamaulipas","Mujeres","De 18 a 24 años",8103028,0
2020,"Tamaulipas","Mujeres","De 25 a 34 años",8103028,0.615929011533209
2019,"Tamaulipas","Mujeres","De 25 a 34 años",8103028,0.726611302627969
2020,"Tamaulipas","Mujeres","De 35 a 44 años",8103028,1.3707712446287503
2019,"Tamaulipas","Mujeres","De 35 a 44 años",8103028,1.38565917487829
2020,"Tamaulipas","Mujeres","De 45 a 54 años",8103028,2.2097277847498
2019,"Tamaulipas","Mujeres","De 45 a 54 años",8103028,2.10067444888937
2020,"Tamaulipas","Mujeres","De 55 a 59 años",8103028,1.09407023249895
2019,"Tamaulipas","Mujeres","De 55 a 59 años",8103028,0.9347607840945538
2020,"Tamaulipas","Mujeres","De 60 años y más",8103028,0.486549965538767
2019,"Tamaulipas","Mujeres","De 60 años y más",8103028,0.534322738645582
2020,"Tlaxcala","Total","Total",8103029,1
2019,"Tlaxcala","Total","Total",8103029,1
2020,"Tlaxcala","Total","De 18 a 24 años",8103029,0
2019,"Tlaxcala","Total","De 18 a 24 años",8103029,0
2020,"Tlaxcala","Total","De 25 a 34 años",8103029,0.138984945612368
2019,"Tlaxcala","Total","De 25 a 34 años",8103029,0.11815507825073698
2020,"Tlaxcala","Total","De 35 a 44 años",8103029,2.1036046322118405
2019,"Tlaxcala","Total","De 35 a 44 años",8103029,1.7790615231309599
2020,"Tlaxcala","Total","De 45 a 54 años",8103029,1.86535941298186
2019,"Tlaxcala","Total","De 45 a 54 años",8103029,2.09307000218384
2020,"Tlaxcala","Total","De 55 a 59 años",8103029,1.4648597416222802
2019,"Tlaxcala","Total","De 55 a 59 años",8103029,1.9291736988222605
2020,"Tlaxcala","Total","De 60 años y más",8103029,0.9399431067639049
2019,"Tlaxcala","Total","De 60 años y más",8103029,1.03504554339988
2020,"Tlaxcala","Hombres","Total",8103029,0.7858696781231921
2019,"Tlaxcala","Hombres","Total",8103029,0.776492341937943
2020,"Tlaxcala","Hombres","De 18 a 24 años",8103029,0
2019,"Tlaxcala","Hombres","De 18 a 24 años",8103029,0
2020,"Tlaxcala","Hombres","De 25 a 34 años",8103029,0.21684218960997997
2019,"Tlaxcala","Hombres","De 25 a 34 años",8103029,0.156204795858095
2020,"Tlaxcala","Hombres","De 35 a 44 años",8103029,2.30853132743928
2019,"Tlaxcala","Hombres","De 35 a 44 años",8103029,1.69654198621358
2020,"Tlaxcala","Hombres","De 45 a 54 años",8103029,1.11113245974715
2019,"Tlaxcala","Hombres","De 45 a 54 años",8103029,1.44613671278087
2020,"Tlaxcala","Hombres","De 55 a 59 años",8103029,2.5497911207003594
2019,"Tlaxcala","Hombres","De 55 a 59 años",8103029,3.724441144461891
2020,"Tlaxcala","Hombres","De 60 años y más",8103029,1.17806115425114
2019,"Tlaxcala","Hombres","De 60 años y más",8103029,1.31127798467148
2020,"Tlaxcala","Mujeres","Total",8103029,1.19632197543113
2019,"Tlaxcala","Mujeres","Total",8103029,1.20471946967404
2020,"Tlaxcala","Mujeres","De 18 a 24 años",8103029,0
2019,"Tlaxcala","Mujeres","De 18 a 24 años",8103029,0
2020,"Tlaxcala","Mujeres","De 25 a 34 años",8103029,0.09100415598419799
2019,"Tlaxcala","Mujeres","De 25 a 34 años",8103029,0.09560439734486802
2020,"Tlaxcala","Mujeres","De 35 a 44 años",8103029,1.9645681438679097
2019,"Tlaxcala","Mujeres","De 35 a 44 años",8103029,1.80211958254419
2020,"Tlaxcala","Mujeres","De 45 a 54 años",8103029,2.27832236342965
2019,"Tlaxcala","Mujeres","De 45 a 54 años",8103029,2.44011476864811
2020,"Tlaxcala","Mujeres","De 55 a 59 años",8103029,0.8250426449929761
2019,"Tlaxcala","Mujeres","De 55 a 59 años",8103029,0.89011878317146
2020,"Tlaxcala","Mujeres","De 60 años y más",8103029,0.7961167470562779
2019,"Tlaxcala","Mujeres","De 60 años y más",8103029,0.8715199533582859
2020,"Veracruz de Ignacio de la Llave","Total","Total",8103030,1
2019,"Veracruz de Ignacio de la Llave","Total","Total",8103030,1
2020,"Veracruz de Ignacio de la Llave","Total","De 18 a 24 años",8103030,0.007201950673038001
2019,"Veracruz de Ignacio de la Llave","Total","De 18 a 24 años",8103030,0.021325160108272005
2020,"Veracruz de Ignacio de la Llave","Total","De 25 a 34 años",8103030,0.5342940900512368
2019,"Veracruz de Ignacio de la Llave","Total","De 25 a 34 años",8103030,0.640936809555241
2020,"Veracruz de Ignacio de la Llave","Total","De 35 a 44 años",8103030,1.3806966152364502
2019,"Veracruz de Ignacio de la Llave","Total","De 35 a 44 años",8103030,1.3927582992881502
2020,"Veracruz de Ignacio de la Llave","Total","De 45 a 54 años",8103030,1.6534595363006
2019,"Veracruz de Ignacio de la Llave","Total","De 45 a 54 años",8103030,1.57696480317434
2020,"Veracruz de Ignacio de la Llave","Total","De 55 a 59 años",8103030,1.9262510640310901
2019,"Veracruz de Ignacio de la Llave","Total","De 55 a 59 años",8103030,1.71541449522293
2020,"Veracruz de Ignacio de la Llave","Total","De 60 años y más",8103030,1.1627347698190198
2019,"Veracruz de Ignacio de la Llave","Total","De 60 años y más",8103030,1.19437077513318
2020,"Veracruz de Ignacio de la Llave","Hombres","Total",8103030,0.9359659704980581
2019,"Veracruz de Ignacio de la Llave","Hombres","Total",8103030,0.9277151222090849
2020,"Veracruz de Ignacio de la Llave","Hombres","De 18 a 24 años",8103030,0.0152460230141
2019,"Veracruz de Ignacio de la Llave","Hombres","De 18 a 24 años",8103030,0.030396679940334008
2020,"Veracruz de Ignacio de la Llave","Hombres","De 25 a 34 años",8103030,0.5862820201565829
2019,"Veracruz de Ignacio de la Llave","Hombres","De 25 a 34 años",8103030,0.65299847330636
2020,"Veracruz de Ignacio de la Llave","Hombres","De 35 a 44 años",8103030,1.32150133656054
2019,"Veracruz de Ignacio de la Llave","Hombres","De 35 a 44 años",8103030,1.2318671503367098
2020,"Veracruz de Ignacio de la Llave","Hombres","De 45 a 54 años",8103030,1.36293340654527
2019,"Veracruz de Ignacio de la Llave","Hombres","De 45 a 54 años",8103030,1.35982234409874
2020,"Veracruz de Ignacio de la Llave","Hombres","De 55 a 59 años",8103030,2.2082271914182496
2019,"Veracruz de Ignacio de la Llave","Hombres","De 55 a 59 años",8103030,1.9041399293132995
2020,"Veracruz de Ignacio de la Llave","Hombres","De 60 años y más",8103030,1.5750369762049599
2019,"Veracruz de Ignacio de la Llave","Hombres","De 60 años y más",8103030,1.80748281551954
2020,"Veracruz de Ignacio de la Llave","Mujeres","Total",8103030,1.0583609155785003
2019,"Veracruz de Ignacio de la Llave","Mujeres","Total",8103030,1.06586664215449
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 18 a 24 años",8103030,0
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 18 a 24 años",8103030,0.013449878130259997
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 25 a 34 años",8103030,0.491882532180654
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 25 a 34 años",8103030,0.63236749866621
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 35 a 44 años",8103030,1.4201491758840503
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 35 a 44 años",8103030,1.50569013597838
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 45 a 54 años",8103030,1.87237971467367
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 45 a 54 años",8103030,1.7384823177807598
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 55 a 59 años",8103030,1.7022248953371102
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 55 a 59 años",8103030,1.56671467820126
2020,"Veracruz de Ignacio de la Llave","Mujeres","De 60 años y más",8103030,0.840373416060216
2019,"Veracruz de Ignacio de la Llave","Mujeres","De 60 años y más",8103030,0.7219598980013772
2020,"Yucatán","Total","Total",8103031,1
2019,"Yucatán","Total","Total",8103031,1
2020,"Yucatán","Total","De 18 a 24 años",8103031,0
2019,"Yucatán","Total","De 18 a 24 años",8103031,0
2020,"Yucatán","Total","De 25 a 34 años",8103031,0.266478488314003
2019,"Yucatán","Total","De 25 a 34 años",8103031,0.220364024746206
2020,"Yucatán","Total","De 35 a 44 años",8103031,1.52380100819377
2019,"Yucatán","Total","De 35 a 44 años",8103031,1.6431914815634596
2020,"Yucatán","Total","De 45 a 54 años",8103031,2.66997446606188
2019,"Yucatán","Total","De 45 a 54 años",8103031,2.7484680279908
2020,"Yucatán","Total","De 55 a 59 años",8103031,1.21071087347654
2019,"Yucatán","Total","De 55 a 59 años",8103031,0.888387061375168
2020,"Yucatán","Total","De 60 años y más",8103031,0.5358984043665239
2019,"Yucatán","Total","De 60 años y más",8103031,0.5446610452298178
2020,"Yucatán","Hombres","Total",8103031,0.609642909494073
2019,"Yucatán","Hombres","Total",8103031,0.615044044330913
2020,"Yucatán","Hombres","De 18 a 24 años",8103031,0
2019,"Yucatán","Hombres","De 18 a 24 años",8103031,0
2020,"Yucatán","Hombres","De 25 a 34 años",8103031,0.29064352347758
2019,"Yucatán","Hombres","De 25 a 34 años",8103031,0.190985306000936
2020,"Yucatán","Hombres","De 35 a 44 años",8103031,1.5107010386217001
2019,"Yucatán","Hombres","De 35 a 44 años",8103031,1.6759125109128097
2020,"Yucatán","Hombres","De 45 a 54 años",8103031,2.8100182443154695
2019,"Yucatán","Hombres","De 45 a 54 años",8103031,2.86915838664493
2020,"Yucatán","Hombres","De 55 a 59 años",8103031,1.3279338955460498
2019,"Yucatán","Hombres","De 55 a 59 años",8103031,0.9473519049829121
2020,"Yucatán","Hombres","De 60 años y más",8103031,0.372737585042577
2019,"Yucatán","Hombres","De 60 años y más",8103031,0.499438350641587
2020,"Yucatán","Mujeres","Total",8103031,1.3735457762526198
2019,"Yucatán","Mujeres","Total",8103031,1.3683713445563703
2020,"Yucatán","Mujeres","De 18 a 24 años",8103031,0
2019,"Yucatán","Mujeres","De 18 a 24 años",8103031,0
2020,"Yucatán","Mujeres","De 25 a 34 años",8103031,0.25935549116349804
2019,"Yucatán","Mujeres","De 25 a 34 años",8103031,0.23632056884376798
2020,"Yucatán","Mujeres","De 35 a 44 años",8103031,1.516079501559
2019,"Yucatán","Mujeres","De 35 a 44 años",8103031,1.61390684883599
2020,"Yucatán","Mujeres","De 45 a 54 años",8103031,2.58080912456821
2019,"Yucatán","Mujeres","De 45 a 54 años",8103031,2.66769442353079
2020,"Yucatán","Mujeres","De 55 a 59 años",8103031,1.14658066679446
2019,"Yucatán","Mujeres","De 55 a 59 años",8103031,0.8525671516565881
2020,"Yucatán","Mujeres","De 60 años y más",8103031,0.5907721531333071
2019,"Yucatán","Mujeres","De 60 años y más",8103031,0.553700356957015
2020,"Zacatecas","Total","Total",8103032,1
2019,"Zacatecas","Total","Total",8103032,1
2020,"Zacatecas","Total","De 18 a 24 años",8103032,0
2019,"Zacatecas","Total","De 18 a 24 años",8103032,0
2020,"Zacatecas","Total","De 25 a 34 años",8103032,0.533139026038323
2019,"Zacatecas","Total","De 25 a 34 años",8103032,0.6077871164333929
2020,"Zacatecas","Total","De 35 a 44 años",8103032,1.90475817986769
2019,"Zacatecas","Total","De 35 a 44 años",8103032,1.9784732072440703
2020,"Zacatecas","Total","De 45 a 54 años",8103032,2.0370120476035294
2019,"Zacatecas","Total","De 45 a 54 años",8103032,1.9064442705981794
2020,"Zacatecas","Total","De 55 a 59 años",8103032,0.9682281576618588
2019,"Zacatecas","Total","De 55 a 59 años",8103032,0.800993321181065
2020,"Zacatecas","Total","De 60 años y más",8103032,0.43548310387657
2019,"Zacatecas","Total","De 60 años y más",8103032,0.46004430199925206
2020,"Zacatecas","Hombres","Total",8103032,0.7903377301481049
2019,"Zacatecas","Hombres","Total",8103032,0.778324193356775
2020,"Zacatecas","Hombres","De 18 a 24 años",8103032,0
2019,"Zacatecas","Hombres","De 18 a 24 años",8103032,0
2020,"Zacatecas","Hombres","De 25 a 34 años",8103032,0.5975254651015
2019,"Zacatecas","Hombres","De 25 a 34 años",8103032,0.5870780028706591
2020,"Zacatecas","Hombres","De 35 a 44 años",8103032,1.8700967575385101
2019,"Zacatecas","Hombres","De 35 a 44 años",8103032,2.05200064740051
2020,"Zacatecas","Hombres","De 45 a 54 años",8103032,1.9228306072336099
2019,"Zacatecas","Hombres","De 45 a 54 años",8103032,1.85350867581419
2020,"Zacatecas","Hombres","De 55 a 59 años",8103032,1.0721859152593398
2019,"Zacatecas","Hombres","De 55 a 59 años",8103032,0.569620452214509
2020,"Zacatecas","Hombres","De 60 años y más",8103032,0.619958291200066
2019,"Zacatecas","Hombres","De 60 años y más",8103032,0.7582102464992639
2020,"Zacatecas","Mujeres","Total",8103032,1.1962811003636202
2019,"Zacatecas","Mujeres","Total",8103032,1.20758094565391
2020,"Zacatecas","Mujeres","De 18 a 24 años",8103032,0
2019,"Zacatecas","Mujeres","De 18 a 24 años",8103032,0
2020,"Zacatecas","Mujeres","De 25 a 34 años",8103032,0.494215910643211
2019,"Zacatecas","Mujeres","De 25 a 34 años",8103032,0.6217241350573649
2020,"Zacatecas","Mujeres","De 35 a 44 años",8103032,1.90684402655809
2019,"Zacatecas","Mujeres","De 35 a 44 años",8103032,1.9169948967988302
2020,"Zacatecas","Mujeres","De 45 a 54 años",8103032,2.09842015751181
2019,"Zacatecas","Mujeres","De 45 a 54 años",8103032,1.9321739206983604
2020,"Zacatecas","Mujeres","De 55 a 59 años",8103032,0.903017364974359
2019,"Zacatecas","Mujeres","De 55 a 59 años",8103032,0.9386473555460889
2020,"Zacatecas","Mujeres","De 60 años y más",8103032,0.322221750021503
2019,"Zacatecas","Mujeres","De 60 años y más",8103032,0.2816310699800861
