Year,Entidad federativa,"Educación Básica","Educación Media",GeoCode,Value
2018/2019,"Chihuahua","Secundaria",,08,70.01034126163391
2021/2022,"Ciudad de México","Secundaria",,09,86.2490450725745
2020/2021,"Ciudad de México","Secundaria",,09,89.09916729750192
2019/2020,"Ciudad de México","Secundaria",,09,86.92712246431253
2018/2019,"Ciudad de México","Secundaria",,09,90.69247952345494
2021/2022,"Durango","Secundaria",,10,67.72591857000988
2020/2021,"Durango","Secundaria",,10,76.07802874743331
2019/2020,"Durango","Secundaria",,10,73.3673469387755
2018/2019,"Durango","Secundaria",,10,71.85877466251301
2021/2022,"Guanajuato","Secundaria",,11,83.4670947030498
2020/2021,"Guanajuato","Secundaria",,11,86.51262761955942
2019/2020,"Guanajuato","Secundaria",,11,81.0133333333333
2018/2019,"Guanajuato","Secundaria",,11,80.34371643394203
2021/2022,"Guerrero","Secundaria",,12,50.5606523955148
2020/2021,"Guerrero","Secundaria",,12,56.230690010298716
2019/2020,"Guerrero","Secundaria",,12,59.100310237849015
2018/2019,"Guerrero","Secundaria",,12,60.22187004754358
2021/2022,"Hidalgo","Secundaria",,13,65.11965192168239
2020/2021,"Hidalgo","Secundaria",,13,69.0423162583519
2019/2020,"Hidalgo","Secundaria",,13,64.1947565543071
2018/2019,"Hidalgo","Secundaria",,13,62.745098039215705
2021/2022,"Jalisco","Secundaria",,14,77.87037037037041
2020/2021,"Jalisco","Secundaria",,14,79.43622920517558
2019/2020,"Jalisco","Secundaria",,14,76.0223048327138
2018/2019,"Jalisco","Secundaria",,14,76.9086651053864
2021/2022,"México","Secundaria",,15,83.3459500378501
2020/2021,"México","Secundaria",,15,87.0779385630871
2019/2020,"México","Secundaria",,15,86.22892181911087
2018/2019,"México","Secundaria",,15,85.7878475798146
2021/2022,"Michoacán de Ocampo","Secundaria",,16,53.00546448087428
2020/2021,"Michoacán de Ocampo","Secundaria",,16,48.414830736163395
2019/2020,"Michoacán de Ocampo","Secundaria",,16,48.025613660619
2018/2019,"Michoacán de Ocampo","Secundaria",,16,38.7114239306984
2021/2022,"Morelos","Secundaria",,17,79.16666666666671
2020/2021,"Morelos","Secundaria",,17,83.30275229357798
2019/2020,"Morelos","Secundaria",,17,82.9090909090909
2018/2019,"Morelos","Secundaria",,17,82.7137546468401
2021/2022,"Nayarit","Secundaria",,18,62.37942122186499
2020/2021,"Nayarit","Secundaria",,18,69.8387096774194
2019/2020,"Nayarit","Secundaria",,18,70.0980392156863
2018/2019,"Nayarit","Secundaria",,18,67.59868421052627
2021/2022,"Nuevo León","Secundaria",,19,59.37762825904121
2020/2021,"Nuevo León","Secundaria",,19,1.1925042589437802
2019/2020,"Nuevo León","Secundaria",,19,65.92274678111588
2018/2019,"Nuevo León","Secundaria",,19,67.63157894736841
2021/2022,"Oaxaca","Secundaria",,20,42.01966717095309
2020/2021,"Oaxaca","Secundaria",,20,40.241600604001505
2019/2020,"Oaxaca","Secundaria",,20,30.995475113122204
2018/2019,"Oaxaca","Secundaria",,20,30.60606060606061
2021/2022,"Puebla","Secundaria",,21,73.40899878394814
2020/2021,"Puebla","Secundaria",,21,76.71568627450982
2019/2020,"Puebla","Secundaria",,21,75.88916459884197
2018/2019,"Puebla","Secundaria",,21,76.2103505843072
2021/2022,"Querétaro","Secundaria",,22,79.073756432247
2020/2021,"Querétaro","Secundaria",,22,81.7375886524823
2019/2020,"Querétaro","Secundaria",,22,78.93772893772892
2018/2019,"Querétaro","Secundaria",,22,82.50460405156538
2021/2022,"Quintana Roo","Secundaria",,23,64.13934426229511
2020/2021,"Quintana Roo","Secundaria",,23,72.03389830508469
2019/2020,"Quintana Roo","Secundaria",,23,67.8723404255319
2018/2019,"Quintana Roo","Secundaria",,23,66.08315098468269
2021/2022,"San Luis Potosí","Secundaria",,24,75.05910165484627
2020/2021,"San Luis Potosí","Secundaria",,24,76.31578947368419
2019/2020,"San Luis Potosí","Secundaria",,24,75.8169934640523
2018/2019,"San Luis Potosí","Secundaria",,24,78.1527531083481
2021/2022,"Sinaloa","Secundaria",,25,56.5260058881256
2020/2021,"Sinaloa","Secundaria",,25,62.438057482656085
2019/2020,"Sinaloa","Secundaria",,25,62.72015655577299
2018/2019,"Sinaloa","Secundaria",,25,64.39999999999999
2021/2022,"Sonora","Secundaria",,26,74.63479415670648
2020/2021,"Sonora","Secundaria",,26,79.67914438502672
2019/2020,"Sonora","Secundaria",,26,80.10680907877169
2018/2019,"Sonora","Secundaria",,26,79.20656634746919
2021/2022,"Tabasco","Secundaria",,27,39.975550122249395
2020/2021,"Tabasco","Secundaria",,27,45.1414514145141
2019/2020,"Tabasco","Secundaria",,27,48.431618569636115
2018/2019,"Tabasco","Secundaria",,27,49.363867684478386
2021/2022,"Tamaulipas","Secundaria",,28,80.47858942065491
2020/2021,"Tamaulipas","Secundaria",,28,84.0561224489796
2019/2020,"Tamaulipas","Secundaria",,28,86.02564102564102
2018/2019,"Tamaulipas","Secundaria",,28,86.30490956072347
2021/2022,"Tlaxcala","Secundaria",,29,83.71501272264632
2020/2021,"Tlaxcala","Secundaria",,29,81.4432989690722
2019/2020,"Tlaxcala","Secundaria",,29,79.8429319371728
2018/2019,"Tlaxcala","Secundaria",,29,80.95238095238093
2021/2022,"Veracruz de Ignacio de la Llave","Secundaria",,30,48.14919468776489
2020/2021,"Veracruz de Ignacio de la Llave","Secundaria",,30,52.506372132540385
2019/2020,"Veracruz de Ignacio de la Llave","Secundaria",,30,52.869663556686504
2018/2019,"Veracruz de Ignacio de la Llave","Secundaria",,30,55.26315789473679
2021/2022,"Yucatán","Secundaria",,31,56.45161290322582
2020/2021,"Yucatán","Secundaria",,31,71.3850837138508
2019/2020,"Yucatán","Secundaria",,31,65.30920060331822
2018/2019,"Yucatán","Secundaria",,31,65.6394453004623
2021/2022,"Zacatecas","Secundaria",,32,70.82251082251081
2020/2021,"Zacatecas","Secundaria",,32,73.30472103004288
2019/2020,"Zacatecas","Secundaria",,32,75.1076658053402
2018/2019,"Zacatecas","Secundaria",,32,74.3965517241379
2021/2022,"Estados Unidos Mexicanos",,"Media superior",00,68.87867471033232
2020/2021,"Estados Unidos Mexicanos",,"Media superior",00,70.27168982476243
2019/2020,"Estados Unidos Mexicanos",,"Media superior",00,73.1505677768803
2018/2019,"Estados Unidos Mexicanos",,"Media superior",00,68.7720133269871
2021/2022,"Aguascalientes",,"Media superior",01,68.91891891891893
2020/2021,"Aguascalientes",,"Media superior",01,68.62745098039218
2019/2020,"Aguascalientes",,"Media superior",01,80.19801980198017
2018/2019,"Aguascalientes",,"Media superior",01,76.47058823529412
2021/2022,"Baja California",,"Media superior",02,72.42206235011989
2020/2021,"Baja California",,"Media superior",02,70.79439252336451
2019/2020,"Baja California",,"Media superior",02,83.6448598130841
2018/2019,"Baja California",,"Media superior",02,82.51748251748248
2021/2022,"Baja California Sur",,"Media superior",03,56.05095541401271
2020/2021,"Baja California Sur",,"Media superior",03,60.75949367088609
2019/2020,"Baja California Sur",,"Media superior",03,66.66666666666671
2018/2019,"Baja California Sur",,"Media superior",03,60
2021/2022,"Campeche",,"Media superior",04,72.18543046357618
2020/2021,"Campeche",,"Media superior",04,77.7027027027027
2019/2020,"Campeche",,"Media superior",04,72.2972972972973
2018/2019,"Campeche",,"Media superior",04,70.1388888888889
2021/2022,"Coahuila de Zaragoza",,"Media superior",05,70.48458149779741
2020/2021,"Coahuila de Zaragoza",,"Media superior",05,71.93732193732191
2019/2020,"Coahuila de Zaragoza",,"Media superior",05,81.16147308781868
2018/2019,"Coahuila de Zaragoza",,"Media superior",05,78.2792665726375
2021/2022,"Colima",,"Media superior",06,67.20430107526883
2020/2021,"Colima",,"Media superior",06,71.73913043478261
2019/2020,"Colima",,"Media superior",06,77.3684210526316
2018/2019,"Colima",,"Media superior",06,77.72020725388599
2021/2022,"Chiapas",,"Media superior",07,67.1428571428571
2020/2021,"Chiapas",,"Media superior",07,67.87072243346009
2019/2020,"Chiapas",,"Media superior",07,65.72769953051639
2018/2019,"Chiapas",,"Media superior",07,56.63217309501409
2021/2022,"Chihuahua",,"Media superior",08,68.95424836601309
2020/2021,"Chihuahua",,"Media superior",08,70
2019/2020,"Chihuahua",,"Media superior",08,73.6928104575163
2018/2019,"Chihuahua",,"Media superior",08,69.1813804173355
2021/2022,"Ciudad de México",,"Media superior",09,75.1219512195122
2020/2021,"Ciudad de México",,"Media superior",09,74.7795414462081
2019/2020,"Ciudad de México",,"Media superior",09,86.00628930817608
2018/2019,"Ciudad de México",,"Media superior",09,86.76923076923079
2021/2022,"Durango",,"Media superior",10,62
2020/2021,"Durango",,"Media superior",10,64.48863636363639
2019/2020,"Durango",,"Media superior",10,59.43661971830989
2018/2019,"Durango",,"Media superior",10,57.50708215297448
2021/2022,"Guanajuato",,"Media superior",11,77.2141706924316
2020/2021,"Guanajuato",,"Media superior",11,76.67984189723322
2019/2020,"Guanajuato",,"Media superior",11,74.4462025316456
2018/2019,"Guanajuato",,"Media superior",11,72.96442687747039
2021/2022,"Guerrero",,"Media superior",12,67.89099526066352
2020/2021,"Guerrero",,"Media superior",12,70.71428571428568
2019/2020,"Guerrero",,"Media superior",12,70.7784431137725
2018/2019,"Guerrero",,"Media superior",12,62.78511404561831
2021/2022,"Hidalgo",,"Media superior",13,83.1521739130435
2020/2021,"Hidalgo",,"Media superior",13,82.78985507246378
2019/2020,"Hidalgo",,"Media superior",13,77.0758122743682
2018/2019,"Hidalgo",,"Media superior",13,69.18918918918918
2021/2022,"Jalisco",,"Media superior",14,59.650655021834126
2020/2021,"Jalisco",,"Media superior",14,60.01727115716747
2019/2020,"Jalisco",,"Media superior",14,86.75721561969438
2018/2019,"Jalisco",,"Media superior",14,65.05513146734519
2021/2022,"México",,"Media superior",15,59.77777777777782
2020/2021,"México",,"Media superior",15,60.51350154935811
2019/2020,"México",,"Media superior",15,70.2033598585323
2018/2019,"México",,"Media superior",15,67.77229941730171
2021/2022,"Michoacán de Ocampo",,"Media superior",16,72.03608247422679
