Year,Entidad federativa,GeoCode,Value
1990,"Ciudad de México",09,25.6068
2021,"Durango",10,16.47894
2020,"Durango",10,12.23306
2019,"Durango",10,14.89702
2018,"Durango",10,16.91079
2017,"Durango",10,15.29213
2016,"Durango",10,15.42247
2015,"Durango",10,16.50623
2014,"Durango",10,16.32386
2013,"Durango",10,15.94677
2012,"Durango",10,15.5058
2011,"Durango",10,17.10465
2010,"Durango",10,20.08316
2009,"Durango",10,20.47155
2008,"Durango",10,20.98119
2007,"Durango",10,21.46912
2006,"Durango",10,21.94849
2005,"Durango",10,22.44098
2004,"Durango",10,23.00309
2003,"Durango",10,23.68486
2002,"Durango",10,24.6453
2001,"Durango",10,25.79269
2000,"Durango",10,27.12555
1999,"Durango",10,28.40594
1998,"Durango",10,29.68167
1997,"Durango",10,30.8998
1996,"Durango",10,31.46487
1995,"Durango",10,32.02603
1994,"Durango",10,32.5003
1993,"Durango",10,32.95697
1992,"Durango",10,33.47338
1991,"Durango",10,34.91703
1990,"Durango",10,39.28732
2021,"Guanajuato",11,18.68911
2020,"Guanajuato",11,12.19236
2019,"Guanajuato",11,17.50978
2018,"Guanajuato",11,13.23756
2017,"Guanajuato",11,17.35197
2016,"Guanajuato",11,17.75842
2015,"Guanajuato",11,17.58156
2014,"Guanajuato",11,14.26002
2013,"Guanajuato",11,18.98233
2012,"Guanajuato",11,19.32692
2011,"Guanajuato",11,19.27017
2010,"Guanajuato",11,19.92797
2009,"Guanajuato",11,20.40428
2008,"Guanajuato",11,20.95713
2007,"Guanajuato",11,21.5242
2006,"Guanajuato",11,22.10118
2005,"Guanajuato",11,22.69374
2004,"Guanajuato",11,23.28
2003,"Guanajuato",11,24.05231
2002,"Guanajuato",11,25.0194
2001,"Guanajuato",11,26.15445
2000,"Guanajuato",11,27.33543
1999,"Guanajuato",11,28.48774
1998,"Guanajuato",11,29.52602
1997,"Guanajuato",11,30.60598
1996,"Guanajuato",11,31.16677
1995,"Guanajuato",11,31.83255
1994,"Guanajuato",11,32.38837
1993,"Guanajuato",11,33.05691
1992,"Guanajuato",11,33.80069
1991,"Guanajuato",11,35.6932
1990,"Guanajuato",11,40.90295
2021,"Guerrero",12,26.00549
2020,"Guerrero",12,17.52856
2019,"Guerrero",12,19.73751
2018,"Guerrero",12,23.15382
2017,"Guerrero",12,19.90799
2016,"Guerrero",12,20.90972
2015,"Guerrero",12,21.30102
2014,"Guerrero",12,20.92797
2013,"Guerrero",12,22.74218
2012,"Guerrero",12,22.4504
2011,"Guerrero",12,24.04403
2010,"Guerrero",12,23.51912
2009,"Guerrero",12,23.99909
2008,"Guerrero",12,24.55852
2007,"Guerrero",12,25.14154
2006,"Guerrero",12,26.04371
2005,"Guerrero",12,27.0671
2004,"Guerrero",12,28.17216
2003,"Guerrero",12,29.68567
2002,"Guerrero",12,31.56549
2001,"Guerrero",12,33.08739
2000,"Guerrero",12,34.72123
1999,"Guerrero",12,36.10682
1998,"Guerrero",12,37.21922
1997,"Guerrero",12,38.27122
1996,"Guerrero",12,39.65437
1995,"Guerrero",12,41.02246
1994,"Guerrero",12,42.60371
1993,"Guerrero",12,44.41098
1992,"Guerrero",12,46.48445
1991,"Guerrero",12,49.21385
1990,"Guerrero",12,56.57779
2021,"Hidalgo",13,9.82986
2020,"Hidalgo",13,11.91301
2019,"Hidalgo",13,10.91657
2018,"Hidalgo",13,11.11217
2017,"Hidalgo",13,11.39037
2016,"Hidalgo",13,11.76978
2015,"Hidalgo",13,12.74767
2014,"Hidalgo",13,13.20477
2013,"Hidalgo",13,13.98695
2012,"Hidalgo",13,14.03599
2011,"Hidalgo",13,14.90076
2010,"Hidalgo",13,16.14088
2009,"Hidalgo",13,16.50879
2008,"Hidalgo",13,16.85765
2007,"Hidalgo",13,17.2509
2006,"Hidalgo",13,17.62439
2005,"Hidalgo",13,18.1184
2004,"Hidalgo",13,18.67968
2003,"Hidalgo",13,19.39534
2002,"Hidalgo",13,20.32564
2001,"Hidalgo",13,22.44047
2000,"Hidalgo",13,24.65686
1999,"Hidalgo",13,26.83303
1998,"Hidalgo",13,28.88595
1997,"Hidalgo",13,31.01951
1996,"Hidalgo",13,34.05055
1995,"Hidalgo",13,36.80287
1994,"Hidalgo",13,40.2222
1993,"Hidalgo",13,44.26693
1992,"Hidalgo",13,49.06853
1991,"Hidalgo",13,51.68421
1990,"Hidalgo",13,57.03121
2021,"Jalisco",14,12.95328
2020,"Jalisco",14,13.53604
2019,"Jalisco",14,13.05922
2018,"Jalisco",14,13.22416
2017,"Jalisco",14,13.91264
2016,"Jalisco",14,12.83921
2015,"Jalisco",14,12.8869
2014,"Jalisco",14,13.00453
2013,"Jalisco",14,12.94652
2012,"Jalisco",14,13.53283
2011,"Jalisco",14,14.63465
2010,"Jalisco",14,14.3097
2009,"Jalisco",14,14.76586
2008,"Jalisco",14,15.22447
2007,"Jalisco",14,15.70812
2006,"Jalisco",14,16.21459
2005,"Jalisco",14,16.70366
2004,"Jalisco",14,17.19728
2003,"Jalisco",14,17.83123
2002,"Jalisco",14,18.66491
2001,"Jalisco",14,20.15807
2000,"Jalisco",14,21.73065
1999,"Jalisco",14,23.27319
1998,"Jalisco",14,24.75659
1997,"Jalisco",14,26.23586
1996,"Jalisco",14,27.0843
1995,"Jalisco",14,28.06581
1994,"Jalisco",14,28.61775
1993,"Jalisco",14,29.30939
1992,"Jalisco",14,30.13059
1991,"Jalisco",14,30.7438
1990,"Jalisco",14,32.47894
2021,"México",15,10.84681
2020,"México",15,15.10552
2019,"México",15,15.80589
2018,"México",15,15.76176
2017,"México",15,15.90459
2016,"México",15,15.37387
2015,"México",15,15.96083
2014,"México",15,16.27027
2013,"México",15,17.56841
2012,"México",15,17.47582
2011,"México",15,18.77495
2010,"México",15,19.99244
2009,"México",15,20.48088
2008,"México",15,20.87841
2007,"México",15,21.35552
2006,"México",15,21.79512
2005,"México",15,22.24759
2004,"México",15,22.72026
2003,"México",15,23.3574
2002,"México",15,24.23154
2001,"México",15,25.11326
2000,"México",15,26.06873
1999,"México",15,27.07828
1998,"México",15,28.15515
1997,"México",15,29.2216
1996,"México",15,29.90355
1995,"México",15,30.66162
1994,"México",15,30.90831
1993,"México",15,31.24895
1992,"México",15,31.66585
1991,"México",15,32.32271
1990,"México",15,34.48517
2021,"Michoacán de Ocampo",16,21.69396
2020,"Michoacán de Ocampo",16,18.04279
2019,"Michoacán de Ocampo",16,19.10005
2018,"Michoacán de Ocampo",16,19.03328
2017,"Michoacán de Ocampo",16,19.36926
2016,"Michoacán de Ocampo",16,19.21692
2015,"Michoacán de Ocampo",16,20.53847
2014,"Michoacán de Ocampo",16,18.97348
2013,"Michoacán de Ocampo",16,19.07551
2012,"Michoacán de Ocampo",16,19.57596
2011,"Michoacán de Ocampo",16,21.41765
2010,"Michoacán de Ocampo",16,21.25971
2009,"Michoacán de Ocampo",16,21.48753
2008,"Michoacán de Ocampo",16,21.86132
2007,"Michoacán de Ocampo",16,22.24564
2006,"Michoacán de Ocampo",16,22.65352
2005,"Michoacán de Ocampo",16,23.12151
2004,"Michoacán de Ocampo",16,23.67076
2003,"Michoacán de Ocampo",16,24.36842
2002,"Michoacán de Ocampo",16,25.31721
2001,"Michoacán de Ocampo",16,26.67326
2000,"Michoacán de Ocampo",16,28.09675
1999,"Michoacán de Ocampo",16,29.52878
1998,"Michoacán de Ocampo",16,30.91109
1997,"Michoacán de Ocampo",16,32.30142
1996,"Michoacán de Ocampo",16,32.70924
1995,"Michoacán de Ocampo",16,33.20065
1994,"Michoacán de Ocampo",16,33.50798
1993,"Michoacán de Ocampo",16,33.91329
1992,"Michoacán de Ocampo",16,34.33059
1991,"Michoacán de Ocampo",16,36.36605
1990,"Michoacán de Ocampo",16,42.21118
2021,"Morelos",17,9.02581
2020,"Morelos",17,8.63143
2019,"Morelos",17,10.17506
2018,"Morelos",17,11.04808
2017,"Morelos",17,13.43964
2016,"Morelos",17,13.19245
2015,"Morelos",17,11.74676
2014,"Morelos",17,12.40268
2013,"Morelos",17,12.49444
2012,"Morelos",17,13.68712
2011,"Morelos",17,15.69376
2010,"Morelos",17,15.12787
2009,"Morelos",17,15.50805
2008,"Morelos",17,15.92852
2007,"Morelos",17,16.38317
2006,"Morelos",17,16.7242
2005,"Morelos",17,17.17676
2004,"Morelos",17,17.84465
2003,"Morelos",17,18.52867
2002,"Morelos",17,19.41748
2001,"Morelos",17,20.50891
2000,"Morelos",17,21.67364
1999,"Morelos",17,22.72916
1998,"Morelos",17,23.68579
1997,"Morelos",17,24.59771
1996,"Morelos",17,27.47518
1995,"Morelos",17,29.95724
1994,"Morelos",17,33.16291
1993,"Morelos",17,37.04022
1992,"Morelos",17,41.50539
1991,"Morelos",17,42.2313
1990,"Morelos",17,42.2884
2021,"Nayarit",18,9.55328
2020,"Nayarit",18,8.12178
2019,"Nayarit",18,11.35173
2018,"Nayarit",18,10.6142
2017,"Nayarit",18,11.53879
2016,"Nayarit",18,12.82493
2015,"Nayarit",18,11.69864
2014,"Nayarit",18,12.65985
2013,"Nayarit",18,12.8654
2012,"Nayarit",18,12.79723
2011,"Nayarit",18,14.84369
2010,"Nayarit",18,14.21642
2009,"Nayarit",18,14.72523
2008,"Nayarit",18,15.12467
2007,"Nayarit",18,15.53424
2006,"Nayarit",18,15.92414
2005,"Nayarit",18,16.43552
2004,"Nayarit",18,17.00099
2003,"Nayarit",18,17.72778
2002,"Nayarit",18,18.57014
2001,"Nayarit",18,20.81184
2000,"Nayarit",18,23.17985
1999,"Nayarit",18,25.44484
1998,"Nayarit",18,27.54797
1997,"Nayarit",18,29.63575
1996,"Nayarit",18,29.90534
1995,"Nayarit",18,30.56005
1994,"Nayarit",18,31.08131
1993,"Nayarit",18,31.80256
1992,"Nayarit",18,32.53525
1991,"Nayarit",18,34.34226
1990,"Nayarit",18,39.24334
2021,"Nuevo León",19,11.91094
2020,"Nuevo León",19,10.66148
2019,"Nuevo León",19,12.21231
2018,"Nuevo León",19,12.52755
2017,"Nuevo León",19,12.02231
2016,"Nuevo León",19,11.73083
2015,"Nuevo León",19,11.54927
2014,"Nuevo León",19,11.81042
2013,"Nuevo León",19,11.8206
2012,"Nuevo León",19,11.46313
2011,"Nuevo León",19,13.6345
2010,"Nuevo León",19,13.61239
2009,"Nuevo León",19,14.10774
2008,"Nuevo León",19,14.63156
2007,"Nuevo León",19,15.19668
2006,"Nuevo León",19,15.76423
2005,"Nuevo León",19,16.25978
2004,"Nuevo León",19,16.69542
2003,"Nuevo León",19,17.27981
2002,"Nuevo León",19,18.05951
2001,"Nuevo León",19,18.09664
2000,"Nuevo León",19,18.13938
1999,"Nuevo León",19,18.23653
1998,"Nuevo León",19,18.34483
1997,"Nuevo León",19,18.44678
1996,"Nuevo León",19,19.48949
1995,"Nuevo León",19,20.34161
1994,"Nuevo León",19,21.58785
1993,"Nuevo León",19,22.97918
1992,"Nuevo León",19,24.54698
1991,"Nuevo León",19,25.94865
1990,"Nuevo León",19,29.36906
2021,"Oaxaca",20,25.80334
2020,"Oaxaca",20,23.42859
2019,"Oaxaca",20,24.34867
2018,"Oaxaca",20,22.48828
2017,"Oaxaca",20,24.13436
2016,"Oaxaca",20,24.04114
2015,"Oaxaca",20,24.0547
2014,"Oaxaca",20,24.57275
2013,"Oaxaca",20,24.39244
2012,"Oaxaca",20,25.80296
2011,"Oaxaca",20,26.41131
2010,"Oaxaca",20,26.63407
2009,"Oaxaca",20,26.95064
2008,"Oaxaca",20,27.36963
2007,"Oaxaca",20,27.82236
2006,"Oaxaca",20,28.25856
2005,"Oaxaca",20,28.9059
2004,"Oaxaca",20,29.77682
2003,"Oaxaca",20,30.90166
2002,"Oaxaca",20,32.33983
2001,"Oaxaca",20,33.59065
2000,"Oaxaca",20,34.90807
1999,"Oaxaca",20,36.10697
1998,"Oaxaca",20,37.16296
1997,"Oaxaca",20,38.26985
1996,"Oaxaca",20,41.56161
1995,"Oaxaca",20,44.90323
1994,"Oaxaca",20,47.74968
1993,"Oaxaca",20,51.05721
1992,"Oaxaca",20,54.90716
1991,"Oaxaca",20,56.92352
1990,"Oaxaca",20,62.34892
2021,"Puebla",21,15.52289
2020,"Puebla",21,15.92718
2019,"Puebla",21,16.84485
2018,"Puebla",21,16.38142
2017,"Puebla",21,17.90398
2016,"Puebla",21,17.37661
2015,"Puebla",21,17.19265
2014,"Puebla",21,17.42688
2013,"Puebla",21,18.57218
2012,"Puebla",21,19.7295
2011,"Puebla",21,21.56227
2010,"Puebla",21,22.70682
2009,"Puebla",21,23.0107
2008,"Puebla",21,23.46143
2007,"Puebla",21,23.95872
2006,"Puebla",21,24.50405
2005,"Puebla",21,24.99499
2004,"Puebla",21,25.46381
2003,"Puebla",21,26.13027
2002,"Puebla",21,27.0362
2001,"Puebla",21,28.82607
2000,"Puebla",21,30.77327
1999,"Puebla",21,32.71315
1998,"Puebla",21,34.62629
1997,"Puebla",21,36.48757
1996,"Puebla",21,36.65928
1995,"Puebla",21,36.76364
1994,"Puebla",21,37.23563
1993,"Puebla",21,37.77227
1992,"Puebla",21,38.24213
1991,"Puebla",21,40.6749
1990,"Puebla",21,47.54876
2021,"Querétaro",22,12.98375
2020,"Querétaro",22,11.41572
2019,"Querétaro",22,12.10304
2018,"Querétaro",22,12.07047
2017,"Querétaro",22,11.83611
2016,"Querétaro",22,12.57339
2015,"Querétaro",22,12.99153
2014,"Querétaro",22,12.37337
2013,"Querétaro",22,14.03553
2012,"Querétaro",22,14.30658
2011,"Querétaro",22,13.80591
2010,"Querétaro",22,17.39201
2009,"Querétaro",22,17.69027
2008,"Querétaro",22,18.04466
2007,"Querétaro",22,18.38466
2006,"Querétaro",22,18.87103
2005,"Querétaro",22,19.45803
2004,"Querétaro",22,20.06735
2003,"Querétaro",22,20.92364
2002,"Querétaro",22,21.92394
2001,"Querétaro",22,22.87995
2000,"Querétaro",22,23.84185
1999,"Querétaro",22,24.75149
1998,"Querétaro",22,25.67044
1997,"Querétaro",22,26.61696
1996,"Querétaro",22,29.8564
1995,"Querétaro",22,33.05325
1994,"Querétaro",22,35.60967
1993,"Querétaro",22,38.61201
1992,"Querétaro",22,42.16529
1991,"Querétaro",22,42.60547
1990,"Querétaro",22,43.87014
2021,"Quintana Roo",23,13.60217
2020,"Quintana Roo",23,12.19037
2019,"Quintana Roo",23,13.09114
2018,"Quintana Roo",23,13.71828
2017,"Quintana Roo",23,12.59639
2016,"Quintana Roo",23,13.5836
2015,"Quintana Roo",23,13.74832
2014,"Quintana Roo",23,11.70749
2013,"Quintana Roo",23,13.39159
2012,"Quintana Roo",23,13.67989
2011,"Quintana Roo",23,13.21291
2010,"Quintana Roo",23,14.92746
2009,"Quintana Roo",23,15.31275
2008,"Quintana Roo",23,15.65397
2007,"Quintana Roo",23,16.02204
2006,"Quintana Roo",23,16.49788
2005,"Quintana Roo",23,16.96756
2004,"Quintana Roo",23,17.49828
2003,"Quintana Roo",23,18.17755
2002,"Quintana Roo",23,19.13224
2001,"Quintana Roo",23,20.85296
2000,"Quintana Roo",23,22.73109
1999,"Quintana Roo",23,24.50811
1998,"Quintana Roo",23,26.1548
1997,"Quintana Roo",23,27.83101
1996,"Quintana Roo",23,28.65073
1995,"Quintana Roo",23,29.39612
1994,"Quintana Roo",23,29.93238
1993,"Quintana Roo",23,30.61749
1992,"Quintana Roo",23,31.29158
1991,"Quintana Roo",23,33.63897
1990,"Quintana Roo",23,40.8046
2021,"San Luis Potosí",24,12.32356
2020,"San Luis Potosí",24,10.74234
2019,"San Luis Potosí",24,12.69413
2018,"San Luis Potosí",24,11.9451
2017,"San Luis Potosí",24,12.22731
2016,"San Luis Potosí",24,12.60151
2015,"San Luis Potosí",24,12.31185
2014,"San Luis Potosí",24,12.30271
2013,"San Luis Potosí",24,15.87302
2012,"San Luis Potosí",24,16.57657
