Year,Entidad federativa,Sexo,GeoCode,Value
2022,Tabasco,Total,27,56.54725685999989
2021,Tabasco,Total,27,62.49200056999985
2020,Tabasco,Total,27,54.123947080000086
2019,Tabasco,Total,27,58.456183070000144
2018,Tabasco,Total,27,53.79780294000009
2017,Tabasco,Total,27,53.91418465999987
2016,Tabasco,Total,27,54.17698962000008
2022,Tabasco,Hombres,27,56.26735110000006
2021,Tabasco,Hombres,27,64.41443787000007
2020,Tabasco,Hombres,27,56.15793512999992
2019,Tabasco,Hombres,27,58.23203841000011
2018,Tabasco,Hombres,27,54.85900582999992
2017,Tabasco,Hombres,27,55.45183326999996
2016,Tabasco,Hombres,27,56.72826798000005
2022,Tabasco,Mujeres,27,56.85106266999993
2021,Tabasco,Mujeres,27,60.55040900000015
2020,Tabasco,Mujeres,27,52.33690140999994
2019,Tabasco,Mujeres,27,58.6960599200001
2018,Tabasco,Mujeres,27,52.65165044999986
2017,Tabasco,Mujeres,27,52.269451209999936
2016,Tabasco,Mujeres,27,51.46548276999993
2022,Tamaulipas,Total,28,53.83329752999999
2021,Tamaulipas,Total,28,57.35037118000011
2020,Tamaulipas,Total,28,53.550347649999885
2019,Tamaulipas,Total,28,54.76604145999983
2018,Tamaulipas,Total,28,56.37596140000005
2017,Tamaulipas,Total,28,55.044922989999854
2016,Tamaulipas,Total,28,53.78032084999996
2022,Tamaulipas,Hombres,28,54.19285077000013
2021,Tamaulipas,Hombres,28,55.92107956000012
2020,Tamaulipas,Hombres,28,53.78565653999998
2019,Tamaulipas,Hombres,28,53.55568769999993
2018,Tamaulipas,Hombres,28,53.70170131000008
2017,Tamaulipas,Hombres,28,53.943123379999896
2016,Tamaulipas,Hombres,28,52.79125342000015
2022,Tamaulipas,Mujeres,28,53.47678016000007
2021,Tamaulipas,Mujeres,28,58.81180658999989
2020,Tamaulipas,Mujeres,28,53.32117268000001
2019,Tamaulipas,Mujeres,28,55.93855832000006
2018,Tamaulipas,Mujeres,28,58.99999484999991
2017,Tamaulipas,Mujeres,28,56.19025794000006
2016,Tamaulipas,Mujeres,28,54.778160930000006
2022,Tlaxcala,Total,29,67.3379114700001
2021,Tlaxcala,Total,29,63.65619490999985
2020,Tlaxcala,Total,29,65.27956644000004
2019,Tlaxcala,Total,29,64.96164950000001
2018,Tlaxcala,Total,29,59.72519778999984
2017,Tlaxcala,Total,29,59.92325076999992
2016,Tlaxcala,Total,29,58.813352299999885
2022,Tlaxcala,Hombres,29,65.49540110999992
2021,Tlaxcala,Hombres,29,63.198746160000105
2020,Tlaxcala,Hombres,29,64.50376008999979
2019,Tlaxcala,Hombres,29,67.50707296000013
2018,Tlaxcala,Hombres,29,59.01968584000016
2017,Tlaxcala,Hombres,29,59.94574241000008
2016,Tlaxcala,Hombres,29,56.22563970000008
2022,Tlaxcala,Mujeres,29,69.05580646000001
2021,Tlaxcala,Mujeres,29,64.09923529000007
2020,Tlaxcala,Mujeres,29,65.8959957500001
2019,Tlaxcala,Mujeres,29,62.57676892000012
2018,Tlaxcala,Mujeres,29,60.39453718000004
2017,Tlaxcala,Mujeres,29,59.90184098000008
2016,Tlaxcala,Mujeres,29,61.28513631999995
2022,Veracruz de Ignacio de la Llave,Total,30,54.95323651000009
2021,Veracruz de Ignacio de la Llave,Total,30,55.97117970999991
2020,Veracruz de Ignacio de la Llave,Total,30,56.741394370000094
2019,Veracruz de Ignacio de la Llave,Total,30,58.83489040000015
2018,Veracruz de Ignacio de la Llave,Total,30,48.675774979999936
2017,Veracruz de Ignacio de la Llave,Total,30,51.84550848999994
2016,Veracruz de Ignacio de la Llave,Total,30,47.36751260999997
2022,Veracruz de Ignacio de la Llave,Hombres,30,51.91998169999994
2021,Veracruz de Ignacio de la Llave,Hombres,30,55.63185058
2020,Veracruz de Ignacio de la Llave,Hombres,30,58.5871786799999
2019,Veracruz de Ignacio de la Llave,Hombres,30,58.14785030999994
2018,Veracruz de Ignacio de la Llave,Hombres,30,47.74191295000007
2017,Veracruz de Ignacio de la Llave,Hombres,30,50.88134752000012
2016,Veracruz de Ignacio de la Llave,Hombres,30,48.22536784000013
2022,Veracruz de Ignacio de la Llave,Mujeres,30,58.08063829000002
2021,Veracruz de Ignacio de la Llave,Mujeres,30,56.31368581999986
2020,Veracruz de Ignacio de la Llave,Mujeres,30,55.03912228999986
2019,Veracruz de Ignacio de la Llave,Mujeres,30,59.55478889999996
2018,Veracruz de Ignacio de la Llave,Mujeres,30,49.7126323700001
2017,Veracruz de Ignacio de la Llave,Mujeres,30,52.82883004999991
2016,Veracruz de Ignacio de la Llave,Mujeres,30,46.51986985999999
2022,Yucatán,Total,31,73.45601114999975
2021,Yucatán,Total,31,77.28601465000001
2020,Yucatán,Total,31,77.23284719000002
2019,Yucatán,Total,31,75.79309617999999
2018,Yucatán,Total,31,74.32886185999998
2017,Yucatán,Total,31,73.35731861000016
2016,Yucatán,Total,31,73.65119805999996
2022,Yucatán,Hombres,31,75.83034918999995
2021,Yucatán,Hombres,31,78.76827267000024
2020,Yucatán,Hombres,31,78.59647408999992
2019,Yucatán,Hombres,31,76.94960530999998
2018,Yucatán,Hombres,31,75.66467175999986
2017,Yucatán,Hombres,31,72.0820717899999
2016,Yucatán,Hombres,31,76.08791533000004
2022,Yucatán,Mujeres,31,70.6001522099998
2021,Yucatán,Mujeres,31,75.63723475000005
2020,Yucatán,Mujeres,31,76.0682017299999
2019,Yucatán,Mujeres,31,74.49165981999982
2018,Yucatán,Mujeres,31,72.79770293
2017,Yucatán,Mujeres,31,74.82237237000001
2016,Yucatán,Mujeres,31,71.11013081999977
2022,Zacatecas,Total,32,58.97895941000005
2021,Zacatecas,Total,32,64.27234597999997
2020,Zacatecas,Total,32,58.09059920999992
2019,Zacatecas,Total,32,69.73572893999992
2018,Zacatecas,Total,32,68.82962546000002
2017,Zacatecas,Total,32,71.16329927999985
2016,Zacatecas,Total,32,64.73098816000015
2022,Zacatecas,Hombres,32,57.938791190000096
2021,Zacatecas,Hombres,32,62.72126785999991
2020,Zacatecas,Hombres,32,56.42580143000011
2019,Zacatecas,Hombres,32,68.28576066000002
2018,Zacatecas,Hombres,32,66.90944425999992
2017,Zacatecas,Hombres,32,69.61749897000007
2016,Zacatecas,Hombres,32,63.18508955000011
2022,Zacatecas,Mujeres,32,59.905375110000016
2021,Zacatecas,Mujeres,32,65.82318011000005
2020,Zacatecas,Mujeres,32,59.73966064999989
2019,Zacatecas,Mujeres,32,71.1570228600001
2018,Zacatecas,Mujeres,32,71.02946673000021
2017,Zacatecas,Mujeres,32,72.76043777999989
2016,Zacatecas,Mujeres,32,66.28723654999993
