Year,Entidad federativa,Sexo,GeoCode,Value
2015,Jalisco,Mujeres,14,63.77616343000021
2013,Jalisco,Mujeres,14,65.52173304999998
2021,México,Total,15,73.77774586000008
2019,México,Total,15,65.36917440999987
2017,México,Total,15,60.20548713999986
2015,México,Total,15,53.01089391000004
2013,México,Total,15,60.96403456999997
2021,México,Hombres,15,76.33726738000021
2019,México,Hombres,15,64.2491926100001
2017,México,Hombres,15,59.22861936000007
2015,México,Hombres,15,47.932896199999966
2013,México,Hombres,15,66.18025718999985
2021,México,Mujeres,15,72.07128735999986
2019,México,Mujeres,15,66.21644104999997
2017,México,Mujeres,15,60.92891888000011
2015,México,Mujeres,15,54.72934721999993
2013,México,Mujeres,15,57.30850345999991
2021,Michoacán de Ocampo,Total,16,59.4741776499998
2019,Michoacán de Ocampo,Total,16,57.51143910999989
2017,Michoacán de Ocampo,Total,16,54.53114510999991
2015,Michoacán de Ocampo,Total,16,48.39000622999994
2013,Michoacán de Ocampo,Total,16,43.04595504000006
2021,Michoacán de Ocampo,Hombres,16,59.89289172000007
2019,Michoacán de Ocampo,Hombres,16,57.859161690000086
2017,Michoacán de Ocampo,Hombres,16,47.43480301999991
2015,Michoacán de Ocampo,Hombres,16,39.51511145999999
2013,Michoacán de Ocampo,Hombres,16,45.7345042999999
2021,Michoacán de Ocampo,Mujeres,16,59.13875984999984
2019,Michoacán de Ocampo,Mujeres,16,57.30805820000003
2017,Michoacán de Ocampo,Mujeres,16,59.96941670999989
2015,Michoacán de Ocampo,Mujeres,16,50.01485082999991
2013,Michoacán de Ocampo,Mujeres,16,40.38322514999991
2021,Morelos,Total,17,65.12608212000013
2019,Morelos,Total,17,66.04292875000009
2017,Morelos,Total,17,64.96839661000008
2015,Morelos,Total,17,55.11101781999991
2013,Morelos,Total,17,64.7958834199999
2021,Morelos,Hombres,17,62.73769516999988
2019,Morelos,Hombres,17,62.580890750000194
2017,Morelos,Hombres,17,65.56125434000018
2015,Morelos,Hombres,17,62.70240370000009
2013,Morelos,Hombres,17,62.18396458000005
2021,Morelos,Mujeres,17,66.4914222500001
2019,Morelos,Mujeres,17,68.66366501999988
2017,Morelos,Mujeres,17,64.50074606999992
2015,Morelos,Mujeres,17,53.42788017000014
2013,Morelos,Mujeres,17,67.52019552
2021,Nayarit,Total,18,74.43813872
2019,Nayarit,Total,18,74.93975637000018
2017,Nayarit,Total,18,78.23515939000012
2015,Nayarit,Total,18,71.19964388999986
2013,Nayarit,Total,18,74.98152215000002
2021,Nayarit,Hombres,18,77.2130477899999
2019,Nayarit,Hombres,18,75.14228226999992
2017,Nayarit,Hombres,18,76.10995471999999
2015,Nayarit,Hombres,18,69.04322767000009
2013,Nayarit,Hombres,18,73.47695439000012
2021,Nayarit,Mujeres,18,72.81478825999993
2019,Nayarit,Mujeres,18,74.81320496999984
2017,Nayarit,Mujeres,18,80.2378015499999
2015,Nayarit,Mujeres,18,71.71562542999992
2013,Nayarit,Mujeres,18,76.17347232999984
2021,Nuevo León,Total,19,72.24346166000014
2019,Nuevo León,Total,19,75.41391789000023
2017,Nuevo León,Total,19,73.45941323999983
2015,Nuevo León,Total,19,67.90026925999992
2013,Nuevo León,Total,19,72.11631679000011
2021,Nuevo León,Hombres,19,71.41736968999993
2019,Nuevo León,Hombres,19,67.85161637999977
2017,Nuevo León,Hombres,19,74.6979672899999
2015,Nuevo León,Hombres,19,69.8691822199999
2013,Nuevo León,Hombres,19,76.34583424000004
2021,Nuevo León,Mujeres,19,72.91401826000018
2019,Nuevo León,Mujeres,19,81.24441708000012
2017,Nuevo León,Mujeres,19,72.49752791999992
2015,Nuevo León,Mujeres,19,67.31634495999988
2013,Nuevo León,Mujeres,19,69.47090904000008
2021,Oaxaca,Total,20,59.05469249999992
2019,Oaxaca,Total,20,53.31411237999991
2017,Oaxaca,Total,20,61.46866311000011
2015,Oaxaca,Total,20,44.985647530000016
2013,Oaxaca,Total,20,45.72413695999994
2021,Oaxaca,Hombres,20,56.83513986999991
2019,Oaxaca,Hombres,20,57.32517597999985
2017,Oaxaca,Hombres,20,57.31305819000018
2015,Oaxaca,Hombres,20,45.01047391000001
2013,Oaxaca,Hombres,20,37.574145
2021,Oaxaca,Mujeres,20,60.76107741000013
2019,Oaxaca,Mujeres,20,49.94473916999989
2017,Oaxaca,Mujeres,20,64.64254953
2015,Oaxaca,Mujeres,20,44.97829935000001
2013,Oaxaca,Mujeres,20,51.49044341999986
2021,Puebla,Total,21,64.29425169000005
2019,Puebla,Total,21,57.43309804999991
2017,Puebla,Total,21,66.51718531000004
2015,Puebla,Total,21,51.52426086000008
2013,Puebla,Total,21,43.52968710000004
2021,Puebla,Hombres,21,64.12203884999985
2019,Puebla,Hombres,21,59.04807108000016
2017,Puebla,Hombres,21,70.52178463000013
2015,Puebla,Hombres,21,52.1051633099999
2013,Puebla,Hombres,21,41.60982051000002
2021,Puebla,Mujeres,21,64.42563834999987
2019,Puebla,Mujeres,21,55.86410103999991
2017,Puebla,Mujeres,21,63.56103299000005
2015,Puebla,Mujeres,21,51.40735949999999
2013,Puebla,Mujeres,21,45.20946178000004
2021,Querétaro,Total,22,56.85433543
2019,Querétaro,Total,22,67.91311829999997
2017,Querétaro,Total,22,64.78018828000017
2015,Querétaro,Total,22,49.18598338999989
2013,Querétaro,Total,22,57.03100625000005
2021,Querétaro,Hombres,22,55.36224056999988
2019,Querétaro,Hombres,22,65.69216325999987
2017,Querétaro,Hombres,22,64.0182340000001
2015,Querétaro,Hombres,22,52.510301710000014
2013,Querétaro,Hombres,22,48.769495870000064
2021,Querétaro,Mujeres,22,57.54749103999989
2019,Querétaro,Mujeres,22,69.99857813000011
2017,Querétaro,Mujeres,22,65.31142344
2015,Querétaro,Mujeres,22,48.27966916999989
2013,Querétaro,Mujeres,22,63.7452309299999
2021,Quintana Roo,Total,23,66.11411274999979
2019,Quintana Roo,Total,23,72.66711496999982
2017,Quintana Roo,Total,23,58.273004190000144
2015,Quintana Roo,Total,23,66.47254076999985
2013,Quintana Roo,Total,23,52.92681755000007
2021,Quintana Roo,Hombres,23,61.44048992999984
2019,Quintana Roo,Hombres,23,78.2391988400001
2017,Quintana Roo,Hombres,23,60.31051062000005
2015,Quintana Roo,Hombres,23,64.75794689000011
2013,Quintana Roo,Hombres,23,54.1316895
2021,Quintana Roo,Mujeres,23,70.02084771000023
2019,Quintana Roo,Mujeres,23,67.47024085999986
2017,Quintana Roo,Mujeres,23,56.53049503999982
2015,Quintana Roo,Mujeres,23,66.84015730000009
2013,Quintana Roo,Mujeres,23,51.88640012999991
2021,San Luis Potosí,Total,24,76.72950473000007
2019,San Luis Potosí,Total,24,66.31377663999979
2017,San Luis Potosí,Total,24,66.97498292999991
2015,San Luis Potosí,Total,24,61.44160394000009
2013,San Luis Potosí,Total,24,47.38853502999998
2021,San Luis Potosí,Hombres,24,73.34460253999998
2019,San Luis Potosí,Hombres,24,68.96599067999986
2017,San Luis Potosí,Hombres,24,64.06920165999986
2015,San Luis Potosí,Hombres,24,75.5224928400001
2013,San Luis Potosí,Hombres,24,47.24251419000004
2021,San Luis Potosí,Mujeres,24,79.32633676000003
2019,San Luis Potosí,Mujeres,24,64.3889172199999
2017,San Luis Potosí,Mujeres,24,68.67475807000008
2015,San Luis Potosí,Mujeres,24,58.748024260000165
2013,San Luis Potosí,Mujeres,24,47.51050137000008
2021,Sinaloa,Total,25,74.52944190999996
2019,Sinaloa,Total,25,75.71900923999985
2017,Sinaloa,Total,25,84.18352725
2015,Sinaloa,Total,25,75.01240363000014
2013,Sinaloa,Total,25,73.74257211999992
2021,Sinaloa,Hombres,25,75.03260156000016
2019,Sinaloa,Hombres,25,77.58952130999997
2017,Sinaloa,Hombres,25,87.30345601000026
2015,Sinaloa,Hombres,25,65.9444979099999
2013,Sinaloa,Hombres,25,71.4575315900001
2021,Sinaloa,Mujeres,25,74.21993551999995
2019,Sinaloa,Mujeres,25,74.45163655000016
2017,Sinaloa,Mujeres,25,82.07740394000015
2015,Sinaloa,Mujeres,25,77.69747051000009
2013,Sinaloa,Mujeres,25,75.61343267000002
2021,Sonora,Total,26,71.10908438000003
2019,Sonora,Total,26,79.09548380999998
2017,Sonora,Total,26,76.34607642000003
2015,Sonora,Total,26,71.77810912000014
2013,Sonora,Total,26,72.64760274000017
2021,Sonora,Hombres,26,71.4974500899999
2019,Sonora,Hombres,26,77.43887307000004
2017,Sonora,Hombres,26,78.59656566999989
2015,Sonora,Hombres,26,77.65357118000001
2013,Sonora,Hombres,26,70.90316378999988
2021,Sonora,Mujeres,26,70.81614705999992
2019,Sonora,Mujeres,26,80.45550462000014
2017,Sonora,Mujeres,26,74.72301974000018
2015,Sonora,Mujeres,26,69.74480470999991
2013,Sonora,Mujeres,26,73.82828936
2021,Tabasco,Total,27,67.82663633999988
2019,Tabasco,Total,27,52.4668915900001
2017,Tabasco,Total,27,61.348636319999976
2015,Tabasco,Total,27,46.38627472000005
2013,Tabasco,Total,27,54.88762021999994
2021,Tabasco,Hombres,27,69.72534954000001
2019,Tabasco,Hombres,27,57.06927216999995
2017,Tabasco,Hombres,27,57.42715704999981
2015,Tabasco,Hombres,27,43.229112199999975
2013,Tabasco,Hombres,27,52.17512614000014
2021,Tabasco,Mujeres,27,66.6605478399999
2019,Tabasco,Mujeres,27,48.90896754000004
2017,Tabasco,Mujeres,27,63.604395600000124
2015,Tabasco,Mujeres,27,46.84308474000013
2013,Tabasco,Mujeres,27,57.039811089999866
2021,Tamaulipas,Total,28,73.64965183999995
2019,Tamaulipas,Total,28,69.32070292000007
2017,Tamaulipas,Total,28,70.91474617000014
2015,Tamaulipas,Total,28,67.04872928999993
2013,Tamaulipas,Total,28,67.62823014999981
2021,Tamaulipas,Hombres,28,73.21756612999992
2019,Tamaulipas,Hombres,28,73.53581568000003
2017,Tamaulipas,Hombres,28,68.92954537999982
2015,Tamaulipas,Hombres,28,59.615384620000185
2013,Tamaulipas,Hombres,28,65.46953298999983
2021,Tamaulipas,Mujeres,28,73.93665158000009
2019,Tamaulipas,Mujeres,28,66.14523867000008
2017,Tamaulipas,Mujeres,28,72.48205564000004
2015,Tamaulipas,Mujeres,28,68.10684984999992
2013,Tamaulipas,Mujeres,28,68.90650422999992
2021,Tlaxcala,Total,29,67.32389160999993
2019,Tlaxcala,Total,29,65.88469718000015
2017,Tlaxcala,Total,29,59.40955665999992
2015,Tlaxcala,Total,29,65.47065214000013
2013,Tlaxcala,Total,29,50.35060210000005
2021,Tlaxcala,Hombres,29,71.75294761999993
2019,Tlaxcala,Hombres,29,69.609375
2017,Tlaxcala,Hombres,29,56.868613360000126
2015,Tlaxcala,Hombres,29,61.714263390000085
2013,Tlaxcala,Hombres,29,49.65589102000007
2021,Tlaxcala,Mujeres,29,63.841668039999846
2019,Tlaxcala,Mujeres,29,62.92295823000016
2017,Tlaxcala,Mujeres,29,61.48784024999991
2015,Tlaxcala,Mujeres,29,66.09547202999987
2013,Tlaxcala,Mujeres,29,50.81816764999991
2021,Veracruz de Ignacio de la Llave,Total,30,67.52163901000017
2019,Veracruz de Ignacio de la Llave,Total,30,72.48979531999993
2017,Veracruz de Ignacio de la Llave,Total,30,64.07612372000017
2015,Veracruz de Ignacio de la Llave,Total,30,62.41735914000014
2013,Veracruz de Ignacio de la Llave,Total,30,52.244757469999975
2021,Veracruz de Ignacio de la Llave,Hombres,30,73.10807228999992
2019,Veracruz de Ignacio de la Llave,Hombres,30,67.67816277000014
2017,Veracruz de Ignacio de la Llave,Hombres,30,68.4494038100001
2015,Veracruz de Ignacio de la Llave,Hombres,30,68.15545096999996
2013,Veracruz de Ignacio de la Llave,Hombres,30,51.50141292999986
2021,Veracruz de Ignacio de la Llave,Mujeres,30,63.876180309999874
2019,Veracruz de Ignacio de la Llave,Mujeres,30,75.22946312000016
2017,Veracruz de Ignacio de la Llave,Mujeres,30,60.83671326999981
2015,Veracruz de Ignacio de la Llave,Mujeres,30,60.90668699999989
2013,Veracruz de Ignacio de la Llave,Mujeres,30,52.644199430000064
2021,Yucatán,Total,31,77.78604611000004
2019,Yucatán,Total,31,73.30791170999991
2017,Yucatán,Total,31,78.10096254999993
2015,Yucatán,Total,31,73.0743401700001
2013,Yucatán,Total,31,68.69732794999987
2021,Yucatán,Hombres,31,85.53920275999987
2019,Yucatán,Hombres,31,73.30497466999991
2017,Yucatán,Hombres,31,78.52917417999997
2015,Yucatán,Hombres,31,79.18300521000006
2013,Yucatán,Hombres,31,73.22710241999995
2021,Yucatán,Mujeres,31,70.35910996999995
2019,Yucatán,Mujeres,31,73.30970745999994
2017,Yucatán,Mujeres,31,77.6460083399999
2015,Yucatán,Mujeres,31,71.27468261000003
2013,Yucatán,Mujeres,31,65.5430170099999
2021,Zacatecas,Total,32,75.96229212999987
2019,Zacatecas,Total,32,62.79174034999984
2017,Zacatecas,Total,32,63.80951358000015
2015,Zacatecas,Total,32,58.86146186000016
2013,Zacatecas,Total,32,67.73035467000022
2021,Zacatecas,Hombres,32,76.6571622499998
2019,Zacatecas,Hombres,32,59.25178021000009
2017,Zacatecas,Hombres,32,65.48750591000021
2015,Zacatecas,Hombres,32,60.56163732000004
2013,Zacatecas,Hombres,32,70.6985993400001
2021,Zacatecas,Mujeres,32,75.51793001999982
2019,Zacatecas,Mujeres,32,65.91495147000018
2017,Zacatecas,Mujeres,32,62.13454686000017
2015,Zacatecas,Mujeres,32,58.66194507999991
2013,Zacatecas,Mujeres,32,64.85590367999994
