Year,Entidad federativa,GeoCode,Value
2016,Baja California,2,28.83164
2015,Baja California,2,32.02211
2014,Baja California,2,28.21109
2013,Baja California,2,39.70749
2012,Baja California,2,30.96242
2011,Baja California,2,33.37572
2010,Baja California,2,38.26348
2009,Baja California,2,48.19277
2008,Baja California,2,38.92313
2007,Baja California,2,36.01598
2006,Baja California,2,37.93877
2005,Baja California,2,46.62238
2004,Baja California,2,55.67741
2003,Baja California,2,37.68091
2002,Baja California,2,29.53953
2001,Baja California,2,40.49011
2000,Baja California,2,53.5437
1999,Baja California,2,41.65459
1998,Baja California,2,47.77129
1997,Baja California,2,31.6969
1996,Baja California,2,30.27894
1995,Baja California,2,24.91233
1994,Baja California,2,23.05387
1993,Baja California,2,30.93043
1992,Baja California,2,23.38042
1991,Baja California,2,55.04443
1990,Baja California,2,47.65876
2021,Baja California Sur,3,43.18722
2020,Baja California Sur,3,36.23517
2019,Baja California Sur,3,43.3526
2018,Baja California Sur,3,25.2419
2017,Baja California Sur,3,7.25321
2016,Baja California Sur,3,7.31743
2015,Baja California Sur,3,22.33306
2014,Baja California Sur,3,15.8705
2013,Baja California Sur,3,32.11046
2012,Baja California Sur,3,23.28289
2011,Baja California Sur,3,31.6907
2010,Baja California Sur,3,32.34937
2009,Baja California Sur,3,41.41473
2008,Baja California Sur,3,42.94426
2007,Baja California Sur,3,71.32668
2006,Baja California Sur,3,36.97883
2005,Baja California Sur,3,28.52524
2004,Baja California Sur,3,38.83118
2003,Baja California Sur,3,89.3655
2002,Baja California Sur,3,60.90134
2001,Baja California Sur,3,20.72109
2000,Baja California Sur,3,21.16402
1999,Baja California Sur,3,42.96917
1998,Baja California Sur,3,75.76578
1997,Baja California Sur,3,76.32755
1996,Baja California Sur,3,10.98418
1995,Baja California Sur,3,33.05057
1994,Baja California Sur,3,0.0
1993,Baja California Sur,3,55.24251
1992,Baja California Sur,3,33.31113
1991,Baja California Sur,3,0.0
1990,Baja California Sur,3,33.72681
2021,Campeche,4,51.06093
2020,Campeche,4,50.84171
2019,Campeche,4,10.96611
2018,Campeche,4,33.65681
2017,Campeche,4,27.96108
2016,Campeche,4,45.52957
2015,Campeche,4,46.51974
2014,Campeche,4,17.97591
2013,Campeche,4,65.39834
2012,Campeche,4,42.84752
2011,Campeche,4,63.13929
2010,Campeche,4,47.18372
2009,Campeche,4,47.17537
2008,Campeche,4,41.21283
2007,Campeche,4,17.63668
2006,Campeche,4,58.62352
2005,Campeche,4,64.44431
2004,Campeche,4,41.15952
2003,Campeche,4,53.2135
2002,Campeche,4,65.36725
2001,Campeche,4,23.84643
2000,Campeche,4,53.87286
1999,Campeche,4,53.88899
1998,Campeche,4,59.62674
1997,Campeche,4,71.2716
1996,Campeche,4,94.64096
1995,Campeche,4,135.71724
1994,Campeche,4,111.03319
1993,Campeche,4,98.8832
1992,Campeche,4,92.81819
1991,Campeche,4,52.18904
1990,Campeche,4,58.03157
2021,Coahuila de Zaragoza,5,44.39402
2020,Coahuila de Zaragoza,5,39.46589
2019,Coahuila de Zaragoza,5,25.16308
2018,Coahuila de Zaragoza,5,36.9324
2017,Coahuila de Zaragoza,5,38.64259
2016,Coahuila de Zaragoza,5,42.69709
2015,Coahuila de Zaragoza,5,28.30314
2014,Coahuila de Zaragoza,5,36.95616
2013,Coahuila de Zaragoza,5,27.0065
2012,Coahuila de Zaragoza,5,34.39322
2011,Coahuila de Zaragoza,5,39.49376
2010,Coahuila de Zaragoza,5,40.67728
2009,Coahuila de Zaragoza,5,25.75284
2008,Coahuila de Zaragoza,5,33.03601
2007,Coahuila de Zaragoza,5,22.88491
2006,Coahuila de Zaragoza,5,24.90306
2005,Coahuila de Zaragoza,5,43.03157
2004,Coahuila de Zaragoza,5,27.08804
2003,Coahuila de Zaragoza,5,38.25346
2002,Coahuila de Zaragoza,5,42.2181
2001,Coahuila de Zaragoza,5,49.84309
2000,Coahuila de Zaragoza,5,44.56245
1999,Coahuila de Zaragoza,5,42.75172
1998,Coahuila de Zaragoza,5,75.84587
1997,Coahuila de Zaragoza,5,33.12599
1996,Coahuila de Zaragoza,5,51.24545
1995,Coahuila de Zaragoza,5,41.86842
1994,Coahuila de Zaragoza,5,45.30627
1993,Coahuila de Zaragoza,5,47.07842
1992,Coahuila de Zaragoza,5,21.73913
1991,Coahuila de Zaragoza,5,27.20842
1990,Coahuila de Zaragoza,5,12.72218
2021,Colima,6,22.17787
2020,Colima,6,15.00375
2019,Colima,6,29.77298
2018,Colima,6,14.81372
2017,Colima,6,7.34268
2016,Colima,6,36.71072
2015,Colima,6,22.37637
2014,Colima,6,29.66919
2013,Colima,6,22.81022
2012,Colima,6,23.57008
2011,Colima,6,39.32982
2010,Colima,6,0.0
2009,Colima,6,23.80386
2008,Colima,6,32.11819
2007,Colima,6,16.25356
2006,Colima,6,49.27322
2005,Colima,6,8.23113
2004,Colima,6,32.77882
2003,Colima,6,24.52182
2002,Colima,6,16.29461
2001,Colima,6,8.1057
2000,Colima,6,56.47438
1999,Colima,6,32.23207
1998,Colima,6,32.26847
1997,Colima,6,80.73632
1996,Colima,6,72.70965
1995,Colima,6,40.31608
1994,Colima,6,32.62643
1993,Colima,6,107.61589
1992,Colima,6,42.05568
1991,Colima,6,128.25994
1990,Colima,6,52.16938
2021,Chiapas,7,49.21664
2020,Chiapas,7,59.65448
2019,Chiapas,7,42.78075
2018,Chiapas,7,62.31426
2017,Chiapas,7,50.81185
2016,Chiapas,7,50.63291
2015,Chiapas,7,59.8472
2014,Chiapas,7,60.30229
2013,Chiapas,7,49.22588
2012,Chiapas,7,55.32278
2011,Chiapas,7,48.25595
2010,Chiapas,7,57.0578
2009,Chiapas,7,59.25951
2008,Chiapas,7,77.74998
2007,Chiapas,7,66.74653
2006,Chiapas,7,70.92935
2005,Chiapas,7,71.51579
2004,Chiapas,7,84.35037
2003,Chiapas,7,93.9983
2002,Chiapas,7,84.06969
2001,Chiapas,7,102.65091
2000,Chiapas,7,80.71391
1999,Chiapas,7,111.29356
1998,Chiapas,7,102.5425
1997,Chiapas,7,107.49231
1996,Chiapas,7,94.03175
1995,Chiapas,7,118.52042
1994,Chiapas,7,121.06319
1993,Chiapas,7,132.96211
1992,Chiapas,7,144.86097
1991,Chiapas,7,144.48969
1990,Chiapas,7,120.84224
2021,Chihuahua,8,76.8927
2020,Chihuahua,8,89.0024
2019,Chihuahua,8,48.79969
2018,Chihuahua,8,52.31311
2017,Chihuahua,8,52.18611
2016,Chihuahua,8,43.97681
2015,Chihuahua,8,48.30218
2014,Chihuahua,8,58.06509
2013,Chihuahua,8,60.66884
2012,Chihuahua,8,46.76312
2011,Chihuahua,8,66.75761
2010,Chihuahua,8,56.04576
2009,Chihuahua,8,79.269
2008,Chihuahua,8,54.73296
2007,Chihuahua,8,66.20515
2006,Chihuahua,8,61.72396
2005,Chihuahua,8,81.57891
2004,Chihuahua,8,48.57976
2003,Chihuahua,8,47.14488
2002,Chihuahua,8,71.35823
2001,Chihuahua,8,76.84536
2000,Chihuahua,8,66.70925
1999,Chihuahua,8,72.23898
1998,Chihuahua,8,46.624
1997,Chihuahua,8,88.75615
1996,Chihuahua,8,82.85586
1995,Chihuahua,8,47.5325
1994,Chihuahua,8,53.0023
1993,Chihuahua,8,62.86145
1992,Chihuahua,8,61.64969
1991,Chihuahua,8,42.20478
1990,Chihuahua,8,89.07112
2021,Ciudad de México,9,60.66395
2020,Ciudad de México,9,57.46796
2019,Ciudad de México,9,36.11375
2018,Ciudad de México,9,34.49533
2017,Ciudad de México,9,35.34912
2016,Ciudad de México,9,28.32956
2015,Ciudad de México,9,44.33221
2014,Ciudad de México,9,41.86446
2013,Ciudad de México,9,41.92348
2012,Ciudad de México,9,40.14596
2011,Ciudad de México,9,40.78214
2010,Ciudad de México,9,59.91187
2009,Ciudad de México,9,56.29134
2008,Ciudad de México,9,53.10429
2007,Ciudad de México,9,67.44928
2006,Ciudad de México,9,58.13044
2005,Ciudad de México,9,58.65963
2004,Ciudad de México,9,62.89763
2003,Ciudad de México,9,70.69813
2002,Ciudad de México,9,54.2804
2001,Ciudad de México,9,76.42339
2000,Ciudad de México,9,87.69646
1999,Ciudad de México,9,112.25759
1998,Ciudad de México,9,109.47517
1997,Ciudad de México,9,93.35277
1996,Ciudad de México,9,101.05862
1995,Ciudad de México,9,86.472
1994,Ciudad de México,9,106.39124
1993,Ciudad de México,9,110.78569
1992,Ciudad de México,9,107.70279
1991,Ciudad de México,9,115.7614
1990,Ciudad de México,9,111.23471
2021,Durango,10,65.19141
2020,Durango,10,35.35443
2019,Durango,10,66.65334
2018,Durango,10,53.43559
2017,Durango,10,29.18345
2016,Durango,10,40.05837
2015,Durango,10,31.14383
2014,Durango,10,71.22101
2013,Durango,10,41.24165
2012,Durango,10,52.5152
2011,Durango,10,35.92252
2010,Durango,10,42.42921
2009,Durango,10,36.70761
2008,Durango,10,64.77414
2007,Durango,10,39.34131
2006,Durango,10,72.78835
2005,Durango,10,38.93106
2004,Durango,10,66.19594
2003,Durango,10,52.08476
2002,Durango,10,38.12532
2001,Durango,10,48.61449
2000,Durango,10,48.24702
1999,Durango,10,55.54233
1998,Durango,10,46.66114
1997,Durango,10,55.90425
1996,Durango,10,39.86049
1995,Durango,10,46.48545
1994,Durango,10,55.00419
1993,Durango,10,35.21044
1992,Durango,10,27.70211
1991,Durango,10,25.00568
1990,Durango,10,67.23442
2021,Guanajuato,11,38.75111
2020,Guanajuato,11,38.06545
2019,Guanajuato,11,24.75554
2018,Guanajuato,11,20.75419
2017,Guanajuato,11,34.53128
2016,Guanajuato,11,32.36756
2015,Guanajuato,11,31.19449
2014,Guanajuato,11,27.67256
2013,Guanajuato,11,34.9159
2012,Guanajuato,11,34.82327
2011,Guanajuato,11,34.9761
2010,Guanajuato,11,34.61434
2009,Guanajuato,11,49.68574
2008,Guanajuato,11,32.54991
2007,Guanajuato,11,33.65785
2006,Guanajuato,11,36.42586
2005,Guanajuato,11,35.61797
2004,Guanajuato,11,44.81802
2003,Guanajuato,11,52.37946
2002,Guanajuato,11,48.92533
2001,Guanajuato,11,46.25386
2000,Guanajuato,11,66.28295
1999,Guanajuato,11,71.13566
1998,Guanajuato,11,67.52138
1997,Guanajuato,11,58.95345
1996,Guanajuato,11,64.5172
1995,Guanajuato,11,73.28239
1994,Guanajuato,11,70.17887
1993,Guanajuato,11,65.78894
1992,Guanajuato,11,98.81823
1991,Guanajuato,11,74.41138
1990,Guanajuato,11,101.87334
2021,Guerrero,12,87.76616
2020,Guerrero,12,66.50607
2019,Guerrero,12,56.43423
2018,Guerrero,12,33.10053
2017,Guerrero,12,61.34114
2016,Guerrero,12,53.75603
2015,Guerrero,12,48.62631
2014,Guerrero,12,57.28216
2013,Guerrero,12,57.70795
2012,Guerrero,12,73.43588
2011,Guerrero,12,86.90614
2010,Guerrero,12,67.19748
2009,Guerrero,12,86.07268
2008,Guerrero,12,78.48598
2007,Guerrero,12,81.06088
2006,Guerrero,12,106.30086
2005,Guerrero,12,106.81076
2004,Guerrero,12,85.70896
2003,Guerrero,12,104.57034
2002,Guerrero,12,93.77093
2001,Guerrero,12,122.7688
2000,Guerrero,12,121.41123
1999,Guerrero,12,127.22796
1998,Guerrero,12,144.54068
1997,Guerrero,12,110.73048
1996,Guerrero,12,158.66312
1995,Guerrero,12,102.69721
1994,Guerrero,12,153.43607
1993,Guerrero,12,108.21062
1992,Guerrero,12,92.36796
1991,Guerrero,12,87.78265
1990,Guerrero,12,99.94115
2021,Hidalgo,13,50.21147
2020,Hidalgo,13,23.09247
2019,Hidalgo,13,24.76709
2018,Hidalgo,13,26.68446
2017,Hidalgo,13,33.61093
2016,Hidalgo,13,43.10587
2015,Hidalgo,13,33.20666
2014,Hidalgo,13,67.14288
2013,Hidalgo,13,40.18139
2012,Hidalgo,13,38.68187
2011,Hidalgo,13,31.41135
2010,Hidalgo,13,53.25205
2009,Hidalgo,13,54.96821
2008,Hidalgo,13,51.41766
2007,Hidalgo,13,55.23234
2006,Hidalgo,13,47.93245
2005,Hidalgo,13,67.92106
2004,Hidalgo,13,61.90147
2003,Hidalgo,13,57.89655
2002,Hidalgo,13,55.71131
2001,Hidalgo,13,53.47212
2000,Hidalgo,13,56.6011
1999,Hidalgo,13,89.50195
1998,Hidalgo,13,60.86745
1997,Hidalgo,13,68.93224
1996,Hidalgo,13,73.42896
1995,Hidalgo,13,98.05082
1994,Hidalgo,13,94.29757
1993,Hidalgo,13,95.92912
1992,Hidalgo,13,138.52137
1991,Hidalgo,13,108.54228
1990,Hidalgo,13,134.55973
2021,Jalisco,14,62.13431
2020,Jalisco,14,51.36532
2019,Jalisco,14,39.09946
2018,Jalisco,14,29.98501
2017,Jalisco,14,30.50706
2016,Jalisco,14,26.18802
2015,Jalisco,14,24.69017
2014,Jalisco,14,34.37903
2013,Jalisco,14,22.41251
2012,Jalisco,14,23.38847
2011,Jalisco,14,23.40504
2010,Jalisco,14,29.73443
2009,Jalisco,14,50.35935
2008,Jalisco,14,32.4323
2007,Jalisco,14,28.78778
2006,Jalisco,14,48.2801
2005,Jalisco,14,32.60474
2004,Jalisco,14,41.37879
2003,Jalisco,14,35.17257
2002,Jalisco,14,31.44357
2001,Jalisco,14,44.01325
2000,Jalisco,14,54.10643
1999,Jalisco,14,50.23895
1998,Jalisco,14,45.59109
1997,Jalisco,14,63.35364
1996,Jalisco,14,38.92132
1995,Jalisco,14,43.71814
1994,Jalisco,14,36.16397
1993,Jalisco,14,48.02875
1992,Jalisco,14,47.37147
1991,Jalisco,14,37.56292
1990,Jalisco,14,50.90922
2021,México,15,49.82765
2020,México,15,59.54579
2019,México,15,35.41465
2018,México,15,32.41696
2017,México,15,34.01074
2016,México,15,45.21728
2015,México,15,33.58314
2014,México,15,33.90353
2013,México,15,36.07406
2012,México,15,42.68803
2011,México,15,42.89294
2010,México,15,40.54363
2009,México,15,56.65432
2008,México,15,52.55435
2007,México,15,49.14022
2006,México,15,50.75762
2005,México,15,66.93304
2004,México,15,67.15347
2003,México,15,71.22193
2002,México,15,65.06931
2001,México,15,103.11718
2000,México,15,97.86321
1999,México,15,110.20625
1998,México,15,114.42697
1997,México,15,104.69169
1996,México,15,110.62705
1995,México,15,104.54388
1994,México,15,112.70245
1993,México,15,96.63235
1992,México,15,95.07454
1991,México,15,118.3799
1990,México,15,109.47144
2021,Michoacán de Ocampo,16,59.36159
2020,Michoacán de Ocampo,16,53.69608
2019,Michoacán de Ocampo,16,41.04942
2018,Michoacán de Ocampo,16,37.62958
2017,Michoacán de Ocampo,16,33.86234
2016,Michoacán de Ocampo,16,27.43641
2015,Michoacán de Ocampo,16,34.30456
2014,Michoacán de Ocampo,16,47.70475
2013,Michoacán de Ocampo,16,36.74425
2012,Michoacán de Ocampo,16,41.69533
2011,Michoacán de Ocampo,16,57.88554
2010,Michoacán de Ocampo,16,53.25798
2009,Michoacán de Ocampo,16,44.18199
2008,Michoacán de Ocampo,16,47.10568
2007,Michoacán de Ocampo,16,41.511
2006,Michoacán de Ocampo,16,56.02596
2005,Michoacán de Ocampo,16,47.95263
2004,Michoacán de Ocampo,16,39.8773
2003,Michoacán de Ocampo,16,47.249
2002,Michoacán de Ocampo,16,38.53907
2001,Michoacán de Ocampo,16,58.21738
2000,Michoacán de Ocampo,16,58.17724
1999,Michoacán de Ocampo,16,70.37364
1998,Michoacán de Ocampo,16,77.53154
1997,Michoacán de Ocampo,16,70.83246
1996,Michoacán de Ocampo,16,56.30278
1995,Michoacán de Ocampo,16,80.1395
1994,Michoacán de Ocampo,16,56.96874
1993,Michoacán de Ocampo,16,70.54644
1992,Michoacán de Ocampo,16,83.05787
1991,Michoacán de Ocampo,16,51.43009
1990,Michoacán de Ocampo,16,45.99778
2021,Morelos,17,39.11186
2020,Morelos,17,47.4524
2019,Morelos,17,8.79688
2018,Morelos,17,20.7894
2017,Morelos,17,26.03319
2016,Morelos,17,34.3879
2015,Morelos,17,36.61327
2014,Morelos,17,9.05305
2013,Morelos,17,44.51699
2012,Morelos,17,39.02029
2011,Morelos,17,40.00369
2010,Morelos,17,30.01561
2009,Morelos,17,68.85815
2008,Morelos,17,44.82697
2007,Morelos,17,44.76276
2006,Morelos,17,50.58922
2005,Morelos,17,67.88065
2004,Morelos,17,40.82109
2003,Morelos,17,80.81041
2002,Morelos,17,71.38778
2001,Morelos,17,78.98894
2000,Morelos,17,64.15621
1999,Morelos,17,63.52012
1998,Morelos,17,101.19797
1997,Morelos,17,83.97898
1996,Morelos,17,128.78991
1995,Morelos,17,98.87761
1994,Morelos,17,93.96159
1993,Morelos,17,100.34116
1992,Morelos,17,104.21009
1991,Morelos,17,55.68962
1990,Morelos,17,109.33882
2021,Nayarit,18,49.3362
2020,Nayarit,18,57.67524
2019,Nayarit,18,39.29445
2018,Nayarit,18,57.73416
2017,Nayarit,18,34.44416
2016,Nayarit,18,34.42933
2015,Nayarit,18,63.81078
2014,Nayarit,18,25.66186
2013,Nayarit,18,33.74531
2012,Nayarit,18,42.23508
2011,Nayarit,18,41.46281
2010,Nayarit,18,33.45041
2009,Nayarit,18,50.92298
2008,Nayarit,18,38.89201
2007,Nayarit,18,22.00317
2006,Nayarit,18,31.3115
2005,Nayarit,18,81.05187
2004,Nayarit,18,44.97616
2003,Nayarit,18,67.49156
2002,Nayarit,18,71.94245
2001,Nayarit,18,58.30904
2000,Nayarit,18,67.1231
1999,Nayarit,18,71.17438
1998,Nayarit,18,74.81077
1997,Nayarit,18,87.03599
1996,Nayarit,18,17.2117
1995,Nayarit,18,106.55528
1994,Nayarit,18,42.17274
1993,Nayarit,18,33.52049
1992,Nayarit,18,50.05423
1991,Nayarit,18,37.41893
1990,Nayarit,18,53.92848
2021,Nuevo León,19,62.54907
2020,Nuevo León,19,42.84123
2019,Nuevo León,19,25.20363
2018,Nuevo León,19,32.12193
2017,Nuevo León,19,27.12615
2016,Nuevo León,19,35.32094
2015,Nuevo León,19,23.50452
2014,Nuevo León,19,17.56196
2013,Nuevo León,19,14.77575
2012,Nuevo León,19,24.82173
2011,Nuevo León,19,29.33412
2010,Nuevo León,19,15.71092
2009,Nuevo León,19,28.44303
2008,Nuevo León,19,26.47726
2007,Nuevo León,19,19.79645
2006,Nuevo León,19,28.21339
2005,Nuevo León,19,23.6678
2004,Nuevo León,19,14.27976
2003,Nuevo León,19,11.98322
2002,Nuevo León,19,26.52264
2001,Nuevo León,19,26.63051
2000,Nuevo León,19,54.70992
1999,Nuevo León,19,47.50999
1998,Nuevo León,19,45.01052
1997,Nuevo León,19,41.2897
1996,Nuevo León,19,25.45269
1995,Nuevo León,19,23.03282
1994,Nuevo León,19,24.94263
1993,Nuevo León,19,29.60903
1992,Nuevo León,19,26.60919
1991,Nuevo León,19,35.77227
1990,Nuevo León,19,45.55549
2021,Oaxaca,20,87.96592
2020,Oaxaca,20,76.01913
2019,Oaxaca,20,39.56659
2018,Oaxaca,20,51.43445
2017,Oaxaca,20,53.94739
2016,Oaxaca,20,51.56651
2015,Oaxaca,20,53.33333
2014,Oaxaca,20,50.77567
2013,Oaxaca,20,52.69178
2012,Oaxaca,20,68.30953
2011,Oaxaca,20,64.35503
2010,Oaxaca,20,75.11522
2009,Oaxaca,20,83.27445
2008,Oaxaca,20,83.92519
2007,Oaxaca,20,87.10043
2006,Oaxaca,20,66.66502
2005,Oaxaca,20,85.44818
2004,Oaxaca,20,77.1233
2003,Oaxaca,20,59.60968
2002,Oaxaca,20,94.3196
2001,Oaxaca,20,91.98132
2000,Oaxaca,20,113.9057
1999,Oaxaca,20,97.98671
1998,Oaxaca,20,99.40246
1997,Oaxaca,20,139.99798
1996,Oaxaca,20,161.04848
1995,Oaxaca,20,143.40135
1994,Oaxaca,20,157.82394
1993,Oaxaca,20,155.59311
1992,Oaxaca,20,139.73079
1991,Oaxaca,20,200.5249
1990,Oaxaca,20,166.61049
2021,Puebla,21,84.41752
2020,Puebla,21,47.02758
2019,Puebla,21,27.81399
2018,Puebla,21,30.33597
2017,Puebla,21,28.87739
2016,Puebla,21,41.62552
2015,Puebla,21,32.30183
2014,Puebla,21,37.63551
2013,Puebla,21,31.84257
2012,Puebla,21,50.64934
2011,Puebla,21,48.0973
2010,Puebla,21,46.19416
2009,Puebla,21,61.21536
2008,Puebla,21,47.9594
2007,Puebla,21,44.26906
2006,Puebla,21,47.41263
2005,Puebla,21,54.95036
2004,Puebla,21,63.89823
2003,Puebla,21,64.81589
2002,Puebla,21,63.54662
2001,Puebla,21,91.55675
2000,Puebla,21,73.75939
1999,Puebla,21,72.61755
1998,Puebla,21,79.31828
1997,Puebla,21,69.21383
1996,Puebla,21,104.50194
1995,Puebla,21,137.54398
1994,Puebla,21,106.6844
1993,Puebla,21,105.21328
1992,Puebla,21,108.76201
1991,Puebla,21,118.80012
1990,Puebla,21,121.93818
2021,Querétaro,22,47.04259
2020,Querétaro,22,25.61621
2019,Querétaro,22,24.09897
2018,Querétaro,22,30.81822
2017,Querétaro,22,20.14657
2016,Querétaro,22,35.27603
2015,Querétaro,22,14.90424
2014,Querétaro,22,34.50741
2013,Querétaro,22,35.02627
2012,Querétaro,22,19.80149
2011,Querétaro,22,40.16266
2010,Querétaro,22,35.05366
2009,Querétaro,22,32.40966
2008,Querétaro,22,43.41573
2007,Querétaro,22,46.3708
2006,Querétaro,22,54.77801
2005,Querétaro,22,41.22465
2004,Querétaro,22,49.68533
2003,Querétaro,22,47.23797
2002,Querétaro,22,53.13199
2001,Querétaro,22,70.27012
2000,Querétaro,22,107.47214
1999,Querétaro,22,71.20681
1998,Querétaro,22,83.17797
1997,Querétaro,22,75.14017
1996,Querétaro,22,49.51793
1995,Querétaro,22,87.82973
1994,Querétaro,22,117.74166
1993,Querétaro,22,121.90282
1992,Querétaro,22,87.08354
1991,Querétaro,22,69.79926
1990,Querétaro,22,80.67433
2021,Quintana Roo,23,83.10007
2020,Quintana Roo,23,89.5534
2019,Quintana Roo,23,46.12055
2018,Quintana Roo,23,44.13387
2017,Quintana Roo,23,31.40375
2016,Quintana Roo,23,35.28208
2015,Quintana Roo,23,20.7261
2014,Quintana Roo,23,27.79225
2013,Quintana Roo,23,46.17789
2012,Quintana Roo,23,50.3996
2011,Quintana Roo,23,43.48553
2010,Quintana Roo,23,45.3404
2009,Quintana Roo,23,35.12099
2008,Quintana Roo,23,60.61903
2007,Quintana Roo,23,50.74854
2006,Quintana Roo,23,47.87332
2005,Quintana Roo,23,48.69279
2004,Quintana Roo,23,42.02644
2003,Quintana Roo,23,54.72812
2002,Quintana Roo,23,48.03074
2001,Quintana Roo,23,73.74329
2000,Quintana Roo,23,96.63866
1999,Quintana Roo,23,73.35174
1998,Quintana Roo,23,66.49526
1997,Quintana Roo,23,45.6246
1996,Quintana Roo,23,51.75009
1995,Quintana Roo,23,67.68844
1994,Quintana Roo,23,59.66587
1993,Quintana Roo,23,102.74324
1992,Quintana Roo,23,90.46884
1991,Quintana Roo,23,60.76005
1990,Quintana Roo,23,34.48276
2021,San Luis Potosí,24,46.0015
2020,San Luis Potosí,24,64.13046
2019,San Luis Potosí,24,31.51024
2018,San Luis Potosí,24,15.20285
2017,San Luis Potosí,24,35.90058
2016,San Luis Potosí,24,27.34885
2015,San Luis Potosí,24,32.72251
2014,San Luis Potosí,24,26.00572
2013,San Luis Potosí,24,32.39391
2012,San Luis Potosí,24,43.88502
2011,San Luis Potosí,24,48.29654
2010,San Luis Potosí,24,40.963
2009,San Luis Potosí,24,51.47248
2008,San Luis Potosí,24,30.85803
2007,San Luis Potosí,24,53.81938
2006,San Luis Potosí,24,33.65572
2005,San Luis Potosí,24,43.704
2004,San Luis Potosí,24,55.26484
2003,San Luis Potosí,24,64.99504
2002,San Luis Potosí,24,71.1346
2001,San Luis Potosí,24,92.13965
2000,San Luis Potosí,24,74.64543
1999,San Luis Potosí,24,77.05802
1998,San Luis Potosí,24,54.93351
1997,San Luis Potosí,24,70.06704
1996,San Luis Potosí,24,70.6503
1995,San Luis Potosí,24,77.36226
1994,San Luis Potosí,24,72.36224
1993,San Luis Potosí,24,101.46509
1992,San Luis Potosí,24,124.51003
1991,San Luis Potosí,24,79.98277
1990,San Luis Potosí,24,90.86989
2021,Sinaloa,25,97.71149
2020,Sinaloa,25,74.12544
2019,Sinaloa,25,29.2148
2018,Sinaloa,25,43.87119
2017,Sinaloa,25,16.16946
2016,Sinaloa,25,42.96236
2015,Sinaloa,25,24.38529
2014,Sinaloa,25,33.56897
2013,Sinaloa,25,26.69361
2012,Sinaloa,25,41.49065
2011,Sinaloa,25,16.82212
2010,Sinaloa,25,34.06446
2009,Sinaloa,25,33.97252
2008,Sinaloa,25,33.75844
2007,Sinaloa,25,46.59745
2006,Sinaloa,25,36.99251
2005,Sinaloa,25,42.08985
2004,Sinaloa,25,32.55503
2003,Sinaloa,25,19.69879
2002,Sinaloa,25,33.67003
2001,Sinaloa,25,28.01562
